institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
Prairie View A&M,Real Estate,2004,1,30,42,.71428573,TX
Prairie View A&M,Real Estate,2004,5,23,27,.85185188,TX
Prairie View A&M,Real Estate,2004,10,21,29,.7241379,TX
Prairie View A&M,Real Estate,2007,1,25,29,.86206895,TX
Prairie View A&M,Real Estate,2007,5,23,25,.92000002,TX
Prairie View A&M,Real Estate,2007,10,19,22,.86363637,TX
Prairie View A&M,Real Estate,2010,1,16,16,1,TX
Prairie View A&M,Real Estate,2010,5,27,29,.93103451,TX
Prairie View A&M,Real Estate,2010,10,19,26,.73076922,TX
Prairie View A&M,Real Estate,2013,1,38,45,.84444445,TX
Prairie View A&M,Real Estate,2013,5,25,30,.83333331,TX
Prairie View A&M,Real Estate,2013,10,,,,TX
Prairie View A&M,Real Estate,2016,1,41,44,.93181819,TX
Prairie View A&M,Real Estate,2016,5,38,39,.97435898,TX
Prairie View A&M,Real Estate,2016,10,,,,TX
Prairie View A&M,Real Estate,2019,1,37,40,.92500001,TX
Prairie View A&M,Real Estate,2019,5,,,,TX
Prairie View A&M,Real Estate,2019,10,,,,TX
Prairie View A&M,Professional Services,2004,1,114,152,.75,TX
Prairie View A&M,Professional Services,2004,5,113,140,.80714285,TX
Prairie View A&M,Professional Services,2004,10,118,134,.880597,TX
Prairie View A&M,Professional Services,2007,1,98,124,.7903226,TX
Prairie View A&M,Professional Services,2007,5,98,122,.80327868,TX
Prairie View A&M,Professional Services,2007,10,104,127,.81889766,TX
Prairie View A&M,Professional Services,2010,1,83,111,.74774772,TX
Prairie View A&M,Professional Services,2010,5,120,175,.6857143,TX
Prairie View A&M,Professional Services,2010,10,124,172,.72093022,TX
Prairie View A&M,Professional Services,2013,1,159,199,.79899496,TX
Prairie View A&M,Professional Services,2013,5,186,211,.88151658,TX
Prairie View A&M,Professional Services,2013,10,,,,TX
Prairie View A&M,Professional Services,2016,1,199,234,.85042733,TX
Prairie View A&M,Professional Services,2016,5,249,300,.82999998,TX
Prairie View A&M,Professional Services,2016,10,,,,TX
Prairie View A&M,Professional Services,2019,1,262,320,.81875002,TX
Prairie View A&M,Professional Services,2019,5,,,,TX
Prairie View A&M,Professional Services,2019,10,,,,TX
Prairie View A&M,Management,2004,1,6,6,1,TX
Prairie View A&M,Management,2004,5,11,11,1,TX
Prairie View A&M,Management,2004,10,15,21,.71428573,TX
Prairie View A&M,Management,2007,1,9,12,.75,TX
Prairie View A&M,Management,2007,5,10,13,.76923078,TX
Prairie View A&M,Management,2007,10,23,25,.92000002,TX
Prairie View A&M,Management,2010,1,6,6,1,TX
Prairie View A&M,Management,2010,5,24,27,.8888889,TX
Prairie View A&M,Management,2010,10,22,30,.73333335,TX
Prairie View A&M,Management,2013,1,15,19,.78947371,TX
Prairie View A&M,Management,2013,5,22,28,.78571427,TX
Prairie View A&M,Management,2013,10,,,,TX
Prairie View A&M,Management,2016,1,15,15,1,TX
Prairie View A&M,Management,2016,5,23,29,.79310346,TX
Prairie View A&M,Management,2016,10,,,,TX
Prairie View A&M,Management,2019,1,34,41,.82926828,TX
Prairie View A&M,Management,2019,5,,,,TX
Prairie View A&M,Management,2019,10,,,,TX
Prairie View A&M,Admin/Waste,2004,1,122,142,.85915494,TX
Prairie View A&M,Admin/Waste,2004,5,69,86,.80232561,TX
Prairie View A&M,Admin/Waste,2004,10,79,85,.92941177,TX
Prairie View A&M,Admin/Waste,2007,1,73,82,.89024389,TX
Prairie View A&M,Admin/Waste,2007,5,59,82,.71951222,TX
Prairie View A&M,Admin/Waste,2007,10,61,86,.70930231,TX
Prairie View A&M,Admin/Waste,2010,1,109,122,.89344263,TX
Prairie View A&M,Admin/Waste,2010,5,71,93,.76344085,TX
Prairie View A&M,Admin/Waste,2010,10,79,120,.65833336,TX
Prairie View A&M,Admin/Waste,2013,1,130,153,.84967321,TX
Prairie View A&M,Admin/Waste,2013,5,109,130,.83846152,TX
Prairie View A&M,Admin/Waste,2013,10,,,,TX
Prairie View A&M,Admin/Waste,2016,1,150,162,.92592591,TX
Prairie View A&M,Admin/Waste,2016,5,141,168,.83928573,TX
Prairie View A&M,Admin/Waste,2016,10,,,,TX
Prairie View A&M,Admin/Waste,2019,1,168,201,.83582091,TX
Prairie View A&M,Admin/Waste,2019,5,,,,TX
Prairie View A&M,Admin/Waste,2019,10,,,,TX
Prairie View A&M,Education,2004,1,494,551,.89655173,TX
Prairie View A&M,Education,2004,5,665,734,.90599453,TX
Prairie View A&M,Education,2004,10,659,732,.9002732,TX
Prairie View A&M,Education,2007,1,337,389,.86632389,TX
Prairie View A&M,Education,2007,5,440,501,.87824351,TX
Prairie View A&M,Education,2007,10,512,590,.8677966,TX
Prairie View A&M,Education,2010,1,247,304,.8125,TX
Prairie View A&M,Education,2010,5,414,491,.8431772,TX
Prairie View A&M,Education,2010,10,448,532,.84210527,TX
Prairie View A&M,Education,2013,1,316,391,.80818415,TX
Prairie View A&M,Education,2013,5,527,590,.89322037,TX
Prairie View A&M,Education,2013,10,,,,TX
Prairie View A&M,Education,2016,1,293,364,.80494505,TX
Prairie View A&M,Education,2016,5,479,540,.88703704,TX
Prairie View A&M,Education,2016,10,,,,TX
Prairie View A&M,Education,2019,1,439,524,.83778626,TX
Prairie View A&M,Education,2019,5,,,,TX
Prairie View A&M,Education,2019,10,,,,TX
Prairie View A&M,Health Care,2004,1,388,450,.86222219,TX
Prairie View A&M,Health Care,2004,5,426,478,.89121342,TX
Prairie View A&M,Health Care,2004,10,398,448,.88839287,TX
Prairie View A&M,Health Care,2007,1,436,494,.88259107,TX
Prairie View A&M,Health Care,2007,5,471,535,.88037384,TX
Prairie View A&M,Health Care,2007,10,442,532,.83082706,TX
Prairie View A&M,Health Care,2010,1,549,594,.92424244,TX
Prairie View A&M,Health Care,2010,5,550,634,.86750787,TX
Prairie View A&M,Health Care,2010,10,487,557,.87432677,TX
Prairie View A&M,Health Care,2013,1,623,692,.900289,TX
Prairie View A&M,Health Care,2013,5,641,726,.88292009,TX
Prairie View A&M,Health Care,2013,10,,,,TX
Prairie View A&M,Health Care,2016,1,534,617,.8654781,TX
Prairie View A&M,Health Care,2016,5,513,594,.86363637,TX
Prairie View A&M,Health Care,2016,10,,,,TX
Prairie View A&M,Health Care,2019,1,541,625,.86559999,TX
Prairie View A&M,Health Care,2019,5,,,,TX
Prairie View A&M,Health Care,2019,10,,,,TX
Prairie View A&M,Arts/Entertainment,2004,1,10,15,.66666669,TX
Prairie View A&M,Arts/Entertainment,2004,5,13,15,.86666667,TX
Prairie View A&M,Arts/Entertainment,2004,10,10,13,.76923078,TX
Prairie View A&M,Arts/Entertainment,2007,1,1,4,.25,TX
Prairie View A&M,Arts/Entertainment,2007,5,9,14,.64285713,TX
Prairie View A&M,Arts/Entertainment,2007,10,6,9,.66666669,TX
Prairie View A&M,Arts/Entertainment,2010,1,8,12,.66666669,TX
Prairie View A&M,Arts/Entertainment,2010,5,8,9,.8888889,TX
Prairie View A&M,Arts/Entertainment,2010,10,5,5,1,TX
Prairie View A&M,Arts/Entertainment,2013,1,18,19,.94736844,TX
Prairie View A&M,Arts/Entertainment,2013,5,13,19,.68421054,TX
Prairie View A&M,Arts/Entertainment,2013,10,,,,TX
Prairie View A&M,Arts/Entertainment,2016,1,15,16,.9375,TX
Prairie View A&M,Arts/Entertainment,2016,5,11,14,.78571427,TX
Prairie View A&M,Arts/Entertainment,2016,10,,,,TX
Prairie View A&M,Arts/Entertainment,2019,1,22,22,1,TX
Prairie View A&M,Arts/Entertainment,2019,5,,,,TX
Prairie View A&M,Arts/Entertainment,2019,10,,,,TX
Prairie View A&M,Food/Hospitality,2004,1,29,52,.55769229,TX
Prairie View A&M,Food/Hospitality,2004,5,15,22,.68181819,TX
Prairie View A&M,Food/Hospitality,2004,10,6,17,.35294119,TX
Prairie View A&M,Food/Hospitality,2007,1,33,54,.6111111,TX
Prairie View A&M,Food/Hospitality,2007,5,22,41,.53658539,TX
Prairie View A&M,Food/Hospitality,2007,10,4,18,.22222222,TX
Prairie View A&M,Food/Hospitality,2010,1,42,64,.65625,TX
Prairie View A&M,Food/Hospitality,2010,5,19,42,.45238096,TX
Prairie View A&M,Food/Hospitality,2010,10,22,54,.4074074,TX
Prairie View A&M,Food/Hospitality,2013,1,51,70,.72857141,TX
Prairie View A&M,Food/Hospitality,2013,5,30,46,.65217394,TX
Prairie View A&M,Food/Hospitality,2013,10,,,,TX
Prairie View A&M,Food/Hospitality,2016,1,81,99,.81818181,TX
Prairie View A&M,Food/Hospitality,2016,5,47,70,.67142856,TX
Prairie View A&M,Food/Hospitality,2016,10,,,,TX
Prairie View A&M,Food/Hospitality,2019,1,93,123,.75609756,TX
Prairie View A&M,Food/Hospitality,2019,5,,,,TX
Prairie View A&M,Food/Hospitality,2019,10,,,,TX
Prairie View A&M,Other Services,2004,1,7,19,.36842105,TX
Prairie View A&M,Other Services,2004,5,14,20,.69999999,TX
Prairie View A&M,Other Services,2004,10,8,10,.80000001,TX
Prairie View A&M,Other Services,2007,1,5,8,.625,TX
Prairie View A&M,Other Services,2007,5,21,23,.9130435,TX
Prairie View A&M,Other Services,2007,10,5,6,.83333331,TX
Prairie View A&M,Other Services,2010,1,10,17,.58823532,TX
Prairie View A&M,Other Services,2010,5,12,12,1,TX
Prairie View A&M,Other Services,2010,10,17,25,.68000001,TX
Prairie View A&M,Other Services,2013,1,17,20,.85000002,TX
Prairie View A&M,Other Services,2013,5,20,26,.76923078,TX
Prairie View A&M,Other Services,2013,10,,,,TX
Prairie View A&M,Other Services,2016,1,23,27,.85185188,TX
Prairie View A&M,Other Services,2016,5,19,22,.86363637,TX
Prairie View A&M,Other Services,2016,10,,,,TX
Prairie View A&M,Other Services,2019,1,37,45,.82222223,TX
Prairie View A&M,Other Services,2019,5,,,,TX
Prairie View A&M,Other Services,2019,10,,,,TX
Prairie View A&M,Public Admin,2004,1,86,114,.75438595,TX
Prairie View A&M,Public Admin,2004,5,121,134,.9029851,TX
Prairie View A&M,Public Admin,2004,10,139,153,.90849674,TX
Prairie View A&M,Public Admin,2007,1,63,74,.85135138,TX
Prairie View A&M,Public Admin,2007,5,96,117,.82051283,TX
Prairie View A&M,Public Admin,2007,10,105,126,.83333331,TX
Prairie View A&M,Public Admin,2010,1,71,113,.62831861,TX
Prairie View A&M,Public Admin,2010,5,109,130,.83846152,TX
Prairie View A&M,Public Admin,2010,10,102,148,.6891892,TX
Prairie View A&M,Public Admin,2013,1,105,127,.82677168,TX
Prairie View A&M,Public Admin,2013,5,119,144,.8263889,TX
Prairie View A&M,Public Admin,2013,10,,,,TX
Prairie View A&M,Public Admin,2016,1,99,116,.85344827,TX
Prairie View A&M,Public Admin,2016,5,122,145,.84137928,TX
Prairie View A&M,Public Admin,2016,10,,,,TX
Prairie View A&M,Public Admin,2019,1,86,133,.64661652,TX
Prairie View A&M,Public Admin,2019,5,,,,TX
Prairie View A&M,Public Admin,2019,10,,,,TX
Sam Houston State,Agriculture,2004,1,17,19,.89473683,TX
Sam Houston State,Agriculture,2004,5,17,17,1,TX
Sam Houston State,Agriculture,2004,10,9,10,.89999998,TX
Sam Houston State,Agriculture,2007,1,12,12,1,TX
Sam Houston State,Agriculture,2007,5,17,23,.73913044,TX
Sam Houston State,Agriculture,2007,10,19,21,.90476191,TX
Sam Houston State,Agriculture,2010,1,16,18,.8888889,TX
Sam Houston State,Agriculture,2010,5,14,14,1,TX
Sam Houston State,Agriculture,2010,10,12,12,1,TX
Sam Houston State,Agriculture,2013,1,17,24,.70833331,TX
Sam Houston State,Agriculture,2013,5,17,20,.85000002,TX
Sam Houston State,Agriculture,2013,10,,,,TX
Sam Houston State,Agriculture,2016,1,23,23,1,TX
Sam Houston State,Agriculture,2016,5,30,33,.90909094,TX
Sam Houston State,Agriculture,2016,10,,,,TX
Sam Houston State,Agriculture,2019,1,30,40,.75,TX
Sam Houston State,Agriculture,2019,5,,,,TX
Sam Houston State,Agriculture,2019,10,,,,TX
Sam Houston State,Mining,2004,1,68,68,1,TX
Sam Houston State,Mining,2004,5,125,130,.96153843,TX
Sam Houston State,Mining,2004,10,168,174,.96551722,TX
Sam Houston State,Mining,2007,1,87,89,.9775281,TX
Sam Houston State,Mining,2007,5,215,218,.98623854,TX
Sam Houston State,Mining,2007,10,167,170,.98235291,TX
Sam Houston State,Mining,2010,1,138,140,.98571426,TX
Sam Houston State,Mining,2010,5,206,208,.99038464,TX
Sam Houston State,Mining,2010,10,144,146,.98630136,TX
Sam Houston State,Mining,2013,1,118,121,.97520661,TX
Sam Houston State,Mining,2013,5,128,132,.969697,TX
Sam Houston State,Mining,2013,10,,,,TX
Sam Houston State,Mining,2016,1,99,101,.98019803,TX
Sam Houston State,Mining,2016,5,79,79,1,TX
Sam Houston State,Mining,2016,10,,,,TX
Sam Houston State,Mining,2019,1,46,47,.97872341,TX
Sam Houston State,Mining,2019,5,,,,TX
Sam Houston State,Mining,2019,10,,,,TX
Sam Houston State,Utilities,2004,1,28,28,1,TX
Sam Houston State,Utilities,2004,5,57,57,1,TX
Sam Houston State,Utilities,2004,10,46,47,.97872341,TX
Sam Houston State,Utilities,2007,1,34,34,1,TX
Sam Houston State,Utilities,2007,5,56,58,.96551722,TX
Sam Houston State,Utilities,2007,10,56,56,1,TX
Sam Houston State,Utilities,2010,1,36,36,1,TX
Sam Houston State,Utilities,2010,5,63,64,.984375,TX
Sam Houston State,Utilities,2010,10,65,66,.9848485,TX
Sam Houston State,Utilities,2013,1,41,41,1,TX
Sam Houston State,Utilities,2013,5,62,62,1,TX
Sam Houston State,Utilities,2013,10,,,,TX
Sam Houston State,Utilities,2016,1,44,44,1,TX
Sam Houston State,Utilities,2016,5,79,80,.98750001,TX
Sam Houston State,Utilities,2016,10,,,,TX
Sam Houston State,Utilities,2019,1,52,52,1,TX
Sam Houston State,Utilities,2019,5,,,,TX
Sam Houston State,Utilities,2019,10,,,,TX
Sam Houston State,Construction,2004,1,265,287,.92334497,TX
Sam Houston State,Construction,2004,5,213,235,.90638298,TX
Sam Houston State,Construction,2004,10,223,255,.87450981,TX
Sam Houston State,Construction,2007,1,247,266,.9285714,TX
Sam Houston State,Construction,2007,5,241,261,.92337167,TX
Sam Houston State,Construction,2007,10,272,301,.90365446,TX
Sam Houston State,Construction,2010,1,213,233,.91416311,TX
Sam Houston State,Construction,2010,5,299,310,.9645161,TX
Sam Houston State,Construction,2010,10,328,358,.91620111,TX
Sam Houston State,Construction,2013,1,311,348,.89367819,TX
Sam Houston State,Construction,2013,5,361,393,.91857505,TX
Sam Houston State,Construction,2013,10,,,,TX
Sam Houston State,Construction,2016,1,333,354,.94067794,TX
Sam Houston State,Construction,2016,5,384,415,.92530119,TX
Sam Houston State,Construction,2016,10,,,,TX
Sam Houston State,Construction,2019,1,379,408,.92892158,TX
Sam Houston State,Construction,2019,5,,,,TX
Sam Houston State,Construction,2019,10,,,,TX
Sam Houston State,Manufacturing,2004,1,190,224,.84821427,TX
Sam Houston State,Manufacturing,2004,5,238,276,.86231881,TX
Sam Houston State,Manufacturing,2004,10,302,335,.90149254,TX
Sam Houston State,Manufacturing,2007,1,190,217,.87557602,TX
Sam Houston State,Manufacturing,2007,5,333,374,.8903743,TX
Sam Houston State,Manufacturing,2007,10,309,350,.88285714,TX
Sam Houston State,Manufacturing,2010,1,261,294,.8877551,TX
Sam Houston State,Manufacturing,2010,5,381,417,.91366905,TX
Sam Houston State,Manufacturing,2010,10,310,367,.84468663,TX
Sam Houston State,Manufacturing,2013,1,253,298,.8489933,TX
Sam Houston State,Manufacturing,2013,5,269,333,.8078078,TX
Sam Houston State,Manufacturing,2013,10,,,,TX
Sam Houston State,Manufacturing,2016,1,209,244,.85655737,TX
Sam Houston State,Manufacturing,2016,5,242,295,.82033896,TX
Sam Houston State,Manufacturing,2016,10,,,,TX
Sam Houston State,Manufacturing,2019,1,189,230,.82173914,TX
Sam Houston State,Manufacturing,2019,5,,,,TX
Sam Houston State,Manufacturing,2019,10,,,,TX
Sam Houston State,Wholesale,2004,1,225,234,.96153843,TX
Sam Houston State,Wholesale,2004,5,258,271,.95202953,TX
Sam Houston State,Wholesale,2004,10,274,297,.9225589,TX
Sam Houston State,Wholesale,2007,1,202,219,.92237443,TX
Sam Houston State,Wholesale,2007,5,284,312,.91025639,TX
Sam Houston State,Wholesale,2007,10,311,342,.90935671,TX
Sam Houston State,Wholesale,2010,1,268,290,.92413795,TX
Sam Houston State,Wholesale,2010,5,326,346,.94219655,TX
Sam Houston State,Wholesale,2010,10,351,377,.93103451,TX
Sam Houston State,Wholesale,2013,1,275,309,.88996762,TX
Sam Houston State,Wholesale,2013,5,312,337,.925816,TX
Sam Houston State,Wholesale,2013,10,,,,TX
Sam Houston State,Wholesale,2016,1,291,312,.93269229,TX
Sam Houston State,Wholesale,2016,5,346,370,.93513513,TX
Sam Houston State,Wholesale,2016,10,,,,TX
Sam Houston State,Wholesale,2019,1,303,324,.93518519,TX
Sam Houston State,Wholesale,2019,5,,,,TX
Sam Houston State,Wholesale,2019,10,,,,TX
Sam Houston State,Retail,2004,1,543,582,.93298972,TX
Sam Houston State,Retail,2004,5,262,304,.8618421,TX
Sam Houston State,Retail,2004,10,238,289,.82352942,TX
Sam Houston State,Retail,2007,1,537,576,.93229169,TX
Sam Houston State,Retail,2007,5,355,409,.86797065,TX
Sam Houston State,Retail,2007,10,246,302,.81456953,TX
Sam Houston State,Retail,2010,1,644,692,.93063581,TX
Sam Houston State,Retail,2010,5,354,408,.86764705,TX
Sam Houston State,Retail,2010,10,266,352,.75568181,TX
Sam Houston State,Retail,2013,1,589,665,.88571429,TX
Sam Houston State,Retail,2013,5,345,421,.81947744,TX
Sam Houston State,Retail,2013,10,,,,TX
Sam Houston State,Retail,2016,1,673,737,.91316146,TX
Sam Houston State,Retail,2016,5,416,512,.8125,TX
Sam Houston State,Retail,2016,10,,,,TX
Sam Houston State,Retail,2019,1,816,899,.90767521,TX
Sam Houston State,Retail,2019,5,,,,TX
Sam Houston State,Retail,2019,10,,,,TX
Sam Houston State,Transportation,2004,1,91,100,.91000003,TX
Sam Houston State,Transportation,2004,5,88,98,.89795917,TX
Sam Houston State,Transportation,2004,10,107,116,.92241377,TX
Sam Houston State,Transportation,2007,1,93,96,.96875,TX
Sam Houston State,Transportation,2007,5,116,129,.89922482,TX
Sam Houston State,Transportation,2007,10,124,133,.93233085,TX
Sam Houston State,Transportation,2010,1,107,110,.9727273,TX
Sam Houston State,Transportation,2010,5,126,131,.96183205,TX
Sam Houston State,Transportation,2010,10,168,185,.90810812,TX
Sam Houston State,Transportation,2013,1,128,137,.93430656,TX
Sam Houston State,Transportation,2013,5,167,174,.95977014,TX
Sam Houston State,Transportation,2013,10,,,,TX
Sam Houston State,Transportation,2016,1,158,162,.97530866,TX
Sam Houston State,Transportation,2016,5,193,217,.8894009,TX
Sam Houston State,Transportation,2016,10,,,,TX
Sam Houston State,Transportation,2019,1,201,219,.91780823,TX
Sam Houston State,Transportation,2019,5,,,,TX
Sam Houston State,Transportation,2019,10,,,,TX
Sam Houston State,Information,2004,1,132,144,.91666669,TX
Sam Houston State,Information,2004,5,101,111,.9099099,TX
Sam Houston State,Information,2004,10,75,83,.90361446,TX
Sam Houston State,Information,2007,1,121,130,.93076921,TX
Sam Houston State,Information,2007,5,106,130,.81538463,TX
Sam Houston State,Information,2007,10,78,90,.86666667,TX
Sam Houston State,Information,2010,1,108,113,.95575219,TX
Sam Houston State,Information,2010,5,113,122,.92622954,TX
Sam Houston State,Information,2010,10,110,139,.79136693,TX
Sam Houston State,Information,2013,1,98,105,.93333334,TX
Sam Houston State,Information,2013,5,90,101,.89108908,TX
Sam Houston State,Information,2013,10,,,,TX
Sam Houston State,Information,2016,1,113,120,.94166666,TX
Sam Houston State,Information,2016,5,127,143,.88811189,TX
Sam Houston State,Information,2016,10,,,,TX
Sam Houston State,Information,2019,1,96,103,.93203884,TX
Sam Houston State,Information,2019,5,,,,TX
Sam Houston State,Information,2019,10,,,,TX
Sam Houston State,Finance,2004,1,403,425,.94823527,TX
Sam Houston State,Finance,2004,5,385,409,.9413203,TX
Sam Houston State,Finance,2004,10,307,335,.9164179,TX
Sam Houston State,Finance,2007,1,345,366,.94262296,TX
Sam Houston State,Finance,2007,5,319,354,.90112996,TX
Sam Houston State,Finance,2007,10,311,343,.90670556,TX
Sam Houston State,Finance,2010,1,353,371,.95148247,TX
Sam Houston State,Finance,2010,5,333,355,.93802816,TX
Sam Houston State,Finance,2010,10,349,386,.90414506,TX
Sam Houston State,Finance,2013,1,337,366,.92076504,TX
Sam Houston State,Finance,2013,5,367,401,.91521198,TX
Sam Houston State,Finance,2013,10,,,,TX
Sam Houston State,Finance,2016,1,358,384,.93229169,TX
Sam Houston State,Finance,2016,5,454,478,.94979078,TX
Sam Houston State,Finance,2016,10,,,,TX
Sam Houston State,Finance,2019,1,398,426,.93427229,TX
Sam Houston State,Finance,2019,5,,,,TX
Sam Houston State,Finance,2019,10,,,,TX
Sam Houston State,Real Estate,2004,1,138,141,.97872341,TX
Sam Houston State,Real Estate,2004,5,94,96,.97916669,TX
Sam Houston State,Real Estate,2004,10,75,79,.94936711,TX
Sam Houston State,Real Estate,2007,1,118,119,.99159664,TX
Sam Houston State,Real Estate,2007,5,116,128,.90625,TX
Sam Houston State,Real Estate,2007,10,104,110,.94545454,TX
Sam Houston State,Real Estate,2010,1,145,151,.96026492,TX
Sam Houston State,Real Estate,2010,5,134,135,.99259257,TX
Sam Houston State,Real Estate,2010,10,106,116,.91379309,TX
Sam Houston State,Real Estate,2013,1,166,179,.9273743,TX
Sam Houston State,Real Estate,2013,5,156,162,.96296299,TX
Sam Houston State,Real Estate,2013,10,,,,TX
Sam Houston State,Real Estate,2016,1,169,179,.94413406,TX
Sam Houston State,Real Estate,2016,5,170,175,.97142857,TX
Sam Houston State,Real Estate,2016,10,,,,TX
Sam Houston State,Real Estate,2019,1,165,169,.97633135,TX
Sam Houston State,Real Estate,2019,5,,,,TX
Sam Houston State,Real Estate,2019,10,,,,TX
Sam Houston State,Professional Services,2004,1,430,461,.93275487,TX
Sam Houston State,Professional Services,2004,5,409,453,.90286976,TX
Sam Houston State,Professional Services,2004,10,399,453,.8807947,TX
Sam Houston State,Professional Services,2007,1,394,423,.93144208,TX
Sam Houston State,Professional Services,2007,5,482,533,.90431517,TX
Sam Houston State,Professional Services,2007,10,496,557,.89048475,TX
Sam Houston State,Professional Services,2010,1,443,484,.91528928,TX
Sam Houston State,Professional Services,2010,5,546,596,.91610736,TX
Sam Houston State,Professional Services,2010,10,565,649,.87057012,TX
Sam Houston State,Professional Services,2013,1,559,620,.90161288,TX
Sam Houston State,Professional Services,2013,5,627,707,.88684583,TX
Sam Houston State,Professional Services,2013,10,,,,TX
Sam Houston State,Professional Services,2016,1,612,656,.93292683,TX
Sam Houston State,Professional Services,2016,5,834,914,.91247267,TX
Sam Houston State,Professional Services,2016,10,,,,TX
Sam Houston State,Professional Services,2019,1,792,871,.90929967,TX
Sam Houston State,Professional Services,2019,5,,,,TX
Sam Houston State,Professional Services,2019,10,,,,TX
Sam Houston State,Management,2004,1,19,19,1,TX
Sam Houston State,Management,2004,5,32,33,.969697,TX
Sam Houston State,Management,2004,10,49,49,1,TX
Sam Houston State,Management,2007,1,22,22,1,TX
Sam Houston State,Management,2007,5,58,58,1,TX
Sam Houston State,Management,2007,10,96,97,.98969072,TX
Sam Houston State,Management,2010,1,22,25,.88,TX
Sam Houston State,Management,2010,5,62,63,.98412699,TX
Sam Houston State,Management,2010,10,87,88,.98863637,TX
Sam Houston State,Management,2013,1,55,58,.94827586,TX
Sam Houston State,Management,2013,5,92,95,.96842104,TX
Sam Houston State,Management,2013,10,,,,TX
Sam Houston State,Management,2016,1,61,61,1,TX
Sam Houston State,Management,2016,5,102,106,.96226418,TX
Sam Houston State,Management,2016,10,,,,TX
Sam Houston State,Management,2019,1,72,73,.98630136,TX
Sam Houston State,Management,2019,5,,,,TX
Sam Houston State,Management,2019,10,,,,TX
Sam Houston State,Admin/Waste,2004,1,251,274,.91605842,TX
Sam Houston State,Admin/Waste,2004,5,177,207,.85507244,TX
Sam Houston State,Admin/Waste,2004,10,184,216,.85185188,TX
Sam Houston State,Admin/Waste,2007,1,246,281,.87544483,TX
Sam Houston State,Admin/Waste,2007,5,219,274,.79927009,TX
Sam Houston State,Admin/Waste,2007,10,195,224,.87053573,TX
Sam Houston State,Admin/Waste,2010,1,339,375,.90399998,TX
Sam Houston State,Admin/Waste,2010,5,274,315,.86984128,TX
Sam Houston State,Admin/Waste,2010,10,243,305,.79672134,TX
Sam Houston State,Admin/Waste,2013,1,377,430,.87674421,TX
Sam Houston State,Admin/Waste,2013,5,264,308,.85714287,TX
Sam Houston State,Admin/Waste,2013,10,,,,TX
Sam Houston State,Admin/Waste,2016,1,414,442,.93665159,TX
Sam Houston State,Admin/Waste,2016,5,367,418,.87799042,TX
Sam Houston State,Admin/Waste,2016,10,,,,TX
Sam Houston State,Admin/Waste,2019,1,407,454,.89647579,TX
Sam Houston State,Admin/Waste,2019,5,,,,TX
Sam Houston State,Admin/Waste,2019,10,,,,TX
Sam Houston State,Education,2004,1,1612,1672,.96411484,TX
Sam Houston State,Education,2004,5,2020,2125,.95058823,TX
Sam Houston State,Education,2004,10,1886,2008,.93924302,TX
Sam Houston State,Education,2007,1,1579,1641,.96221817,TX
Sam Houston State,Education,2007,5,1960,2088,.93869734,TX
Sam Houston State,Education,2007,10,2032,2168,.93726939,TX
Sam Houston State,Education,2010,1,1360,1428,.95238096,TX
Sam Houston State,Education,2010,5,2003,2075,.96530122,TX
Sam Houston State,Education,2010,10,1938,2072,.93532819,TX
Sam Houston State,Education,2013,1,1782,1879,.94837677,TX
Sam Houston State,Education,2013,5,2245,2389,.93972373,TX
Sam Houston State,Education,2013,10,,,,TX
Sam Houston State,Education,2016,1,1721,1803,.95452023,TX
Sam Houston State,Education,2016,5,2242,2398,.93494576,TX
Sam Houston State,Education,2016,10,,,,TX
Sam Houston State,Education,2019,1,1995,2108,.94639468,TX
Sam Houston State,Education,2019,5,,,,TX
Sam Houston State,Education,2019,10,,,,TX
Sam Houston State,Health Care,2004,1,313,366,.85519123,TX
Sam Houston State,Health Care,2004,5,377,427,.88290399,TX
Sam Houston State,Health Care,2004,10,374,445,.84044945,TX
Sam Houston State,Health Care,2007,1,424,456,.92982459,TX
Sam Houston State,Health Care,2007,5,525,599,.87646079,TX
Sam Houston State,Health Care,2007,10,499,605,.8247934,TX
Sam Houston State,Health Care,2010,1,398,436,.91284406,TX
Sam Houston State,Health Care,2010,5,522,574,.90940768,TX
Sam Houston State,Health Care,2010,10,498,595,.8369748,TX
Sam Houston State,Health Care,2013,1,648,709,.91396332,TX
Sam Houston State,Health Care,2013,5,706,801,.88139826,TX
Sam Houston State,Health Care,2013,10,,,,TX
Sam Houston State,Health Care,2016,1,982,1018,.96463656,TX
Sam Houston State,Health Care,2016,5,1073,1202,.89267886,TX
Sam Houston State,Health Care,2016,10,,,,TX
Sam Houston State,Health Care,2019,1,1312,1424,.92134833,TX
Sam Houston State,Health Care,2019,5,,,,TX
Sam Houston State,Health Care,2019,10,,,,TX
Sam Houston State,Arts/Entertainment,2004,1,74,82,.902439,TX
Sam Houston State,Arts/Entertainment,2004,5,70,75,.93333334,TX
Sam Houston State,Arts/Entertainment,2004,10,67,73,.91780823,TX
Sam Houston State,Arts/Entertainment,2007,1,100,105,.95238096,TX
Sam Houston State,Arts/Entertainment,2007,5,85,93,.91397852,TX
Sam Houston State,Arts/Entertainment,2007,10,85,98,.86734694,TX
Sam Houston State,Arts/Entertainment,2010,1,104,107,.97196263,TX
