institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
Eastern Oregon,Education,2004,10,236,354,.66666669,OR
Eastern Oregon,Education,2007,1,169,261,.64750957,OR
Eastern Oregon,Education,2007,5,225,348,.64655173,OR
Eastern Oregon,Education,2007,10,233,360,.64722222,OR
Eastern Oregon,Education,2010,1,216,319,.67711598,OR
Eastern Oregon,Education,2010,5,260,394,.65989846,OR
Eastern Oregon,Education,2010,10,265,391,.67774934,OR
Eastern Oregon,Education,2013,1,195,284,.6866197,OR
Eastern Oregon,Education,2013,5,248,292,.84931505,OR
Eastern Oregon,Education,2013,10,,,,OR
Eastern Oregon,Education,2016,1,197,284,.69366199,OR
Eastern Oregon,Education,2016,5,181,295,.61355931,OR
Eastern Oregon,Education,2016,10,,,,OR
Eastern Oregon,Education,2019,1,219,301,.72757477,OR
Eastern Oregon,Education,2019,5,,,,OR
Eastern Oregon,Education,2019,10,,,,OR
Eastern Oregon,Finance,2004,1,35,58,.60344827,OR
Eastern Oregon,Finance,2004,5,30,49,.6122449,OR
Eastern Oregon,Finance,2004,10,25,46,.54347825,OR
Eastern Oregon,Finance,2007,1,51,71,.71830988,OR
Eastern Oregon,Finance,2007,5,39,78,.5,OR
Eastern Oregon,Finance,2007,10,27,52,.51923078,OR
Eastern Oregon,Finance,2010,1,49,78,.62820512,OR
Eastern Oregon,Finance,2010,5,55,100,.55000001,OR
Eastern Oregon,Finance,2010,10,38,65,.58461541,OR
Eastern Oregon,Finance,2013,1,42,67,.62686568,OR
Eastern Oregon,Finance,2013,5,33,61,.54098362,OR
Eastern Oregon,Finance,2013,10,,,,OR
Eastern Oregon,Finance,2016,1,48,54,.8888889,OR
Eastern Oregon,Finance,2016,5,39,55,.70909089,OR
Eastern Oregon,Finance,2016,10,,,,OR
Eastern Oregon,Finance,2019,1,24,49,.48979592,OR
Eastern Oregon,Finance,2019,5,,,,OR
Eastern Oregon,Finance,2019,10,,,,OR
Eastern Oregon,Food/Hospitality,2004,1,14,18,.77777779,OR
Eastern Oregon,Food/Hospitality,2004,5,8,17,.47058824,OR
Eastern Oregon,Food/Hospitality,2004,10,7,11,.63636363,OR
Eastern Oregon,Food/Hospitality,2007,1,33,43,.76744187,OR
Eastern Oregon,Food/Hospitality,2007,5,9,25,.36000001,OR
Eastern Oregon,Food/Hospitality,2007,10,8,27,.2962963,OR
Eastern Oregon,Food/Hospitality,2010,1,33,50,.66000003,OR
Eastern Oregon,Food/Hospitality,2010,5,16,39,.41025642,OR
Eastern Oregon,Food/Hospitality,2010,10,10,27,.37037036,OR
Eastern Oregon,Food/Hospitality,2013,1,35,60,.58333331,OR
Eastern Oregon,Food/Hospitality,2013,5,23,30,.76666665,OR
Eastern Oregon,Food/Hospitality,2013,10,,,,OR
Eastern Oregon,Food/Hospitality,2016,1,35,43,.81395346,OR
Eastern Oregon,Food/Hospitality,2016,5,18,34,.52941179,OR
Eastern Oregon,Food/Hospitality,2016,10,,,,OR
Eastern Oregon,Food/Hospitality,2019,1,31,48,.64583331,OR
Eastern Oregon,Food/Hospitality,2019,5,,,,OR
Eastern Oregon,Food/Hospitality,2019,10,,,,OR
Eastern Oregon,Health Care,2004,1,73,111,.65765768,OR
Eastern Oregon,Health Care,2004,5,89,165,.53939396,OR
Eastern Oregon,Health Care,2004,10,87,148,.58783782,OR
Eastern Oregon,Health Care,2007,1,98,176,.55681819,OR
Eastern Oregon,Health Care,2007,5,128,200,.63999999,OR
Eastern Oregon,Health Care,2007,10,113,194,.58247423,OR
Eastern Oregon,Health Care,2010,1,110,193,.5699482,OR
Eastern Oregon,Health Care,2010,5,126,208,.60576922,OR
Eastern Oregon,Health Care,2010,10,130,196,.66326529,OR
Eastern Oregon,Health Care,2013,1,185,292,.63356167,OR
Eastern Oregon,Health Care,2013,5,145,228,.63596493,OR
Eastern Oregon,Health Care,2013,10,,,,OR
Eastern Oregon,Health Care,2016,1,141,197,.71573603,OR
Eastern Oregon,Health Care,2016,5,156,234,.66666669,OR
Eastern Oregon,Health Care,2016,10,,,,OR
Eastern Oregon,Health Care,2019,1,159,258,.61627907,OR
Eastern Oregon,Health Care,2019,5,,,,OR
Eastern Oregon,Health Care,2019,10,,,,OR
Eastern Oregon,Information,2004,1,11,20,.55000001,OR
Eastern Oregon,Information,2004,5,13,18,.72222221,OR
Eastern Oregon,Information,2004,10,13,20,.64999998,OR
Eastern Oregon,Information,2007,1,9,16,.5625,OR
Eastern Oregon,Information,2007,5,9,14,.64285713,OR
Eastern Oregon,Information,2007,10,12,27,.44444445,OR
Eastern Oregon,Information,2010,1,23,37,.62162161,OR
Eastern Oregon,Information,2010,5,15,44,.34090909,OR
Eastern Oregon,Information,2010,10,16,23,.69565219,OR
Eastern Oregon,Information,2013,1,15,22,.68181819,OR
Eastern Oregon,Information,2013,5,17,20,.85000002,OR
Eastern Oregon,Information,2013,10,,,,OR
Eastern Oregon,Information,2016,1,12,14,.85714287,OR
Eastern Oregon,Information,2016,5,9,20,.44999999,OR
Eastern Oregon,Information,2016,10,,,,OR
Eastern Oregon,Information,2019,1,10,19,.52631581,OR
Eastern Oregon,Information,2019,5,,,,OR
Eastern Oregon,Information,2019,10,,,,OR
Eastern Oregon,Management,2004,1,17,21,.80952382,OR
Eastern Oregon,Management,2004,5,14,15,.93333334,OR
Eastern Oregon,Management,2004,10,20,23,.86956519,OR
Eastern Oregon,Management,2007,1,18,28,.64285713,OR
Eastern Oregon,Management,2007,5,23,37,.62162161,OR
Eastern Oregon,Management,2007,10,20,37,.54054052,OR
Eastern Oregon,Management,2010,1,24,33,.72727275,OR
Eastern Oregon,Management,2010,5,29,39,.74358976,OR
Eastern Oregon,Management,2010,10,17,25,.68000001,OR
Eastern Oregon,Management,2013,1,27,44,.61363637,OR
Eastern Oregon,Management,2013,5,19,23,.82608694,OR
Eastern Oregon,Management,2013,10,,,,OR
Eastern Oregon,Management,2016,1,11,18,.6111111,OR
Eastern Oregon,Management,2016,5,17,25,.68000001,OR
Eastern Oregon,Management,2016,10,,,,OR
Eastern Oregon,Management,2019,1,20,32,.625,OR
Eastern Oregon,Management,2019,5,,,,OR
Eastern Oregon,Management,2019,10,,,,OR
Eastern Oregon,Manufacturing,2004,1,40,55,.72727275,OR
Eastern Oregon,Manufacturing,2004,5,23,52,.44230768,OR
Eastern Oregon,Manufacturing,2004,10,28,54,.51851851,OR
Eastern Oregon,Manufacturing,2007,1,38,56,.6785714,OR
Eastern Oregon,Manufacturing,2007,5,42,70,.60000002,OR
Eastern Oregon,Manufacturing,2007,10,37,60,.61666667,OR
Eastern Oregon,Manufacturing,2010,1,42,79,.5316456,OR
Eastern Oregon,Manufacturing,2010,5,51,85,.60000002,OR
Eastern Oregon,Manufacturing,2010,10,38,75,.50666666,OR
Eastern Oregon,Manufacturing,2013,1,66,92,.71739131,OR
Eastern Oregon,Manufacturing,2013,5,54,91,.59340662,OR
Eastern Oregon,Manufacturing,2013,10,,,,OR
Eastern Oregon,Manufacturing,2016,1,39,59,.66101694,OR
Eastern Oregon,Manufacturing,2016,5,27,69,.39130434,OR
Eastern Oregon,Manufacturing,2016,10,,,,OR
Eastern Oregon,Manufacturing,2019,1,29,52,.55769229,OR
Eastern Oregon,Manufacturing,2019,5,,,,OR
Eastern Oregon,Manufacturing,2019,10,,,,OR
Eastern Oregon,Mining,2004,1,0,0,,OR
Eastern Oregon,Mining,2004,5,2,5,.40000001,OR
Eastern Oregon,Mining,2004,10,1,1,1,OR
Eastern Oregon,Mining,2007,1,0,0,,OR
Eastern Oregon,Mining,2007,5,0,0,,OR
Eastern Oregon,Mining,2007,10,1,4,.25,OR
Eastern Oregon,Mining,2010,1,0,2,0,OR
Eastern Oregon,Mining,2010,5,1,4,.25,OR
Eastern Oregon,Mining,2010,10,0,0,,OR
Eastern Oregon,Mining,2013,1,1,1,1,OR
Eastern Oregon,Mining,2013,5,0,0,,OR
Eastern Oregon,Mining,2013,10,,,,OR
Eastern Oregon,Mining,2016,1,0,0,,OR
Eastern Oregon,Mining,2016,5,0,0,,OR
Eastern Oregon,Mining,2016,10,,,,OR
Eastern Oregon,Mining,2019,1,0,0,,OR
Eastern Oregon,Mining,2019,5,,,,OR
Eastern Oregon,Mining,2019,10,,,,OR
Eastern Oregon,Other Services,2004,1,16,26,.61538464,OR
Eastern Oregon,Other Services,2004,5,10,18,.55555558,OR
Eastern Oregon,Other Services,2004,10,9,19,.47368422,OR
Eastern Oregon,Other Services,2007,1,13,19,.68421054,OR
Eastern Oregon,Other Services,2007,5,11,21,.52380955,OR
Eastern Oregon,Other Services,2007,10,16,28,.5714286,OR
Eastern Oregon,Other Services,2010,1,21,29,.7241379,OR
Eastern Oregon,Other Services,2010,5,17,32,.53125,OR
Eastern Oregon,Other Services,2010,10,14,26,.53846157,OR
Eastern Oregon,Other Services,2013,1,18,25,.72000003,OR
Eastern Oregon,Other Services,2013,5,16,25,.63999999,OR
Eastern Oregon,Other Services,2013,10,,,,OR
Eastern Oregon,Other Services,2016,1,13,17,.7647059,OR
Eastern Oregon,Other Services,2016,5,13,19,.68421054,OR
Eastern Oregon,Other Services,2016,10,,,,OR
Eastern Oregon,Other Services,2019,1,12,25,.47999999,OR
Eastern Oregon,Other Services,2019,5,,,,OR
Eastern Oregon,Other Services,2019,10,,,,OR
Eastern Oregon,Professional Services,2004,1,28,50,.56,OR
Eastern Oregon,Professional Services,2004,5,35,59,.59322035,OR
Eastern Oregon,Professional Services,2004,10,37,58,.63793105,OR
Eastern Oregon,Professional Services,2007,1,34,62,.54838711,OR
Eastern Oregon,Professional Services,2007,5,31,60,.51666665,OR
Eastern Oregon,Professional Services,2007,10,34,66,.5151515,OR
Eastern Oregon,Professional Services,2010,1,34,73,.46575344,OR
Eastern Oregon,Professional Services,2010,5,28,70,.40000001,OR
Eastern Oregon,Professional Services,2010,10,33,70,.47142857,OR
Eastern Oregon,Professional Services,2013,1,57,93,.61290324,OR
Eastern Oregon,Professional Services,2013,5,59,104,.56730771,OR
Eastern Oregon,Professional Services,2013,10,,,,OR
Eastern Oregon,Professional Services,2016,1,44,62,.7096774,OR
Eastern Oregon,Professional Services,2016,5,41,67,.61194032,OR
Eastern Oregon,Professional Services,2016,10,,,,OR
Eastern Oregon,Professional Services,2019,1,41,89,.46067417,OR
Eastern Oregon,Professional Services,2019,5,,,,OR
Eastern Oregon,Professional Services,2019,10,,,,OR
Eastern Oregon,Public Admin,2004,1,68,103,.66019416,OR
Eastern Oregon,Public Admin,2004,5,88,148,.5945946,OR
Eastern Oregon,Public Admin,2004,10,78,116,.67241377,OR
Eastern Oregon,Public Admin,2007,1,71,92,.77173913,OR
Eastern Oregon,Public Admin,2007,5,72,122,.59016395,OR
Eastern Oregon,Public Admin,2007,10,70,162,.43209878,OR
Eastern Oregon,Public Admin,2010,1,94,158,.59493673,OR
Eastern Oregon,Public Admin,2010,5,112,183,.61202186,OR
Eastern Oregon,Public Admin,2010,10,109,193,.56476682,OR
Eastern Oregon,Public Admin,2013,1,107,166,.64457834,OR
Eastern Oregon,Public Admin,2013,5,121,182,.66483516,OR
Eastern Oregon,Public Admin,2013,10,,,,OR
Eastern Oregon,Public Admin,2016,1,104,163,.63803679,OR
Eastern Oregon,Public Admin,2016,5,119,211,.56398106,OR
Eastern Oregon,Public Admin,2016,10,,,,OR
Eastern Oregon,Public Admin,2019,1,105,198,.530303,OR
Eastern Oregon,Public Admin,2019,5,,,,OR
Eastern Oregon,Public Admin,2019,10,,,,OR
Eastern Oregon,Real Estate,2004,1,0,5,0,OR
Eastern Oregon,Real Estate,2004,5,9,10,.89999998,OR
Eastern Oregon,Real Estate,2004,10,4,7,.5714286,OR
Eastern Oregon,Real Estate,2007,1,6,11,.54545456,OR
Eastern Oregon,Real Estate,2007,5,7,13,.53846157,OR
Eastern Oregon,Real Estate,2007,10,5,10,.5,OR
Eastern Oregon,Real Estate,2010,1,13,28,.4642857,OR
Eastern Oregon,Real Estate,2010,5,9,17,.52941179,OR
Eastern Oregon,Real Estate,2010,10,10,17,.58823532,OR
Eastern Oregon,Real Estate,2013,1,10,19,.52631581,OR
Eastern Oregon,Real Estate,2013,5,9,10,.89999998,OR
Eastern Oregon,Real Estate,2013,10,,,,OR
Eastern Oregon,Real Estate,2016,1,10,16,.625,OR
Eastern Oregon,Real Estate,2016,5,6,14,.42857143,OR
Eastern Oregon,Real Estate,2016,10,,,,OR
Eastern Oregon,Real Estate,2019,1,9,14,.64285713,OR
Eastern Oregon,Real Estate,2019,5,,,,OR
Eastern Oregon,Real Estate,2019,10,,,,OR
Eastern Oregon,Retail,2004,1,40,78,.51282054,OR
Eastern Oregon,Retail,2004,5,21,56,.375,OR
Eastern Oregon,Retail,2004,10,23,42,.54761904,OR
Eastern Oregon,Retail,2007,1,53,103,.51456308,OR
Eastern Oregon,Retail,2007,5,36,80,.44999999,OR
Eastern Oregon,Retail,2007,10,16,56,.2857143,OR
Eastern Oregon,Retail,2010,1,67,126,.53174603,OR
Eastern Oregon,Retail,2010,5,45,90,.5,OR
Eastern Oregon,Retail,2010,10,37,76,.4868421,OR
Eastern Oregon,Retail,2013,1,60,101,.59405941,OR
Eastern Oregon,Retail,2013,5,44,69,.63768119,OR
Eastern Oregon,Retail,2013,10,,,,OR
Eastern Oregon,Retail,2016,1,41,65,.63076925,OR
Eastern Oregon,Retail,2016,5,39,73,.53424656,OR
Eastern Oregon,Retail,2016,10,,,,OR
Eastern Oregon,Retail,2019,1,59,102,.57843137,OR
Eastern Oregon,Retail,2019,5,,,,OR
Eastern Oregon,Retail,2019,10,,,,OR
Eastern Oregon,Transportation,2004,1,18,27,.66666669,OR
Eastern Oregon,Transportation,2004,5,14,25,.56,OR
Eastern Oregon,Transportation,2004,10,21,29,.7241379,OR
Eastern Oregon,Transportation,2007,1,17,28,.60714287,OR
Eastern Oregon,Transportation,2007,5,17,28,.60714287,OR
Eastern Oregon,Transportation,2007,10,17,37,.45945945,OR
Eastern Oregon,Transportation,2010,1,19,33,.57575756,OR
Eastern Oregon,Transportation,2010,5,20,35,.5714286,OR
Eastern Oregon,Transportation,2010,10,19,41,.46341464,OR
Eastern Oregon,Transportation,2013,1,20,35,.5714286,OR
Eastern Oregon,Transportation,2013,5,17,24,.70833331,OR
Eastern Oregon,Transportation,2013,10,,,,OR
Eastern Oregon,Transportation,2016,1,21,25,.83999997,OR
Eastern Oregon,Transportation,2016,5,14,26,.53846157,OR
Eastern Oregon,Transportation,2016,10,,,,OR
Eastern Oregon,Transportation,2019,1,13,19,.68421054,OR
Eastern Oregon,Transportation,2019,5,,,,OR
Eastern Oregon,Transportation,2019,10,,,,OR
Eastern Oregon,Utilities,2004,1,11,12,.91666669,OR
Eastern Oregon,Utilities,2004,5,10,12,.83333331,OR
Eastern Oregon,Utilities,2004,10,5,7,.71428573,OR
Eastern Oregon,Utilities,2007,1,8,10,.80000001,OR
Eastern Oregon,Utilities,2007,5,7,8,.875,OR
Eastern Oregon,Utilities,2007,10,8,9,.8888889,OR
Eastern Oregon,Utilities,2010,1,5,6,.83333331,OR
Eastern Oregon,Utilities,2010,5,7,10,.69999999,OR
Eastern Oregon,Utilities,2010,10,1,2,.5,OR
Eastern Oregon,Utilities,2013,1,10,11,.90909094,OR
Eastern Oregon,Utilities,2013,5,10,11,.90909094,OR
Eastern Oregon,Utilities,2013,10,,,,OR
Eastern Oregon,Utilities,2016,1,2,2,1,OR
Eastern Oregon,Utilities,2016,5,9,13,.69230771,OR
Eastern Oregon,Utilities,2016,10,,,,OR
Eastern Oregon,Utilities,2019,1,4,5,.80000001,OR
Eastern Oregon,Utilities,2019,5,,,,OR
Eastern Oregon,Utilities,2019,10,,,,OR
Eastern Oregon,Wholesale,2004,1,15,32,.46875,OR
Eastern Oregon,Wholesale,2004,5,20,28,.71428573,OR
Eastern Oregon,Wholesale,2004,10,14,25,.56,OR
Eastern Oregon,Wholesale,2007,1,20,43,.46511629,OR
Eastern Oregon,Wholesale,2007,5,27,39,.69230771,OR
Eastern Oregon,Wholesale,2007,10,26,44,.59090906,OR
Eastern Oregon,Wholesale,2010,1,25,48,.52083331,OR
Eastern Oregon,Wholesale,2010,5,21,53,.39622641,OR
Eastern Oregon,Wholesale,2010,10,22,48,.45833334,OR
Eastern Oregon,Wholesale,2013,1,27,53,.50943398,OR
Eastern Oregon,Wholesale,2013,5,26,41,.63414633,OR
Eastern Oregon,Wholesale,2013,10,,,,OR
Eastern Oregon,Wholesale,2016,1,20,36,.55555558,OR
Eastern Oregon,Wholesale,2016,5,27,49,.55102038,OR
Eastern Oregon,Wholesale,2016,10,,,,OR
Eastern Oregon,Wholesale,2019,1,22,44,.5,OR
Eastern Oregon,Wholesale,2019,5,,,,OR
Eastern Oregon,Wholesale,2019,10,,,,OR
Oregon State,Admin/Waste,2004,1,316,412,.7669903,OR
Oregon State,Admin/Waste,2004,5,152,233,.6523605,OR
Oregon State,Admin/Waste,2004,10,133,204,.65196079,OR
Oregon State,Admin/Waste,2007,1,248,317,.78233439,OR
Oregon State,Admin/Waste,2007,5,167,261,.63984674,OR
Oregon State,Admin/Waste,2007,10,131,203,.64532018,OR
Oregon State,Admin/Waste,2010,1,312,408,.7647059,OR
Oregon State,Admin/Waste,2010,5,243,366,.66393441,OR
Oregon State,Admin/Waste,2010,10,161,268,.60074627,OR
Oregon State,Admin/Waste,2013,1,419,564,.74290782,OR
Oregon State,Admin/Waste,2013,5,266,410,.64878047,OR
Oregon State,Admin/Waste,2013,10,,,,OR
Oregon State,Admin/Waste,2016,1,470,688,.68313956,OR
Oregon State,Admin/Waste,2016,5,255,478,.53347278,OR
Oregon State,Admin/Waste,2016,10,,,,OR
Oregon State,Admin/Waste,2019,1,508,779,.65211809,OR
Oregon State,Admin/Waste,2019,5,,,,OR
Oregon State,Admin/Waste,2019,10,,,,OR
Oregon State,Agriculture,2004,1,151,173,.87283236,OR
Oregon State,Agriculture,2004,5,129,156,.82692307,OR
Oregon State,Agriculture,2004,10,115,133,.86466163,OR
Oregon State,Agriculture,2007,1,125,158,.79113925,OR
Oregon State,Agriculture,2007,5,115,143,.80419582,OR
Oregon State,Agriculture,2007,10,124,140,.88571429,OR
Oregon State,Agriculture,2010,1,173,207,.83574879,OR
Oregon State,Agriculture,2010,5,152,176,.86363637,OR
Oregon State,Agriculture,2010,10,156,191,.81675392,OR
Oregon State,Agriculture,2013,1,205,245,.83673471,OR
Oregon State,Agriculture,2013,5,193,230,.83913046,OR
Oregon State,Agriculture,2013,10,,,,OR
Oregon State,Agriculture,2016,1,230,264,.87121212,OR
Oregon State,Agriculture,2016,5,232,270,.85925925,OR
Oregon State,Agriculture,2016,10,,,,OR
Oregon State,Agriculture,2019,1,218,270,.80740738,OR
Oregon State,Agriculture,2019,5,,,,OR
Oregon State,Agriculture,2019,10,,,,OR
Oregon State,Arts/Entertainment,2004,1,110,158,.69620252,OR
Oregon State,Arts/Entertainment,2004,5,61,115,.53043479,OR
Oregon State,Arts/Entertainment,2004,10,47,72,.65277779,OR
Oregon State,Arts/Entertainment,2007,1,98,130,.75384617,OR
Oregon State,Arts/Entertainment,2007,5,81,122,.66393441,OR
Oregon State,Arts/Entertainment,2007,10,74,101,.73267329,OR
Oregon State,Arts/Entertainment,2010,1,85,118,.720339,OR
Oregon State,Arts/Entertainment,2010,5,88,130,.6769231,OR
Oregon State,Arts/Entertainment,2010,10,60,91,.65934068,OR
Oregon State,Arts/Entertainment,2013,1,121,177,.6836158,OR
Oregon State,Arts/Entertainment,2013,5,98,167,.58682632,OR
Oregon State,Arts/Entertainment,2013,10,,,,OR
Oregon State,Arts/Entertainment,2016,1,157,239,.65690374,OR
Oregon State,Arts/Entertainment,2016,5,89,154,.57792211,OR
Oregon State,Arts/Entertainment,2016,10,,,,OR
Oregon State,Arts/Entertainment,2019,1,105,170,.61764705,OR
Oregon State,Arts/Entertainment,2019,5,,,,OR
Oregon State,Arts/Entertainment,2019,10,,,,OR
Oregon State,Construction,2004,1,244,361,.67590028,OR
Oregon State,Construction,2004,5,205,314,.65286624,OR
Oregon State,Construction,2004,10,196,294,.66666669,OR
Oregon State,Construction,2007,1,224,316,.70886075,OR
Oregon State,Construction,2007,5,229,322,.71118015,OR
Oregon State,Construction,2007,10,218,308,.70779222,OR
Oregon State,Construction,2010,1,291,388,.75,OR
Oregon State,Construction,2010,5,300,451,.66518849,OR
Oregon State,Construction,2010,10,322,448,.71875,OR
Oregon State,Construction,2013,1,282,407,.69287467,OR
Oregon State,Construction,2013,5,349,474,.73628694,OR
Oregon State,Construction,2013,10,,,,OR
Oregon State,Construction,2016,1,374,566,.66077739,OR
Oregon State,Construction,2016,5,408,592,.6891892,OR
Oregon State,Construction,2016,10,,,,OR
Oregon State,Construction,2019,1,412,617,.66774714,OR
Oregon State,Construction,2019,5,,,,OR
Oregon State,Construction,2019,10,,,,OR
Oregon State,Education,2004,1,489,657,.74429226,OR
Oregon State,Education,2004,5,760,1065,.713615,OR
Oregon State,Education,2004,10,752,1070,.70280373,OR
Oregon State,Education,2007,1,439,615,.71382111,OR
Oregon State,Education,2007,5,659,960,.68645835,OR
Oregon State,Education,2007,10,736,1001,.73526472,OR
Oregon State,Education,2010,1,428,592,.72297299,OR
Oregon State,Education,2010,5,782,1131,.69142354,OR
Oregon State,Education,2010,10,803,1156,.6946367,OR
Oregon State,Education,2013,1,615,798,.77067667,OR
Oregon State,Education,2013,5,903,1316,.68617022,OR
Oregon State,Education,2013,10,,,,OR
Oregon State,Education,2016,1,713,969,.7358101,OR
Oregon State,Education,2016,5,897,1357,.66101694,OR
Oregon State,Education,2016,10,,,,OR
Oregon State,Education,2019,1,738,1132,.65194345,OR
Oregon State,Education,2019,5,,,,OR
Oregon State,Education,2019,10,,,,OR
Oregon State,Finance,2004,1,283,362,.78176796,OR
Oregon State,Finance,2004,5,262,353,.74220961,OR
Oregon State,Finance,2004,10,244,330,.73939395,OR
Oregon State,Finance,2007,1,238,304,.78289473,OR
Oregon State,Finance,2007,5,256,340,.75294119,OR
Oregon State,Finance,2007,10,234,309,.75728154,OR
Oregon State,Finance,2010,1,221,287,.77003485,OR
Oregon State,Finance,2010,5,262,362,.72375691,OR
Oregon State,Finance,2010,10,260,383,.67885119,OR
Oregon State,Finance,2013,1,256,367,.69754767,OR
Oregon State,Finance,2013,5,281,435,.64597702,OR
Oregon State,Finance,2013,10,,,,OR
Oregon State,Finance,2016,1,304,492,.61788619,OR
Oregon State,Finance,2016,5,319,585,.54529917,OR
Oregon State,Finance,2016,10,,,,OR
Oregon State,Finance,2019,1,234,459,.50980395,OR
Oregon State,Finance,2019,5,,,,OR
Oregon State,Finance,2019,10,,,,OR
Oregon State,Food/Hospitality,2004,1,233,333,.6996997,OR
Oregon State,Food/Hospitality,2004,5,110,195,.56410259,OR
Oregon State,Food/Hospitality,2004,10,82,151,.54304636,OR
Oregon State,Food/Hospitality,2007,1,250,313,.79872203,OR
Oregon State,Food/Hospitality,2007,5,131,204,.64215684,OR
Oregon State,Food/Hospitality,2007,10,84,158,.5316456,OR
Oregon State,Food/Hospitality,2010,1,278,360,.77222222,OR
Oregon State,Food/Hospitality,2010,5,157,294,.53401363,OR
Oregon State,Food/Hospitality,2010,10,88,156,.56410259,OR
Oregon State,Food/Hospitality,2013,1,323,421,.76722091,OR
Oregon State,Food/Hospitality,2013,5,164,257,.63813227,OR
Oregon State,Food/Hospitality,2013,10,,,,OR
Oregon State,Food/Hospitality,2016,1,361,500,.722,OR
Oregon State,Food/Hospitality,2016,5,179,303,.5907591,OR
Oregon State,Food/Hospitality,2016,10,,,,OR
Oregon State,Food/Hospitality,2019,1,312,482,.64730293,OR
Oregon State,Food/Hospitality,2019,5,,,,OR
Oregon State,Food/Hospitality,2019,10,,,,OR
Oregon State,Health Care,2004,1,565,728,.77609891,OR
Oregon State,Health Care,2004,5,606,910,.66593409,OR
Oregon State,Health Care,2004,10,681,1049,.64918971,OR
Oregon State,Health Care,2007,1,608,755,.80529803,OR
Oregon State,Health Care,2007,5,664,978,.6789366,OR
Oregon State,Health Care,2007,10,733,1098,.66757739,OR
Oregon State,Health Care,2010,1,693,829,.83594692,OR
Oregon State,Health Care,2010,5,792,1130,.70088494,OR
Oregon State,Health Care,2010,10,817,1203,.6791355,OR
Oregon State,Health Care,2013,1,970,1191,.81444162,OR
Oregon State,Health Care,2013,5,1012,1445,.70034599,OR
Oregon State,Health Care,2013,10,,,,OR
Oregon State,Health Care,2016,1,1113,1451,.76705718,OR
Oregon State,Health Care,2016,5,1047,1617,.64749539,OR
Oregon State,Health Care,2016,10,,,,OR
Oregon State,Health Care,2019,1,1063,1417,.75017643,OR
Oregon State,Health Care,2019,5,,,,OR
Oregon State,Health Care,2019,10,,,,OR
Oregon State,Information,2004,1,172,226,.76106197,OR
Oregon State,Information,2004,5,145,234,.61965811,OR
Oregon State,Information,2004,10,130,206,.63106793,OR
Oregon State,Information,2007,1,119,149,.79865772,OR
Oregon State,Information,2007,5,141,210,.67142856,OR
Oregon State,Information,2007,10,109,199,.54773867,OR
Oregon State,Information,2010,1,123,163,.75460124,OR
Oregon State,Information,2010,5,178,260,.68461537,OR
Oregon State,Information,2010,10,178,306,.58169937,OR
Oregon State,Information,2013,1,161,260,.61923075,OR
Oregon State,Information,2013,5,216,410,.52682924,OR
Oregon State,Information,2013,10,,,,OR
Oregon State,Information,2016,1,174,378,.46031746,OR
Oregon State,Information,2016,5,226,555,.40720722,OR
Oregon State,Information,2016,10,,,,OR
Oregon State,Information,2019,1,170,449,.37861916,OR
Oregon State,Information,2019,5,,,,OR
Oregon State,Information,2019,10,,,,OR
Oregon State,Management,2004,1,131,156,.83974361,OR
Oregon State,Management,2004,5,165,206,.80097085,OR
Oregon State,Management,2004,10,238,273,.87179488,OR
Oregon State,Management,2007,1,133,154,.86363637,OR
Oregon State,Management,2007,5,235,278,.84532374,OR
Oregon State,Management,2007,10,300,331,.90634441,OR
Oregon State,Management,2010,1,162,194,.83505154,OR
Oregon State,Management,2010,5,315,353,.89235127,OR
Oregon State,Management,2010,10,343,400,.85750002,OR
Oregon State,Management,2013,1,219,250,.87599999,OR
Oregon State,Management,2013,5,341,413,.82566583,OR
Oregon State,Management,2013,10,,,,OR
Oregon State,Management,2016,1,243,312,.77884614,OR
Oregon State,Management,2016,5,324,438,.73972601,OR
Oregon State,Management,2016,10,,,,OR
Oregon State,Management,2019,1,235,330,.71212119,OR
Oregon State,Management,2019,5,,,,OR
Oregon State,Management,2019,10,,,,OR
Oregon State,Manufacturing,2004,1,552,780,.70769233,OR
Oregon State,Manufacturing,2004,5,537,840,.63928574,OR
Oregon State,Manufacturing,2004,10,539,850,.63411766,OR
Oregon State,Manufacturing,2007,1,426,607,.70181221,OR
Oregon State,Manufacturing,2007,5,545,794,.68639797,OR
Oregon State,Manufacturing,2007,10,511,724,.70580113,OR
Oregon State,Manufacturing,2010,1,557,806,.69106698,OR
Oregon State,Manufacturing,2010,5,626,928,.67456895,OR
Oregon State,Manufacturing,2010,10,572,850,.67294115,OR
Oregon State,Manufacturing,2013,1,811,1148,.70644599,OR
Oregon State,Manufacturing,2013,5,844,1258,.67090619,OR
Oregon State,Manufacturing,2013,10,,,,OR
Oregon State,Manufacturing,2016,1,806,1257,.64120924,OR
Oregon State,Manufacturing,2016,5,807,1329,.60722345,OR
Oregon State,Manufacturing,2016,10,,,,OR
Oregon State,Manufacturing,2019,1,849,1358,.62518412,OR
Oregon State,Manufacturing,2019,5,,,,OR
Oregon State,Manufacturing,2019,10,,,,OR
Oregon State,Mining,2004,1,1,2,.5,OR
Oregon State,Mining,2004,5,1,4,.25,OR
Oregon State,Mining,2004,10,0,3,0,OR
Oregon State,Mining,2007,1,0,6,0,OR
