institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
College of Charleston,Other Services,2019,5,,,,SC
College of Charleston,Other Services,2019,10,,,,SC
College of Charleston,Professional Services,2004,1,270,435,.62068963,SC
College of Charleston,Professional Services,2004,5,269,602,.44684386,SC
College of Charleston,Professional Services,2004,10,301,654,.46024466,SC
College of Charleston,Professional Services,2007,1,213,411,.5182482,SC
College of Charleston,Professional Services,2007,5,253,635,.39842519,SC
College of Charleston,Professional Services,2007,10,306,700,.43714285,SC
College of Charleston,Professional Services,2010,1,227,478,.47489539,SC
College of Charleston,Professional Services,2010,5,283,719,.39360222,SC
College of Charleston,Professional Services,2010,10,288,819,.35164836,SC
College of Charleston,Professional Services,2013,1,317,631,.50237715,SC
College of Charleston,Professional Services,2013,5,359,872,.41169724,SC
College of Charleston,Professional Services,2013,10,,,,SC
College of Charleston,Professional Services,2016,1,309,661,.46747354,SC
College of Charleston,Professional Services,2016,5,350,883,.39637598,SC
College of Charleston,Professional Services,2016,10,,,,SC
College of Charleston,Professional Services,2019,1,354,682,.51906157,SC
College of Charleston,Professional Services,2019,5,,,,SC
College of Charleston,Professional Services,2019,10,,,,SC
College of Charleston,Public Admin,2004,1,78,109,.71559632,SC
College of Charleston,Public Admin,2004,5,125,194,.64432991,SC
College of Charleston,Public Admin,2004,10,121,201,.60199004,SC
College of Charleston,Public Admin,2007,1,73,113,.64601767,SC
College of Charleston,Public Admin,2007,5,115,211,.54502368,SC
College of Charleston,Public Admin,2007,10,105,192,.546875,SC
College of Charleston,Public Admin,2010,1,48,81,.5925926,SC
College of Charleston,Public Admin,2010,5,108,189,.5714286,SC
College of Charleston,Public Admin,2010,10,94,198,.47474748,SC
College of Charleston,Public Admin,2013,1,72,111,.64864862,SC
College of Charleston,Public Admin,2013,5,95,173,.54913294,SC
College of Charleston,Public Admin,2013,10,,,,SC
College of Charleston,Public Admin,2016,1,78,114,.68421054,SC
College of Charleston,Public Admin,2016,5,109,185,.58918917,SC
College of Charleston,Public Admin,2016,10,,,,SC
College of Charleston,Public Admin,2019,1,91,135,.67407405,SC
College of Charleston,Public Admin,2019,5,,,,SC
College of Charleston,Public Admin,2019,10,,,,SC
College of Charleston,Real Estate,2004,1,66,115,.57391304,SC
College of Charleston,Real Estate,2004,5,42,74,.56756759,SC
College of Charleston,Real Estate,2004,10,33,59,.55932206,SC
College of Charleston,Real Estate,2007,1,53,66,.80303031,SC
College of Charleston,Real Estate,2007,5,44,83,.53012049,SC
College of Charleston,Real Estate,2007,10,49,90,.54444444,SC
College of Charleston,Real Estate,2010,1,56,79,.70886075,SC
College of Charleston,Real Estate,2010,5,57,91,.62637365,SC
College of Charleston,Real Estate,2010,10,49,114,.42982456,SC
College of Charleston,Real Estate,2013,1,72,101,.71287131,SC
College of Charleston,Real Estate,2013,5,61,103,.592233,SC
College of Charleston,Real Estate,2013,10,,,,SC
College of Charleston,Real Estate,2016,1,73,119,.6134454,SC
College of Charleston,Real Estate,2016,5,67,155,.43225807,SC
College of Charleston,Real Estate,2016,10,,,,SC
College of Charleston,Real Estate,2019,1,69,108,.6388889,SC
College of Charleston,Real Estate,2019,5,,,,SC
College of Charleston,Real Estate,2019,10,,,,SC
College of Charleston,Retail,2004,1,325,463,.70194381,SC
College of Charleston,Retail,2004,5,156,312,.5,SC
College of Charleston,Retail,2004,10,125,246,.50813007,SC
College of Charleston,Retail,2007,1,270,405,.66666669,SC
College of Charleston,Retail,2007,5,149,319,.46708465,SC
College of Charleston,Retail,2007,10,106,258,.4108527,SC
College of Charleston,Retail,2010,1,230,353,.6515581,SC
College of Charleston,Retail,2010,5,154,343,.44897959,SC
College of Charleston,Retail,2010,10,120,274,.43795621,SC
College of Charleston,Retail,2013,1,248,402,.6169154,SC
College of Charleston,Retail,2013,5,157,345,.45507246,SC
College of Charleston,Retail,2013,10,,,,SC
College of Charleston,Retail,2016,1,233,359,.64902508,SC
College of Charleston,Retail,2016,5,130,295,.44067797,SC
College of Charleston,Retail,2016,10,,,,SC
College of Charleston,Retail,2019,1,234,396,.59090906,SC
College of Charleston,Retail,2019,5,,,,SC
College of Charleston,Retail,2019,10,,,,SC
College of Charleston,Transportation,2004,1,62,95,.65263158,SC
College of Charleston,Transportation,2004,5,56,93,.60215056,SC
College of Charleston,Transportation,2004,10,39,58,.67241377,SC
College of Charleston,Transportation,2007,1,57,88,.64772725,SC
College of Charleston,Transportation,2007,5,60,104,.57692307,SC
College of Charleston,Transportation,2007,10,44,85,.51764709,SC
College of Charleston,Transportation,2010,1,72,98,.73469388,SC
College of Charleston,Transportation,2010,5,50,102,.49019608,SC
College of Charleston,Transportation,2010,10,45,95,.47368422,SC
College of Charleston,Transportation,2013,1,79,117,.67521369,SC
College of Charleston,Transportation,2013,5,63,120,.52499998,SC
College of Charleston,Transportation,2013,10,,,,SC
College of Charleston,Transportation,2016,1,81,122,.66393441,SC
College of Charleston,Transportation,2016,5,60,119,.50420171,SC
College of Charleston,Transportation,2016,10,,,,SC
College of Charleston,Transportation,2019,1,85,137,.62043798,SC
College of Charleston,Transportation,2019,5,,,,SC
College of Charleston,Transportation,2019,10,,,,SC
College of Charleston,Utilities,2004,1,2,10,.2,SC
College of Charleston,Utilities,2004,5,9,12,.75,SC
College of Charleston,Utilities,2004,10,8,8,1,SC
College of Charleston,Utilities,2007,1,3,3,1,SC
College of Charleston,Utilities,2007,5,7,10,.69999999,SC
College of Charleston,Utilities,2007,10,9,11,.81818181,SC
College of Charleston,Utilities,2010,1,5,6,.83333331,SC
College of Charleston,Utilities,2010,5,2,5,.40000001,SC
College of Charleston,Utilities,2010,10,5,10,.5,SC
College of Charleston,Utilities,2013,1,6,10,.60000002,SC
College of Charleston,Utilities,2013,5,10,12,.83333331,SC
College of Charleston,Utilities,2013,10,,,,SC
College of Charleston,Utilities,2016,1,2,3,.66666669,SC
College of Charleston,Utilities,2016,5,9,11,.81818181,SC
College of Charleston,Utilities,2016,10,,,,SC
College of Charleston,Utilities,2019,1,6,7,.85714287,SC
College of Charleston,Utilities,2019,5,,,,SC
College of Charleston,Utilities,2019,10,,,,SC
College of Charleston,Wholesale,2004,1,68,150,.45333335,SC
College of Charleston,Wholesale,2004,5,74,155,.47741935,SC
College of Charleston,Wholesale,2004,10,84,191,.43979058,SC
College of Charleston,Wholesale,2007,1,47,87,.54022986,SC
College of Charleston,Wholesale,2007,5,70,157,.44585988,SC
College of Charleston,Wholesale,2007,10,60,190,.31578946,SC
College of Charleston,Wholesale,2010,1,57,109,.52293581,SC
College of Charleston,Wholesale,2010,5,69,190,.3631579,SC
College of Charleston,Wholesale,2010,10,64,159,.40251571,SC
College of Charleston,Wholesale,2013,1,68,149,.45637584,SC
College of Charleston,Wholesale,2013,5,74,188,.39361703,SC
College of Charleston,Wholesale,2013,10,,,,SC
College of Charleston,Wholesale,2016,1,56,145,.3862069,SC
College of Charleston,Wholesale,2016,5,69,175,.39428571,SC
College of Charleston,Wholesale,2016,10,,,,SC
College of Charleston,Wholesale,2019,1,61,145,.42068964,SC
College of Charleston,Wholesale,2019,5,,,,SC
College of Charleston,Wholesale,2019,10,,,,SC
Francis Marion,Admin/Waste,2004,1,53,104,.50961536,SC
Francis Marion,Admin/Waste,2004,5,32,56,.5714286,SC
Francis Marion,Admin/Waste,2004,10,33,47,.70212764,SC
Francis Marion,Admin/Waste,2007,1,63,95,.66315788,SC
Francis Marion,Admin/Waste,2007,5,35,67,.52238804,SC
Francis Marion,Admin/Waste,2007,10,38,76,.5,SC
Francis Marion,Admin/Waste,2010,1,63,79,.79746836,SC
Francis Marion,Admin/Waste,2010,5,47,75,.62666667,SC
Francis Marion,Admin/Waste,2010,10,42,80,.52499998,SC
Francis Marion,Admin/Waste,2013,1,80,109,.73394495,SC
Francis Marion,Admin/Waste,2013,5,54,92,.5869565,SC
Francis Marion,Admin/Waste,2013,10,,,,SC
Francis Marion,Admin/Waste,2016,1,79,100,.79000002,SC
Francis Marion,Admin/Waste,2016,5,68,108,.62962961,SC
Francis Marion,Admin/Waste,2016,10,,,,SC
Francis Marion,Admin/Waste,2019,1,55,64,.859375,SC
Francis Marion,Admin/Waste,2019,5,,,,SC
Francis Marion,Admin/Waste,2019,10,,,,SC
Francis Marion,Agriculture,2004,1,1,2,.5,SC
Francis Marion,Agriculture,2004,5,2,4,.5,SC
Francis Marion,Agriculture,2004,10,0,0,,SC
Francis Marion,Agriculture,2007,1,1,3,.33333334,SC
Francis Marion,Agriculture,2007,5,0,6,0,SC
Francis Marion,Agriculture,2007,10,0,5,0,SC
Francis Marion,Agriculture,2010,1,0,2,0,SC
Francis Marion,Agriculture,2010,5,2,3,.66666669,SC
Francis Marion,Agriculture,2010,10,3,5,.60000002,SC
Francis Marion,Agriculture,2013,1,1,2,.5,SC
Francis Marion,Agriculture,2013,5,2,5,.40000001,SC
Francis Marion,Agriculture,2013,10,,,,SC
Francis Marion,Agriculture,2016,1,3,5,.60000002,SC
Francis Marion,Agriculture,2016,5,1,1,1,SC
Francis Marion,Agriculture,2016,10,,,,SC
Francis Marion,Agriculture,2019,1,0,0,,SC
Francis Marion,Agriculture,2019,5,,,,SC
Francis Marion,Agriculture,2019,10,,,,SC
Francis Marion,Arts/Entertainment,2004,1,8,8,1,SC
Francis Marion,Arts/Entertainment,2004,5,4,5,.80000001,SC
Francis Marion,Arts/Entertainment,2004,10,6,8,.75,SC
Francis Marion,Arts/Entertainment,2007,1,9,13,.69230771,SC
Francis Marion,Arts/Entertainment,2007,5,5,8,.625,SC
Francis Marion,Arts/Entertainment,2007,10,5,6,.83333331,SC
Francis Marion,Arts/Entertainment,2010,1,9,11,.81818181,SC
Francis Marion,Arts/Entertainment,2010,5,2,5,.40000001,SC
Francis Marion,Arts/Entertainment,2010,10,3,12,.25,SC
Francis Marion,Arts/Entertainment,2013,1,9,9,1,SC
Francis Marion,Arts/Entertainment,2013,5,3,16,.1875,SC
Francis Marion,Arts/Entertainment,2013,10,,,,SC
Francis Marion,Arts/Entertainment,2016,1,8,8,1,SC
Francis Marion,Arts/Entertainment,2016,5,4,6,.66666669,SC
Francis Marion,Arts/Entertainment,2016,10,,,,SC
Francis Marion,Arts/Entertainment,2019,1,14,16,.875,SC
Francis Marion,Arts/Entertainment,2019,5,,,,SC
Francis Marion,Arts/Entertainment,2019,10,,,,SC
Francis Marion,Construction,2004,1,15,38,.39473686,SC
Francis Marion,Construction,2004,5,7,12,.58333331,SC
Francis Marion,Construction,2004,10,2,10,.2,SC
Francis Marion,Construction,2007,1,9,20,.44999999,SC
Francis Marion,Construction,2007,5,10,27,.37037036,SC
Francis Marion,Construction,2007,10,12,24,.5,SC
Francis Marion,Construction,2010,1,5,19,.2631579,SC
Francis Marion,Construction,2010,5,11,22,.5,SC
Francis Marion,Construction,2010,10,9,27,.33333334,SC
Francis Marion,Construction,2013,1,5,23,.2173913,SC
Francis Marion,Construction,2013,5,6,28,.21428572,SC
Francis Marion,Construction,2013,10,,,,SC
Francis Marion,Construction,2016,1,5,15,.33333334,SC
Francis Marion,Construction,2016,5,9,14,.64285713,SC
Francis Marion,Construction,2016,10,,,,SC
Francis Marion,Construction,2019,1,17,26,.65384614,SC
Francis Marion,Construction,2019,5,,,,SC
Francis Marion,Construction,2019,10,,,,SC
Francis Marion,Education,2004,1,205,262,.78244275,SC
Francis Marion,Education,2004,5,225,273,.82417583,SC
Francis Marion,Education,2004,10,224,273,.82051283,SC
Francis Marion,Education,2007,1,180,220,.81818181,SC
Francis Marion,Education,2007,5,211,272,.77573532,SC
Francis Marion,Education,2007,10,224,289,.77508652,SC
Francis Marion,Education,2010,1,124,161,.77018636,SC
Francis Marion,Education,2010,5,179,241,.7427386,SC
Francis Marion,Education,2010,10,185,266,.69548875,SC
Francis Marion,Education,2013,1,183,227,.80616742,SC
Francis Marion,Education,2013,5,218,282,.77304965,SC
Francis Marion,Education,2013,10,,,,SC
Francis Marion,Education,2016,1,127,155,.81935483,SC
Francis Marion,Education,2016,5,165,217,.76036865,SC
Francis Marion,Education,2016,10,,,,SC
Francis Marion,Education,2019,1,146,166,.87951809,SC
Francis Marion,Education,2019,5,,,,SC
Francis Marion,Education,2019,10,,,,SC
Francis Marion,Finance,2004,1,118,143,.82517481,SC
Francis Marion,Finance,2004,5,93,127,.73228347,SC
Francis Marion,Finance,2004,10,69,111,.62162161,SC
Francis Marion,Finance,2007,1,83,106,.78301889,SC
Francis Marion,Finance,2007,5,96,141,.68085104,SC
Francis Marion,Finance,2007,10,76,116,.65517241,SC
Francis Marion,Finance,2010,1,108,121,.89256197,SC
Francis Marion,Finance,2010,5,72,93,.77419353,SC
Francis Marion,Finance,2010,10,65,103,.63106793,SC
Francis Marion,Finance,2013,1,52,68,.7647059,SC
Francis Marion,Finance,2013,5,57,84,.6785714,SC
Francis Marion,Finance,2013,10,,,,SC
Francis Marion,Finance,2016,1,66,84,.78571427,SC
Francis Marion,Finance,2016,5,61,84,.72619045,SC
Francis Marion,Finance,2016,10,,,,SC
Francis Marion,Finance,2019,1,57,72,.79166669,SC
Francis Marion,Finance,2019,5,,,,SC
Francis Marion,Finance,2019,10,,,,SC
Francis Marion,Food/Hospitality,2004,1,48,76,.63157892,SC
Francis Marion,Food/Hospitality,2004,5,14,33,.42424244,SC
Francis Marion,Food/Hospitality,2004,10,16,38,.42105263,SC
Francis Marion,Food/Hospitality,2007,1,47,63,.74603176,SC
Francis Marion,Food/Hospitality,2007,5,19,50,.38,SC
Francis Marion,Food/Hospitality,2007,10,14,36,.3888889,SC
Francis Marion,Food/Hospitality,2010,1,53,80,.66250002,SC
Francis Marion,Food/Hospitality,2010,5,31,51,.60784316,SC
Francis Marion,Food/Hospitality,2010,10,20,44,.45454547,SC
Francis Marion,Food/Hospitality,2013,1,56,74,.75675678,SC
Francis Marion,Food/Hospitality,2013,5,33,64,.515625,SC
Francis Marion,Food/Hospitality,2013,10,,,,SC
Francis Marion,Food/Hospitality,2016,1,64,85,.75294119,SC
Francis Marion,Food/Hospitality,2016,5,19,32,.59375,SC
Francis Marion,Food/Hospitality,2016,10,,,,SC
Francis Marion,Food/Hospitality,2019,1,43,56,.76785713,SC
Francis Marion,Food/Hospitality,2019,5,,,,SC
Francis Marion,Food/Hospitality,2019,10,,,,SC
Francis Marion,Health Care,2004,1,84,136,.61764705,SC
Francis Marion,Health Care,2004,5,113,164,.68902439,SC
Francis Marion,Health Care,2004,10,120,184,.65217394,SC
Francis Marion,Health Care,2007,1,182,237,.76793247,SC
Francis Marion,Health Care,2007,5,160,221,.72398192,SC
Francis Marion,Health Care,2007,10,184,277,.66425991,SC
Francis Marion,Health Care,2010,1,268,319,.84012538,SC
Francis Marion,Health Care,2010,5,289,372,.77688169,SC
Francis Marion,Health Care,2010,10,262,356,.73595506,SC
Francis Marion,Health Care,2013,1,307,376,.81648934,SC
Francis Marion,Health Care,2013,5,297,403,.73697269,SC
Francis Marion,Health Care,2013,10,,,,SC
Francis Marion,Health Care,2016,1,358,416,.86057693,SC
Francis Marion,Health Care,2016,5,317,391,.81074166,SC
Francis Marion,Health Care,2016,10,,,,SC
Francis Marion,Health Care,2019,1,333,381,.87401575,SC
Francis Marion,Health Care,2019,5,,,,SC
Francis Marion,Health Care,2019,10,,,,SC
Francis Marion,Information,2004,1,40,49,.81632656,SC
Francis Marion,Information,2004,5,20,29,.68965518,SC
Francis Marion,Information,2004,10,22,34,.64705884,SC
Francis Marion,Information,2007,1,27,51,.52941179,SC
Francis Marion,Information,2007,5,32,43,.74418604,SC
Francis Marion,Information,2007,10,22,43,.51162791,SC
Francis Marion,Information,2010,1,25,33,.75757575,SC
Francis Marion,Information,2010,5,31,40,.77499998,SC
Francis Marion,Information,2010,10,18,35,.51428574,SC
Francis Marion,Information,2013,1,12,22,.54545456,SC
Francis Marion,Information,2013,5,15,38,.39473686,SC
Francis Marion,Information,2013,10,,,,SC
Francis Marion,Information,2016,1,16,24,.66666669,SC
Francis Marion,Information,2016,5,14,19,.7368421,SC
Francis Marion,Information,2016,10,,,,SC
Francis Marion,Information,2019,1,8,13,.61538464,SC
Francis Marion,Information,2019,5,,,,SC
Francis Marion,Information,2019,10,,,,SC
Francis Marion,Management,2004,1,14,23,.60869563,SC
Francis Marion,Management,2004,5,9,14,.64285713,SC
Francis Marion,Management,2004,10,7,15,.46666667,SC
Francis Marion,Management,2007,1,12,15,.80000001,SC
Francis Marion,Management,2007,5,8,17,.47058824,SC
Francis Marion,Management,2007,10,6,18,.33333334,SC
Francis Marion,Management,2010,1,6,10,.60000002,SC
Francis Marion,Management,2010,5,15,23,.65217394,SC
Francis Marion,Management,2010,10,25,32,.78125,SC
Francis Marion,Management,2013,1,4,14,.2857143,SC
Francis Marion,Management,2013,5,13,24,.54166669,SC
Francis Marion,Management,2013,10,,,,SC
Francis Marion,Management,2016,1,9,12,.75,SC
Francis Marion,Management,2016,5,7,10,.69999999,SC
Francis Marion,Management,2016,10,,,,SC
Francis Marion,Management,2019,1,6,9,.66666669,SC
Francis Marion,Management,2019,5,,,,SC
Francis Marion,Management,2019,10,,,,SC
Francis Marion,Manufacturing,2004,1,55,89,.6179775,SC
Francis Marion,Manufacturing,2004,5,50,72,.69444442,SC
Francis Marion,Manufacturing,2004,10,53,76,.69736844,SC
Francis Marion,Manufacturing,2007,1,33,62,.53225809,SC
Francis Marion,Manufacturing,2007,5,48,75,.63999999,SC
Francis Marion,Manufacturing,2007,10,58,83,.6987952,SC
Francis Marion,Manufacturing,2010,1,35,48,.72916669,SC
Francis Marion,Manufacturing,2010,5,53,86,.61627907,SC
Francis Marion,Manufacturing,2010,10,55,81,.67901236,SC
Francis Marion,Manufacturing,2013,1,45,62,.72580647,SC
Francis Marion,Manufacturing,2013,5,60,103,.5825243,SC
Francis Marion,Manufacturing,2013,10,,,,SC
Francis Marion,Manufacturing,2016,1,51,73,.69863015,SC
Francis Marion,Manufacturing,2016,5,75,116,.64655173,SC
Francis Marion,Manufacturing,2016,10,,,,SC
Francis Marion,Manufacturing,2019,1,61,81,.75308645,SC
Francis Marion,Manufacturing,2019,5,,,,SC
Francis Marion,Manufacturing,2019,10,,,,SC
Francis Marion,Mining,2004,1,0,0,,SC
Francis Marion,Mining,2004,5,0,1,0,SC
Francis Marion,Mining,2004,10,0,0,,SC
Francis Marion,Mining,2007,1,0,0,,SC
Francis Marion,Mining,2007,5,1,2,.5,SC
Francis Marion,Mining,2007,10,0,0,,SC
Francis Marion,Mining,2010,1,0,3,0,SC
Francis Marion,Mining,2010,5,1,1,1,SC
Francis Marion,Mining,2010,10,0,0,,SC
Francis Marion,Mining,2013,1,0,0,,SC
Francis Marion,Mining,2013,5,0,3,0,SC
Francis Marion,Mining,2013,10,,,,SC
Francis Marion,Mining,2016,1,0,0,,SC
Francis Marion,Mining,2016,5,2,3,.66666669,SC
Francis Marion,Mining,2016,10,,,,SC
Francis Marion,Mining,2019,1,0,0,,SC
Francis Marion,Mining,2019,5,,,,SC
Francis Marion,Mining,2019,10,,,,SC
Francis Marion,Other Services,2004,1,10,25,.40000001,SC
Francis Marion,Other Services,2004,5,8,16,.5,SC
Francis Marion,Other Services,2004,10,2,5,.40000001,SC
Francis Marion,Other Services,2007,1,12,15,.80000001,SC
Francis Marion,Other Services,2007,5,11,19,.57894737,SC
Francis Marion,Other Services,2007,10,14,26,.53846157,SC
Francis Marion,Other Services,2010,1,9,18,.5,SC
Francis Marion,Other Services,2010,5,7,17,.41176471,SC
Francis Marion,Other Services,2010,10,14,19,.7368421,SC
Francis Marion,Other Services,2013,1,13,20,.64999998,SC
Francis Marion,Other Services,2013,5,14,22,.63636363,SC
Francis Marion,Other Services,2013,10,,,,SC
Francis Marion,Other Services,2016,1,1,5,.2,SC
Francis Marion,Other Services,2016,5,9,18,.5,SC
Francis Marion,Other Services,2016,10,,,,SC
Francis Marion,Other Services,2019,1,11,18,.6111111,SC
Francis Marion,Other Services,2019,5,,,,SC
Francis Marion,Other Services,2019,10,,,,SC
Francis Marion,Professional Services,2004,1,50,89,.56179774,SC
Francis Marion,Professional Services,2004,5,54,82,.65853661,SC
Francis Marion,Professional Services,2004,10,54,74,.72972971,SC
Francis Marion,Professional Services,2007,1,58,87,.66666669,SC
Francis Marion,Professional Services,2007,5,67,106,.63207549,SC
Francis Marion,Professional Services,2007,10,52,88,.59090906,SC
Francis Marion,Professional Services,2010,1,53,66,.80303031,SC
Francis Marion,Professional Services,2010,5,56,82,.68292683,SC
Francis Marion,Professional Services,2010,10,49,86,.56976742,SC
Francis Marion,Professional Services,2013,1,51,77,.66233766,SC
Francis Marion,Professional Services,2013,5,51,96,.53125,SC
Francis Marion,Professional Services,2013,10,,,,SC
Francis Marion,Professional Services,2016,1,50,66,.75757575,SC
Francis Marion,Professional Services,2016,5,71,98,.72448981,SC
Francis Marion,Professional Services,2016,10,,,,SC
Francis Marion,Professional Services,2019,1,48,65,.73846155,SC
Francis Marion,Professional Services,2019,5,,,,SC
Francis Marion,Professional Services,2019,10,,,,SC
Francis Marion,Public Admin,2004,1,44,83,.53012049,SC
Francis Marion,Public Admin,2004,5,74,101,.73267329,SC
Francis Marion,Public Admin,2004,10,74,96,.77083331,SC
Francis Marion,Public Admin,2007,1,46,75,.61333334,SC
Francis Marion,Public Admin,2007,5,69,103,.66990292,SC
Francis Marion,Public Admin,2007,10,86,117,.73504275,SC
Francis Marion,Public Admin,2010,1,36,64,.5625,SC
Francis Marion,Public Admin,2010,5,80,105,.76190478,SC
Francis Marion,Public Admin,2010,10,68,105,.64761907,SC
Francis Marion,Public Admin,2013,1,65,76,.85526317,SC
Francis Marion,Public Admin,2013,5,111,144,.77083331,SC
Francis Marion,Public Admin,2013,10,,,,SC
Francis Marion,Public Admin,2016,1,71,88,.80681819,SC
Francis Marion,Public Admin,2016,5,97,121,.80165291,SC
Francis Marion,Public Admin,2016,10,,,,SC
Francis Marion,Public Admin,2019,1,41,58,.70689654,SC
Francis Marion,Public Admin,2019,5,,,,SC
Francis Marion,Public Admin,2019,10,,,,SC
Francis Marion,Real Estate,2004,1,14,25,.56,SC
Francis Marion,Real Estate,2004,5,13,19,.68421054,SC
Francis Marion,Real Estate,2004,10,9,11,.81818181,SC
Francis Marion,Real Estate,2007,1,15,28,.53571427,SC
Francis Marion,Real Estate,2007,5,11,15,.73333335,SC
Francis Marion,Real Estate,2007,10,8,18,.44444445,SC
Francis Marion,Real Estate,2010,1,8,15,.53333336,SC
Francis Marion,Real Estate,2010,5,5,9,.55555558,SC
Francis Marion,Real Estate,2010,10,8,16,.5,SC
Francis Marion,Real Estate,2013,1,11,18,.6111111,SC
Francis Marion,Real Estate,2013,5,10,14,.71428573,SC
Francis Marion,Real Estate,2013,10,,,,SC
Francis Marion,Real Estate,2016,1,11,15,.73333335,SC
Francis Marion,Real Estate,2016,5,6,7,.85714287,SC
Francis Marion,Real Estate,2016,10,,,,SC
Francis Marion,Real Estate,2019,1,6,11,.54545456,SC
Francis Marion,Real Estate,2019,5,,,,SC
Francis Marion,Real Estate,2019,10,,,,SC
Francis Marion,Retail,2004,1,103,145,.71034485,SC
Francis Marion,Retail,2004,5,41,85,.48235294,SC
Francis Marion,Retail,2004,10,47,69,.68115944,SC
Francis Marion,Retail,2007,1,106,156,.67948717,SC
Francis Marion,Retail,2007,5,55,95,.57894737,SC
Francis Marion,Retail,2007,10,51,86,.59302324,SC
Francis Marion,Retail,2010,1,90,109,.82568806,SC
Francis Marion,Retail,2010,5,70,96,.72916669,SC
Francis Marion,Retail,2010,10,48,96,.5,SC
Francis Marion,Retail,2013,1,114,142,.80281693,SC
Francis Marion,Retail,2013,5,51,109,.4678899,SC
Francis Marion,Retail,2013,10,,,,SC
Francis Marion,Retail,2016,1,98,126,.77777779,SC
Francis Marion,Retail,2016,5,42,66,.63636363,SC
Francis Marion,Retail,2016,10,,,,SC
Francis Marion,Retail,2019,1,89,111,.8018018,SC
Francis Marion,Retail,2019,5,,,,SC
Francis Marion,Retail,2019,10,,,,SC
Francis Marion,Transportation,2004,1,10,26,.38461539,SC
Francis Marion,Transportation,2004,5,9,18,.5,SC
Francis Marion,Transportation,2004,10,9,20,.44999999,SC
Francis Marion,Transportation,2007,1,12,24,.5,SC
Francis Marion,Transportation,2007,5,12,18,.66666669,SC
Francis Marion,Transportation,2007,10,12,27,.44444445,SC
Francis Marion,Transportation,2010,1,9,22,.40909091,SC
Francis Marion,Transportation,2010,5,15,35,.42857143,SC
Francis Marion,Transportation,2010,10,13,31,.41935483,SC
Francis Marion,Transportation,2013,1,14,23,.60869563,SC
Francis Marion,Transportation,2013,5,12,31,.38709676,SC
Francis Marion,Transportation,2013,10,,,,SC
Francis Marion,Transportation,2016,1,18,26,.69230771,SC
Francis Marion,Transportation,2016,5,20,31,.64516127,SC
Francis Marion,Transportation,2016,10,,,,SC
Francis Marion,Transportation,2019,1,14,26,.53846157,SC
Francis Marion,Transportation,2019,5,,,,SC
Francis Marion,Transportation,2019,10,,,,SC
Francis Marion,Utilities,2004,1,4,5,.80000001,SC
Francis Marion,Utilities,2004,5,2,2,1,SC
Francis Marion,Utilities,2004,10,4,4,1,SC
Francis Marion,Utilities,2007,1,4,4,1,SC
Francis Marion,Utilities,2007,5,5,5,1,SC
Francis Marion,Utilities,2007,10,9,15,.60000002,SC
Francis Marion,Utilities,2010,1,5,5,1,SC
Francis Marion,Utilities,2010,5,13,21,.61904764,SC
Francis Marion,Utilities,2010,10,6,7,.85714287,SC
Francis Marion,Utilities,2013,1,3,3,1,SC
Francis Marion,Utilities,2013,5,6,6,1,SC
Francis Marion,Utilities,2013,10,,,,SC
Francis Marion,Utilities,2016,1,1,1,1,SC
Francis Marion,Utilities,2016,5,5,6,.83333331,SC
Francis Marion,Utilities,2016,10,,,,SC
Francis Marion,Utilities,2019,1,1,3,.33333334,SC
Francis Marion,Utilities,2019,5,,,,SC
Francis Marion,Utilities,2019,10,,,,SC
Francis Marion,Wholesale,2004,1,11,34,.32352942,SC
Francis Marion,Wholesale,2004,5,8,25,.31999999,SC
Francis Marion,Wholesale,2004,10,13,23,.56521738,SC
Francis Marion,Wholesale,2007,1,18,31,.58064514,SC
Francis Marion,Wholesale,2007,5,24,33,.72727275,SC
Francis Marion,Wholesale,2007,10,24,35,.6857143,SC
Francis Marion,Wholesale,2010,1,7,20,.34999999,SC
Francis Marion,Wholesale,2010,5,17,25,.68000001,SC
Francis Marion,Wholesale,2010,10,16,33,.4848485,SC
Francis Marion,Wholesale,2013,1,22,29,.75862068,SC
Francis Marion,Wholesale,2013,5,20,41,.48780489,SC
Francis Marion,Wholesale,2013,10,,,,SC
Francis Marion,Wholesale,2016,1,10,22,.45454547,SC
Francis Marion,Wholesale,2016,5,21,38,.55263156,SC
Francis Marion,Wholesale,2016,10,,,,SC
Francis Marion,Wholesale,2019,1,7,12,.58333331,SC
Francis Marion,Wholesale,2019,5,,,,SC
Francis Marion,Wholesale,2019,10,,,,SC
Lander,Admin/Waste,2004,1,34,64,.53125,SC
Lander,Admin/Waste,2004,5,17,39,.43589744,SC
Lander,Admin/Waste,2004,10,23,44,.52272725,SC
Lander,Admin/Waste,2007,1,57,89,.64044946,SC
Lander,Admin/Waste,2007,5,24,38,.63157892,SC
Lander,Admin/Waste,2007,10,22,46,.47826087,SC
Lander,Admin/Waste,2010,1,47,59,.79661018,SC
Lander,Admin/Waste,2010,5,31,62,.5,SC
Lander,Admin/Waste,2010,10,22,34,.64705884,SC
Lander,Admin/Waste,2013,1,48,78,.61538464,SC
Lander,Admin/Waste,2013,5,41,70,.58571428,SC
Lander,Admin/Waste,2013,10,,,,SC
Lander,Admin/Waste,2016,1,63,89,.70786518,SC
Lander,Admin/Waste,2016,5,43,72,.59722221,SC
