institution_cat,industry_cat,grad_cohort,region_cat,horizon,emp_instate_,emp_n_,state
University of Utah,Public Admin,2016,Pacific,1,0,27,UT
University of Utah,Public Admin,2016,Pacific,5,0,34,UT
University of Utah,Public Admin,2016,Pacific,10,,,UT
University of Utah,Public Admin,2016,South Atlantic,1,0,13,UT
University of Utah,Public Admin,2016,South Atlantic,5,0,20,UT
University of Utah,Public Admin,2016,South Atlantic,10,,,UT
University of Utah,Public Admin,2016,West North Central,1,0,2,UT
University of Utah,Public Admin,2016,West North Central,5,0,2,UT
University of Utah,Public Admin,2016,West North Central,10,,,UT
University of Utah,Public Admin,2016,West South Central,1,0,12,UT
University of Utah,Public Admin,2016,West South Central,5,0,10,UT
University of Utah,Public Admin,2016,West South Central,10,,,UT
University of Utah,Public Admin,2019,East North Central,1,0,6,UT
University of Utah,Public Admin,2019,East North Central,5,,,UT
University of Utah,Public Admin,2019,East North Central,10,,,UT
University of Utah,Public Admin,2019,East South Central,1,0,0,UT
University of Utah,Public Admin,2019,East South Central,5,,,UT
University of Utah,Public Admin,2019,East South Central,10,,,UT
University of Utah,Public Admin,2019,Middle Atlantic,1,0,7,UT
University of Utah,Public Admin,2019,Middle Atlantic,5,,,UT
University of Utah,Public Admin,2019,Middle Atlantic,10,,,UT
University of Utah,Public Admin,2019,Mountain,1,403,420,UT
University of Utah,Public Admin,2019,Mountain,5,,,UT
University of Utah,Public Admin,2019,Mountain,10,,,UT
University of Utah,Public Admin,2019,New England,1,0,3,UT
University of Utah,Public Admin,2019,New England,5,,,UT
University of Utah,Public Admin,2019,New England,10,,,UT
University of Utah,Public Admin,2019,Pacific,1,0,6,UT
University of Utah,Public Admin,2019,Pacific,5,,,UT
University of Utah,Public Admin,2019,Pacific,10,,,UT
University of Utah,Public Admin,2019,South Atlantic,1,0,10,UT
University of Utah,Public Admin,2019,South Atlantic,5,,,UT
University of Utah,Public Admin,2019,South Atlantic,10,,,UT
University of Utah,Public Admin,2019,West North Central,1,0,3,UT
University of Utah,Public Admin,2019,West North Central,5,,,UT
University of Utah,Public Admin,2019,West North Central,10,,,UT
University of Utah,Public Admin,2019,West South Central,1,0,8,UT
University of Utah,Public Admin,2019,West South Central,5,,,UT
University of Utah,Public Admin,2019,West South Central,10,,,UT
University of Utah,Real Estate,2010,East North Central,1,0,0,UT
University of Utah,Real Estate,2010,East North Central,5,0,1,UT
University of Utah,Real Estate,2010,East North Central,10,0,0,UT
University of Utah,Real Estate,2010,East South Central,1,0,0,UT
University of Utah,Real Estate,2010,East South Central,5,0,0,UT
University of Utah,Real Estate,2010,East South Central,10,0,0,UT
University of Utah,Real Estate,2010,Middle Atlantic,1,0,0,UT
University of Utah,Real Estate,2010,Middle Atlantic,5,0,0,UT
University of Utah,Real Estate,2010,Middle Atlantic,10,0,2,UT
University of Utah,Real Estate,2010,Mountain,1,81,82,UT
University of Utah,Real Estate,2010,Mountain,5,80,81,UT
University of Utah,Real Estate,2010,Mountain,10,81,88,UT
University of Utah,Real Estate,2010,New England,1,0,0,UT
University of Utah,Real Estate,2010,New England,5,0,0,UT
University of Utah,Real Estate,2010,New England,10,0,1,UT
University of Utah,Real Estate,2010,Pacific,1,0,5,UT
University of Utah,Real Estate,2010,Pacific,5,0,13,UT
University of Utah,Real Estate,2010,Pacific,10,0,9,UT
University of Utah,Real Estate,2010,South Atlantic,1,0,2,UT
University of Utah,Real Estate,2010,South Atlantic,5,0,0,UT
University of Utah,Real Estate,2010,South Atlantic,10,0,2,UT
University of Utah,Real Estate,2010,West North Central,1,0,0,UT
University of Utah,Real Estate,2010,West North Central,5,0,0,UT
University of Utah,Real Estate,2010,West North Central,10,0,0,UT
University of Utah,Real Estate,2010,West South Central,1,0,0,UT
University of Utah,Real Estate,2010,West South Central,5,0,3,UT
University of Utah,Real Estate,2010,West South Central,10,0,5,UT
University of Utah,Real Estate,2013,East North Central,1,0,2,UT
University of Utah,Real Estate,2013,East North Central,5,0,1,UT
University of Utah,Real Estate,2013,East North Central,10,,,UT
University of Utah,Real Estate,2013,East South Central,1,0,0,UT
University of Utah,Real Estate,2013,East South Central,5,0,0,UT
University of Utah,Real Estate,2013,East South Central,10,,,UT
University of Utah,Real Estate,2013,Middle Atlantic,1,0,2,UT
University of Utah,Real Estate,2013,Middle Atlantic,5,0,1,UT
University of Utah,Real Estate,2013,Middle Atlantic,10,,,UT
University of Utah,Real Estate,2013,Mountain,1,105,107,UT
University of Utah,Real Estate,2013,Mountain,5,105,112,UT
University of Utah,Real Estate,2013,Mountain,10,,,UT
University of Utah,Real Estate,2013,New England,1,0,0,UT
University of Utah,Real Estate,2013,New England,5,0,0,UT
University of Utah,Real Estate,2013,New England,10,,,UT
University of Utah,Real Estate,2013,Pacific,1,0,4,UT
University of Utah,Real Estate,2013,Pacific,5,0,13,UT
University of Utah,Real Estate,2013,Pacific,10,,,UT
University of Utah,Real Estate,2013,South Atlantic,1,0,0,UT
University of Utah,Real Estate,2013,South Atlantic,5,0,2,UT
University of Utah,Real Estate,2013,South Atlantic,10,,,UT
University of Utah,Real Estate,2013,West North Central,1,0,0,UT
University of Utah,Real Estate,2013,West North Central,5,0,0,UT
University of Utah,Real Estate,2013,West North Central,10,,,UT
University of Utah,Real Estate,2013,West South Central,1,0,2,UT
University of Utah,Real Estate,2013,West South Central,5,0,8,UT
University of Utah,Real Estate,2013,West South Central,10,,,UT
University of Utah,Real Estate,2016,East North Central,1,0,1,UT
University of Utah,Real Estate,2016,East North Central,5,0,1,UT
University of Utah,Real Estate,2016,East North Central,10,,,UT
University of Utah,Real Estate,2016,East South Central,1,0,0,UT
University of Utah,Real Estate,2016,East South Central,5,0,0,UT
University of Utah,Real Estate,2016,East South Central,10,,,UT
University of Utah,Real Estate,2016,Middle Atlantic,1,0,1,UT
University of Utah,Real Estate,2016,Middle Atlantic,5,0,2,UT
University of Utah,Real Estate,2016,Middle Atlantic,10,,,UT
University of Utah,Real Estate,2016,Mountain,1,105,106,UT
University of Utah,Real Estate,2016,Mountain,5,130,132,UT
University of Utah,Real Estate,2016,Mountain,10,,,UT
University of Utah,Real Estate,2016,New England,1,0,0,UT
University of Utah,Real Estate,2016,New England,5,0,0,UT
University of Utah,Real Estate,2016,New England,10,,,UT
University of Utah,Real Estate,2016,Pacific,1,0,7,UT
University of Utah,Real Estate,2016,Pacific,5,0,11,UT
University of Utah,Real Estate,2016,Pacific,10,,,UT
University of Utah,Real Estate,2016,South Atlantic,1,0,0,UT
University of Utah,Real Estate,2016,South Atlantic,5,0,1,UT
University of Utah,Real Estate,2016,South Atlantic,10,,,UT
University of Utah,Real Estate,2016,West North Central,1,0,0,UT
University of Utah,Real Estate,2016,West North Central,5,0,1,UT
University of Utah,Real Estate,2016,West North Central,10,,,UT
University of Utah,Real Estate,2016,West South Central,1,0,1,UT
University of Utah,Real Estate,2016,West South Central,5,0,4,UT
University of Utah,Real Estate,2016,West South Central,10,,,UT
University of Utah,Real Estate,2019,East North Central,1,0,0,UT
University of Utah,Real Estate,2019,East North Central,5,,,UT
University of Utah,Real Estate,2019,East North Central,10,,,UT
University of Utah,Real Estate,2019,East South Central,1,0,0,UT
University of Utah,Real Estate,2019,East South Central,5,,,UT
University of Utah,Real Estate,2019,East South Central,10,,,UT
University of Utah,Real Estate,2019,Middle Atlantic,1,0,0,UT
University of Utah,Real Estate,2019,Middle Atlantic,5,,,UT
University of Utah,Real Estate,2019,Middle Atlantic,10,,,UT
University of Utah,Real Estate,2019,Mountain,1,118,120,UT
University of Utah,Real Estate,2019,Mountain,5,,,UT
University of Utah,Real Estate,2019,Mountain,10,,,UT
University of Utah,Real Estate,2019,New England,1,0,0,UT
University of Utah,Real Estate,2019,New England,5,,,UT
University of Utah,Real Estate,2019,New England,10,,,UT
University of Utah,Real Estate,2019,Pacific,1,0,9,UT
University of Utah,Real Estate,2019,Pacific,5,,,UT
University of Utah,Real Estate,2019,Pacific,10,,,UT
University of Utah,Real Estate,2019,South Atlantic,1,0,1,UT
University of Utah,Real Estate,2019,South Atlantic,5,,,UT
University of Utah,Real Estate,2019,South Atlantic,10,,,UT
University of Utah,Real Estate,2019,West North Central,1,0,0,UT
University of Utah,Real Estate,2019,West North Central,5,,,UT
University of Utah,Real Estate,2019,West North Central,10,,,UT
University of Utah,Real Estate,2019,West South Central,1,0,0,UT
University of Utah,Real Estate,2019,West South Central,5,,,UT
University of Utah,Real Estate,2019,West South Central,10,,,UT
University of Utah,Retail,2010,East North Central,1,0,10,UT
University of Utah,Retail,2010,East North Central,5,0,18,UT
University of Utah,Retail,2010,East North Central,10,0,17,UT
University of Utah,Retail,2010,East South Central,1,0,1,UT
University of Utah,Retail,2010,East South Central,5,0,4,UT
University of Utah,Retail,2010,East South Central,10,0,5,UT
University of Utah,Retail,2010,Middle Atlantic,1,0,14,UT
University of Utah,Retail,2010,Middle Atlantic,5,0,14,UT
University of Utah,Retail,2010,Middle Atlantic,10,0,11,UT
University of Utah,Retail,2010,Mountain,1,581,599,UT
University of Utah,Retail,2010,Mountain,5,410,447,UT
University of Utah,Retail,2010,Mountain,10,319,334,UT
University of Utah,Retail,2010,New England,1,0,0,UT
University of Utah,Retail,2010,New England,5,0,2,UT
University of Utah,Retail,2010,New England,10,0,5,UT
University of Utah,Retail,2010,Pacific,1,0,32,UT
University of Utah,Retail,2010,Pacific,5,0,49,UT
University of Utah,Retail,2010,Pacific,10,0,55,UT
University of Utah,Retail,2010,South Atlantic,1,0,12,UT
University of Utah,Retail,2010,South Atlantic,5,0,15,UT
University of Utah,Retail,2010,South Atlantic,10,0,21,UT
University of Utah,Retail,2010,West North Central,1,0,2,UT
University of Utah,Retail,2010,West North Central,5,0,15,UT
University of Utah,Retail,2010,West North Central,10,0,8,UT
University of Utah,Retail,2010,West South Central,1,0,1,UT
University of Utah,Retail,2010,West South Central,5,0,13,UT
University of Utah,Retail,2010,West South Central,10,0,17,UT
University of Utah,Retail,2013,East North Central,1,0,13,UT
University of Utah,Retail,2013,East North Central,5,0,21,UT
University of Utah,Retail,2013,East North Central,10,,,UT
University of Utah,Retail,2013,East South Central,1,0,2,UT
University of Utah,Retail,2013,East South Central,5,0,6,UT
University of Utah,Retail,2013,East South Central,10,,,UT
University of Utah,Retail,2013,Middle Atlantic,1,0,15,UT
University of Utah,Retail,2013,Middle Atlantic,5,0,18,UT
University of Utah,Retail,2013,Middle Atlantic,10,,,UT
University of Utah,Retail,2013,Mountain,1,659,681,UT
University of Utah,Retail,2013,Mountain,5,458,495,UT
University of Utah,Retail,2013,Mountain,10,,,UT
University of Utah,Retail,2013,New England,1,0,3,UT
University of Utah,Retail,2013,New England,5,0,4,UT
University of Utah,Retail,2013,New England,10,,,UT
University of Utah,Retail,2013,Pacific,1,0,42,UT
University of Utah,Retail,2013,Pacific,5,0,63,UT
University of Utah,Retail,2013,Pacific,10,,,UT
University of Utah,Retail,2013,South Atlantic,1,0,18,UT
University of Utah,Retail,2013,South Atlantic,5,0,16,UT
University of Utah,Retail,2013,South Atlantic,10,,,UT
University of Utah,Retail,2013,West North Central,1,0,14,UT
University of Utah,Retail,2013,West North Central,5,0,10,UT
University of Utah,Retail,2013,West North Central,10,,,UT
University of Utah,Retail,2013,West South Central,1,0,6,UT
University of Utah,Retail,2013,West South Central,5,0,22,UT
University of Utah,Retail,2013,West South Central,10,,,UT
University of Utah,Retail,2016,East North Central,1,0,20,UT
University of Utah,Retail,2016,East North Central,5,0,13,UT
University of Utah,Retail,2016,East North Central,10,,,UT
University of Utah,Retail,2016,East South Central,1,0,2,UT
University of Utah,Retail,2016,East South Central,5,0,8,UT
University of Utah,Retail,2016,East South Central,10,,,UT
University of Utah,Retail,2016,Middle Atlantic,1,0,13,UT
University of Utah,Retail,2016,Middle Atlantic,5,0,24,UT
University of Utah,Retail,2016,Middle Atlantic,10,,,UT
University of Utah,Retail,2016,Mountain,1,593,617,UT
University of Utah,Retail,2016,Mountain,5,375,409,UT
University of Utah,Retail,2016,Mountain,10,,,UT
University of Utah,Retail,2016,New England,1,0,0,UT
University of Utah,Retail,2016,New England,5,0,6,UT
University of Utah,Retail,2016,New England,10,,,UT
University of Utah,Retail,2016,Pacific,1,0,51,UT
University of Utah,Retail,2016,Pacific,5,0,40,UT
University of Utah,Retail,2016,Pacific,10,,,UT
University of Utah,Retail,2016,South Atlantic,1,0,13,UT
University of Utah,Retail,2016,South Atlantic,5,0,27,UT
University of Utah,Retail,2016,South Atlantic,10,,,UT
University of Utah,Retail,2016,West North Central,1,0,6,UT
University of Utah,Retail,2016,West North Central,5,0,12,UT
University of Utah,Retail,2016,West North Central,10,,,UT
University of Utah,Retail,2016,West South Central,1,0,9,UT
University of Utah,Retail,2016,West South Central,5,0,15,UT
University of Utah,Retail,2016,West South Central,10,,,UT
University of Utah,Retail,2019,East North Central,1,0,20,UT
University of Utah,Retail,2019,East North Central,5,,,UT
University of Utah,Retail,2019,East North Central,10,,,UT
University of Utah,Retail,2019,East South Central,1,0,6,UT
University of Utah,Retail,2019,East South Central,5,,,UT
University of Utah,Retail,2019,East South Central,10,,,UT
University of Utah,Retail,2019,Middle Atlantic,1,0,8,UT
University of Utah,Retail,2019,Middle Atlantic,5,,,UT
University of Utah,Retail,2019,Middle Atlantic,10,,,UT
University of Utah,Retail,2019,Mountain,1,585,614,UT
University of Utah,Retail,2019,Mountain,5,,,UT
University of Utah,Retail,2019,Mountain,10,,,UT
University of Utah,Retail,2019,New England,1,0,4,UT
University of Utah,Retail,2019,New England,5,,,UT
University of Utah,Retail,2019,New England,10,,,UT
University of Utah,Retail,2019,Pacific,1,0,49,UT
University of Utah,Retail,2019,Pacific,5,,,UT
University of Utah,Retail,2019,Pacific,10,,,UT
University of Utah,Retail,2019,South Atlantic,1,0,7,UT
University of Utah,Retail,2019,South Atlantic,5,,,UT
University of Utah,Retail,2019,South Atlantic,10,,,UT
University of Utah,Retail,2019,West North Central,1,0,4,UT
University of Utah,Retail,2019,West North Central,5,,,UT
University of Utah,Retail,2019,West North Central,10,,,UT
University of Utah,Retail,2019,West South Central,1,0,8,UT
University of Utah,Retail,2019,West South Central,5,,,UT
University of Utah,Retail,2019,West South Central,10,,,UT
University of Utah,Transportation,2010,East North Central,1,0,5,UT
University of Utah,Transportation,2010,East North Central,5,0,4,UT
University of Utah,Transportation,2010,East North Central,10,0,5,UT
University of Utah,Transportation,2010,East South Central,1,0,3,UT
University of Utah,Transportation,2010,East South Central,5,0,3,UT
University of Utah,Transportation,2010,East South Central,10,0,1,UT
University of Utah,Transportation,2010,Middle Atlantic,1,0,2,UT
University of Utah,Transportation,2010,Middle Atlantic,5,0,0,UT
University of Utah,Transportation,2010,Middle Atlantic,10,0,5,UT
University of Utah,Transportation,2010,Mountain,1,132,135,UT
University of Utah,Transportation,2010,Mountain,5,148,154,UT
University of Utah,Transportation,2010,Mountain,10,147,155,UT
University of Utah,Transportation,2010,New England,1,0,0,UT
University of Utah,Transportation,2010,New England,5,0,0,UT
University of Utah,Transportation,2010,New England,10,0,0,UT
University of Utah,Transportation,2010,Pacific,1,0,2,UT
University of Utah,Transportation,2010,Pacific,5,0,12,UT
University of Utah,Transportation,2010,Pacific,10,0,16,UT
University of Utah,Transportation,2010,South Atlantic,1,0,0,UT
University of Utah,Transportation,2010,South Atlantic,5,0,2,UT
University of Utah,Transportation,2010,South Atlantic,10,0,7,UT
University of Utah,Transportation,2010,West North Central,1,0,1,UT
University of Utah,Transportation,2010,West North Central,5,0,0,UT
University of Utah,Transportation,2010,West North Central,10,0,0,UT
University of Utah,Transportation,2010,West South Central,1,0,6,UT
University of Utah,Transportation,2010,West South Central,5,0,8,UT
University of Utah,Transportation,2010,West South Central,10,0,7,UT
University of Utah,Transportation,2013,East North Central,1,0,5,UT
University of Utah,Transportation,2013,East North Central,5,0,5,UT
University of Utah,Transportation,2013,East North Central,10,,,UT
University of Utah,Transportation,2013,East South Central,1,0,0,UT
University of Utah,Transportation,2013,East South Central,5,0,1,UT
University of Utah,Transportation,2013,East South Central,10,,,UT
University of Utah,Transportation,2013,Middle Atlantic,1,0,0,UT
University of Utah,Transportation,2013,Middle Atlantic,5,0,3,UT
University of Utah,Transportation,2013,Middle Atlantic,10,,,UT
University of Utah,Transportation,2013,Mountain,1,171,177,UT
University of Utah,Transportation,2013,Mountain,5,180,187,UT
University of Utah,Transportation,2013,Mountain,10,,,UT
University of Utah,Transportation,2013,New England,1,0,0,UT
University of Utah,Transportation,2013,New England,5,0,2,UT
University of Utah,Transportation,2013,New England,10,,,UT
University of Utah,Transportation,2013,Pacific,1,0,14,UT
University of Utah,Transportation,2013,Pacific,5,0,20,UT
University of Utah,Transportation,2013,Pacific,10,,,UT
University of Utah,Transportation,2013,South Atlantic,1,0,5,UT
University of Utah,Transportation,2013,South Atlantic,5,0,5,UT
University of Utah,Transportation,2013,South Atlantic,10,,,UT
University of Utah,Transportation,2013,West North Central,1,0,1,UT
University of Utah,Transportation,2013,West North Central,5,0,0,UT
University of Utah,Transportation,2013,West North Central,10,,,UT
University of Utah,Transportation,2013,West South Central,1,0,3,UT
University of Utah,Transportation,2013,West South Central,5,0,9,UT
University of Utah,Transportation,2013,West South Central,10,,,UT
University of Utah,Transportation,2016,East North Central,1,0,5,UT
University of Utah,Transportation,2016,East North Central,5,0,7,UT
University of Utah,Transportation,2016,East North Central,10,,,UT
University of Utah,Transportation,2016,East South Central,1,0,0,UT
University of Utah,Transportation,2016,East South Central,5,0,1,UT
University of Utah,Transportation,2016,East South Central,10,,,UT
University of Utah,Transportation,2016,Middle Atlantic,1,0,5,UT
University of Utah,Transportation,2016,Middle Atlantic,5,0,2,UT
University of Utah,Transportation,2016,Middle Atlantic,10,,,UT
University of Utah,Transportation,2016,Mountain,1,190,197,UT
University of Utah,Transportation,2016,Mountain,5,179,194,UT
University of Utah,Transportation,2016,Mountain,10,,,UT
University of Utah,Transportation,2016,New England,1,0,2,UT
University of Utah,Transportation,2016,New England,5,0,1,UT
University of Utah,Transportation,2016,New England,10,,,UT
University of Utah,Transportation,2016,Pacific,1,0,8,UT
University of Utah,Transportation,2016,Pacific,5,0,18,UT
University of Utah,Transportation,2016,Pacific,10,,,UT
University of Utah,Transportation,2016,South Atlantic,1,0,1,UT
University of Utah,Transportation,2016,South Atlantic,5,0,6,UT
University of Utah,Transportation,2016,South Atlantic,10,,,UT
University of Utah,Transportation,2016,West North Central,1,0,0,UT
University of Utah,Transportation,2016,West North Central,5,0,2,UT
University of Utah,Transportation,2016,West North Central,10,,,UT
University of Utah,Transportation,2016,West South Central,1,0,6,UT
University of Utah,Transportation,2016,West South Central,5,0,6,UT
University of Utah,Transportation,2016,West South Central,10,,,UT
University of Utah,Transportation,2019,East North Central,1,0,6,UT
University of Utah,Transportation,2019,East North Central,5,,,UT
University of Utah,Transportation,2019,East North Central,10,,,UT
University of Utah,Transportation,2019,East South Central,1,0,0,UT
University of Utah,Transportation,2019,East South Central,5,,,UT
University of Utah,Transportation,2019,East South Central,10,,,UT
University of Utah,Transportation,2019,Middle Atlantic,1,0,6,UT
University of Utah,Transportation,2019,Middle Atlantic,5,,,UT
University of Utah,Transportation,2019,Middle Atlantic,10,,,UT
University of Utah,Transportation,2019,Mountain,1,192,201,UT
University of Utah,Transportation,2019,Mountain,5,,,UT
University of Utah,Transportation,2019,Mountain,10,,,UT
University of Utah,Transportation,2019,New England,1,0,1,UT
University of Utah,Transportation,2019,New England,5,,,UT
University of Utah,Transportation,2019,New England,10,,,UT
University of Utah,Transportation,2019,Pacific,1,0,9,UT
University of Utah,Transportation,2019,Pacific,5,,,UT
University of Utah,Transportation,2019,Pacific,10,,,UT
University of Utah,Transportation,2019,South Atlantic,1,0,6,UT
University of Utah,Transportation,2019,South Atlantic,5,,,UT
University of Utah,Transportation,2019,South Atlantic,10,,,UT
University of Utah,Transportation,2019,West North Central,1,0,3,UT
University of Utah,Transportation,2019,West North Central,5,,,UT
University of Utah,Transportation,2019,West North Central,10,,,UT
University of Utah,Transportation,2019,West South Central,1,0,1,UT
University of Utah,Transportation,2019,West South Central,5,,,UT
University of Utah,Transportation,2019,West South Central,10,,,UT
University of Utah,Utilities,2010,East North Central,1,0,0,UT
University of Utah,Utilities,2010,East North Central,5,0,0,UT
University of Utah,Utilities,2010,East North Central,10,0,0,UT
University of Utah,Utilities,2010,East South Central,1,0,0,UT
University of Utah,Utilities,2010,East South Central,5,0,0,UT
University of Utah,Utilities,2010,East South Central,10,0,0,UT
University of Utah,Utilities,2010,Middle Atlantic,1,0,0,UT
University of Utah,Utilities,2010,Middle Atlantic,5,0,0,UT
University of Utah,Utilities,2010,Middle Atlantic,10,0,0,UT
University of Utah,Utilities,2010,Mountain,1,6,6,UT
University of Utah,Utilities,2010,Mountain,5,24,24,UT
University of Utah,Utilities,2010,Mountain,10,30,30,UT
University of Utah,Utilities,2010,New England,1,0,0,UT
University of Utah,Utilities,2010,New England,5,0,0,UT
University of Utah,Utilities,2010,New England,10,0,0,UT
University of Utah,Utilities,2010,Pacific,1,0,0,UT
University of Utah,Utilities,2010,Pacific,5,0,1,UT
University of Utah,Utilities,2010,Pacific,10,0,5,UT
University of Utah,Utilities,2010,South Atlantic,1,0,0,UT
University of Utah,Utilities,2010,South Atlantic,5,0,0,UT
University of Utah,Utilities,2010,South Atlantic,10,0,0,UT
University of Utah,Utilities,2010,West North Central,1,0,0,UT
University of Utah,Utilities,2010,West North Central,5,0,0,UT
University of Utah,Utilities,2010,West North Central,10,0,0,UT
University of Utah,Utilities,2010,West South Central,1,0,0,UT
University of Utah,Utilities,2010,West South Central,5,0,0,UT
University of Utah,Utilities,2010,West South Central,10,0,0,UT
University of Utah,Utilities,2013,East North Central,1,0,0,UT
University of Utah,Utilities,2013,East North Central,5,0,0,UT
University of Utah,Utilities,2013,East North Central,10,,,UT
University of Utah,Utilities,2013,East South Central,1,0,0,UT
University of Utah,Utilities,2013,East South Central,5,0,0,UT
University of Utah,Utilities,2013,East South Central,10,,,UT
University of Utah,Utilities,2013,Middle Atlantic,1,0,0,UT
University of Utah,Utilities,2013,Middle Atlantic,5,0,0,UT
University of Utah,Utilities,2013,Middle Atlantic,10,,,UT
University of Utah,Utilities,2013,Mountain,1,11,11,UT
University of Utah,Utilities,2013,Mountain,5,22,22,UT
University of Utah,Utilities,2013,Mountain,10,,,UT
University of Utah,Utilities,2013,New England,1,0,0,UT
University of Utah,Utilities,2013,New England,5,0,0,UT
University of Utah,Utilities,2013,New England,10,,,UT
University of Utah,Utilities,2013,Pacific,1,0,3,UT
University of Utah,Utilities,2013,Pacific,5,0,0,UT
University of Utah,Utilities,2013,Pacific,10,,,UT
University of Utah,Utilities,2013,South Atlantic,1,0,0,UT
University of Utah,Utilities,2013,South Atlantic,5,0,0,UT
University of Utah,Utilities,2013,South Atlantic,10,,,UT
University of Utah,Utilities,2013,West North Central,1,0,0,UT
University of Utah,Utilities,2013,West North Central,5,0,0,UT
University of Utah,Utilities,2013,West North Central,10,,,UT
University of Utah,Utilities,2013,West South Central,1,0,0,UT
University of Utah,Utilities,2013,West South Central,5,0,0,UT
University of Utah,Utilities,2013,West South Central,10,,,UT
University of Utah,Utilities,2016,East North Central,1,0,0,UT
University of Utah,Utilities,2016,East North Central,5,0,0,UT
University of Utah,Utilities,2016,East North Central,10,,,UT
University of Utah,Utilities,2016,East South Central,1,0,0,UT
University of Utah,Utilities,2016,East South Central,5,0,0,UT
University of Utah,Utilities,2016,East South Central,10,,,UT
University of Utah,Utilities,2016,Middle Atlantic,1,0,0,UT
University of Utah,Utilities,2016,Middle Atlantic,5,0,0,UT
University of Utah,Utilities,2016,Middle Atlantic,10,,,UT
University of Utah,Utilities,2016,Mountain,1,16,16,UT
University of Utah,Utilities,2016,Mountain,5,25,25,UT
University of Utah,Utilities,2016,Mountain,10,,,UT
University of Utah,Utilities,2016,New England,1,0,0,UT
University of Utah,Utilities,2016,New England,5,0,0,UT
University of Utah,Utilities,2016,New England,10,,,UT
University of Utah,Utilities,2016,Pacific,1,0,3,UT
University of Utah,Utilities,2016,Pacific,5,0,1,UT
University of Utah,Utilities,2016,Pacific,10,,,UT
University of Utah,Utilities,2016,South Atlantic,1,0,0,UT
University of Utah,Utilities,2016,South Atlantic,5,0,0,UT
University of Utah,Utilities,2016,South Atlantic,10,,,UT
University of Utah,Utilities,2016,West North Central,1,0,0,UT
University of Utah,Utilities,2016,West North Central,5,0,0,UT
University of Utah,Utilities,2016,West North Central,10,,,UT
University of Utah,Utilities,2016,West South Central,1,0,0,UT
University of Utah,Utilities,2016,West South Central,5,0,1,UT
University of Utah,Utilities,2016,West South Central,10,,,UT
University of Utah,Utilities,2019,East North Central,1,0,0,UT
University of Utah,Utilities,2019,East North Central,5,,,UT
University of Utah,Utilities,2019,East North Central,10,,,UT
University of Utah,Utilities,2019,East South Central,1,0,0,UT
University of Utah,Utilities,2019,East South Central,5,,,UT
University of Utah,Utilities,2019,East South Central,10,,,UT
University of Utah,Utilities,2019,Middle Atlantic,1,0,0,UT
University of Utah,Utilities,2019,Middle Atlantic,5,,,UT
University of Utah,Utilities,2019,Middle Atlantic,10,,,UT
University of Utah,Utilities,2019,Mountain,1,14,14,UT
University of Utah,Utilities,2019,Mountain,5,,,UT
University of Utah,Utilities,2019,Mountain,10,,,UT
University of Utah,Utilities,2019,New England,1,0,0,UT
University of Utah,Utilities,2019,New England,5,,,UT
University of Utah,Utilities,2019,New England,10,,,UT
University of Utah,Utilities,2019,Pacific,1,0,0,UT
University of Utah,Utilities,2019,Pacific,5,,,UT
University of Utah,Utilities,2019,Pacific,10,,,UT
University of Utah,Utilities,2019,South Atlantic,1,0,0,UT
University of Utah,Utilities,2019,South Atlantic,5,,,UT
University of Utah,Utilities,2019,South Atlantic,10,,,UT
University of Utah,Utilities,2019,West North Central,1,0,0,UT
University of Utah,Utilities,2019,West North Central,5,,,UT
University of Utah,Utilities,2019,West North Central,10,,,UT
University of Utah,Utilities,2019,West South Central,1,0,0,UT
University of Utah,Utilities,2019,West South Central,5,,,UT
University of Utah,Utilities,2019,West South Central,10,,,UT
University of Utah,Wholesale,2010,East North Central,1,0,4,UT
University of Utah,Wholesale,2010,East North Central,5,0,2,UT
University of Utah,Wholesale,2010,East North Central,10,0,6,UT
University of Utah,Wholesale,2010,East South Central,1,0,0,UT
University of Utah,Wholesale,2010,East South Central,5,0,0,UT
University of Utah,Wholesale,2010,East South Central,10,0,1,UT
University of Utah,Wholesale,2010,Middle Atlantic,1,0,0,UT
University of Utah,Wholesale,2010,Middle Atlantic,5,0,3,UT
University of Utah,Wholesale,2010,Middle Atlantic,10,0,4,UT
University of Utah,Wholesale,2010,Mountain,1,187,190,UT
University of Utah,Wholesale,2010,Mountain,5,202,219,UT
University of Utah,Wholesale,2010,Mountain,10,194,212,UT
University of Utah,Wholesale,2010,New England,1,0,1,UT
University of Utah,Wholesale,2010,New England,5,0,0,UT
University of Utah,Wholesale,2010,New England,10,0,1,UT
University of Utah,Wholesale,2010,Pacific,1,0,17,UT
University of Utah,Wholesale,2010,Pacific,5,0,18,UT
University of Utah,Wholesale,2010,Pacific,10,0,14,UT
University of Utah,Wholesale,2010,South Atlantic,1,0,2,UT
University of Utah,Wholesale,2010,South Atlantic,5,0,3,UT
University of Utah,Wholesale,2010,South Atlantic,10,0,8,UT
University of Utah,Wholesale,2010,West North Central,1,0,1,UT
University of Utah,Wholesale,2010,West North Central,5,0,1,UT
University of Utah,Wholesale,2010,West North Central,10,0,0,UT
University of Utah,Wholesale,2010,West South Central,1,0,6,UT
University of Utah,Wholesale,2010,West South Central,5,0,16,UT
University of Utah,Wholesale,2010,West South Central,10,0,26,UT
University of Utah,Wholesale,2013,East North Central,1,0,3,UT
