institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
Colorado Mesa,Finance,2010,10,51,72,.70833331,CO
Colorado Mesa,Finance,2013,1,48,76,.63157892,CO
Colorado Mesa,Finance,2013,5,75,103,.72815531,CO
Colorado Mesa,Finance,2013,10,,,,CO
Colorado Mesa,Finance,2016,1,77,114,.67543858,CO
Colorado Mesa,Finance,2016,5,96,121,.79338843,CO
Colorado Mesa,Finance,2016,10,,,,CO
Colorado Mesa,Finance,2019,1,73,105,.69523811,CO
Colorado Mesa,Finance,2019,5,,,,CO
Colorado Mesa,Finance,2019,10,,,,CO
Colorado Mesa,Real Estate,2004,1,18,19,.94736844,CO
Colorado Mesa,Real Estate,2004,5,19,24,.79166669,CO
Colorado Mesa,Real Estate,2004,10,13,15,.86666667,CO
Colorado Mesa,Real Estate,2007,1,15,17,.88235295,CO
Colorado Mesa,Real Estate,2007,5,15,18,.83333331,CO
Colorado Mesa,Real Estate,2007,10,9,9,1,CO
Colorado Mesa,Real Estate,2010,1,7,18,.3888889,CO
Colorado Mesa,Real Estate,2010,5,21,23,.9130435,CO
Colorado Mesa,Real Estate,2010,10,24,28,.85714287,CO
Colorado Mesa,Real Estate,2013,1,20,26,.76923078,CO
Colorado Mesa,Real Estate,2013,5,25,34,.7352941,CO
Colorado Mesa,Real Estate,2013,10,,,,CO
Colorado Mesa,Real Estate,2016,1,33,37,.8918919,CO
Colorado Mesa,Real Estate,2016,5,31,38,.81578946,CO
Colorado Mesa,Real Estate,2016,10,,,,CO
Colorado Mesa,Real Estate,2019,1,20,23,.86956519,CO
Colorado Mesa,Real Estate,2019,5,,,,CO
Colorado Mesa,Real Estate,2019,10,,,,CO
Colorado Mesa,Professional Services,2004,1,94,124,.75806451,CO
Colorado Mesa,Professional Services,2004,5,72,101,.71287131,CO
Colorado Mesa,Professional Services,2004,10,67,94,.71276593,CO
Colorado Mesa,Professional Services,2007,1,72,85,.84705883,CO
Colorado Mesa,Professional Services,2007,5,62,108,.57407409,CO
Colorado Mesa,Professional Services,2007,10,61,101,.60396039,CO
Colorado Mesa,Professional Services,2010,1,83,104,.79807693,CO
Colorado Mesa,Professional Services,2010,5,76,114,.66666669,CO
Colorado Mesa,Professional Services,2010,10,80,124,.64516127,CO
Colorado Mesa,Professional Services,2013,1,104,122,.85245901,CO
Colorado Mesa,Professional Services,2013,5,101,163,.61963189,CO
Colorado Mesa,Professional Services,2013,10,,,,CO
Colorado Mesa,Professional Services,2016,1,151,222,.68018019,CO
Colorado Mesa,Professional Services,2016,5,159,224,.7098214,CO
Colorado Mesa,Professional Services,2016,10,,,,CO
Colorado Mesa,Professional Services,2019,1,154,194,.79381442,CO
Colorado Mesa,Professional Services,2019,5,,,,CO
Colorado Mesa,Professional Services,2019,10,,,,CO
Colorado Mesa,Management,2004,1,4,5,.80000001,CO
Colorado Mesa,Management,2004,5,7,9,.77777779,CO
Colorado Mesa,Management,2004,10,7,13,.53846157,CO
Colorado Mesa,Management,2007,1,2,3,.66666669,CO
Colorado Mesa,Management,2007,5,8,9,.8888889,CO
Colorado Mesa,Management,2007,10,9,11,.81818181,CO
Colorado Mesa,Management,2010,1,7,15,.46666667,CO
Colorado Mesa,Management,2010,5,8,10,.80000001,CO
Colorado Mesa,Management,2010,10,4,5,.80000001,CO
Colorado Mesa,Management,2013,1,9,9,1,CO
Colorado Mesa,Management,2013,5,9,10,.89999998,CO
Colorado Mesa,Management,2013,10,,,,CO
Colorado Mesa,Management,2016,1,21,28,.75,CO
Colorado Mesa,Management,2016,5,19,23,.82608694,CO
Colorado Mesa,Management,2016,10,,,,CO
Colorado Mesa,Management,2019,1,12,14,.85714287,CO
Colorado Mesa,Management,2019,5,,,,CO
Colorado Mesa,Management,2019,10,,,,CO
Colorado Mesa,Admin/Waste,2004,1,40,50,.80000001,CO
Colorado Mesa,Admin/Waste,2004,5,19,41,.46341464,CO
Colorado Mesa,Admin/Waste,2004,10,22,48,.45833334,CO
Colorado Mesa,Admin/Waste,2007,1,27,32,.84375,CO
Colorado Mesa,Admin/Waste,2007,5,30,63,.47619048,CO
Colorado Mesa,Admin/Waste,2007,10,30,61,.49180329,CO
Colorado Mesa,Admin/Waste,2010,1,42,74,.56756759,CO
Colorado Mesa,Admin/Waste,2010,5,35,66,.530303,CO
Colorado Mesa,Admin/Waste,2010,10,34,79,.43037975,CO
Colorado Mesa,Admin/Waste,2013,1,44,65,.6769231,CO
Colorado Mesa,Admin/Waste,2013,5,47,83,.56626505,CO
Colorado Mesa,Admin/Waste,2013,10,,,,CO
Colorado Mesa,Admin/Waste,2016,1,78,118,.66101694,CO
Colorado Mesa,Admin/Waste,2016,5,52,101,.51485151,CO
Colorado Mesa,Admin/Waste,2016,10,,,,CO
Colorado Mesa,Admin/Waste,2019,1,55,91,.60439563,CO
Colorado Mesa,Admin/Waste,2019,5,,,,CO
Colorado Mesa,Admin/Waste,2019,10,,,,CO
Colorado Mesa,Education,2004,1,183,227,.80616742,CO
Colorado Mesa,Education,2004,5,168,233,.72103006,CO
Colorado Mesa,Education,2004,10,197,272,.72426468,CO
Colorado Mesa,Education,2007,1,71,95,.7473684,CO
Colorado Mesa,Education,2007,5,167,227,.73568285,CO
Colorado Mesa,Education,2007,10,158,210,.75238097,CO
Colorado Mesa,Education,2010,1,146,194,.7525773,CO
Colorado Mesa,Education,2010,5,167,234,.7136752,CO
Colorado Mesa,Education,2010,10,185,292,.63356167,CO
Colorado Mesa,Education,2013,1,176,211,.83412319,CO
Colorado Mesa,Education,2013,5,215,286,.75174826,CO
Colorado Mesa,Education,2013,10,,,,CO
Colorado Mesa,Education,2016,1,189,257,.73540854,CO
Colorado Mesa,Education,2016,5,223,322,.69254661,CO
Colorado Mesa,Education,2016,10,,,,CO
Colorado Mesa,Education,2019,1,190,251,.75697213,CO
Colorado Mesa,Education,2019,5,,,,CO
Colorado Mesa,Education,2019,10,,,,CO
Colorado Mesa,Health Care,2004,1,225,281,.80071175,CO
Colorado Mesa,Health Care,2004,5,189,269,.70260221,CO
Colorado Mesa,Health Care,2004,10,178,300,.5933333,CO
Colorado Mesa,Health Care,2007,1,206,242,.85123968,CO
Colorado Mesa,Health Care,2007,5,208,331,.62839878,CO
Colorado Mesa,Health Care,2007,10,213,304,.7006579,CO
Colorado Mesa,Health Care,2010,1,276,340,.81176472,CO
Colorado Mesa,Health Care,2010,5,309,426,.72535211,CO
Colorado Mesa,Health Care,2010,10,275,374,.7352941,CO
Colorado Mesa,Health Care,2013,1,371,457,.81181622,CO
Colorado Mesa,Health Care,2013,5,363,516,.70348835,CO
Colorado Mesa,Health Care,2013,10,,,,CO
Colorado Mesa,Health Care,2016,1,606,752,.80585104,CO
Colorado Mesa,Health Care,2016,5,529,697,.75896698,CO
Colorado Mesa,Health Care,2016,10,,,,CO
Colorado Mesa,Health Care,2019,1,696,841,.82758623,CO
Colorado Mesa,Health Care,2019,5,,,,CO
Colorado Mesa,Health Care,2019,10,,,,CO
Colorado Mesa,Arts/Entertainment,2004,1,36,47,.76595747,CO
Colorado Mesa,Arts/Entertainment,2004,5,20,28,.71428573,CO
Colorado Mesa,Arts/Entertainment,2004,10,16,22,.72727275,CO
Colorado Mesa,Arts/Entertainment,2007,1,17,21,.80952382,CO
Colorado Mesa,Arts/Entertainment,2007,5,17,29,.58620691,CO
Colorado Mesa,Arts/Entertainment,2007,10,16,25,.63999999,CO
Colorado Mesa,Arts/Entertainment,2010,1,29,31,.93548387,CO
Colorado Mesa,Arts/Entertainment,2010,5,17,24,.70833331,CO
Colorado Mesa,Arts/Entertainment,2010,10,19,23,.82608694,CO
Colorado Mesa,Arts/Entertainment,2013,1,33,35,.94285715,CO
Colorado Mesa,Arts/Entertainment,2013,5,35,51,.68627453,CO
Colorado Mesa,Arts/Entertainment,2013,10,,,,CO
Colorado Mesa,Arts/Entertainment,2016,1,71,98,.72448981,CO
Colorado Mesa,Arts/Entertainment,2016,5,40,53,.75471699,CO
Colorado Mesa,Arts/Entertainment,2016,10,,,,CO
Colorado Mesa,Arts/Entertainment,2019,1,37,47,.78723407,CO
Colorado Mesa,Arts/Entertainment,2019,5,,,,CO
Colorado Mesa,Arts/Entertainment,2019,10,,,,CO
Colorado Mesa,Food/Hospitality,2004,1,64,106,.60377359,CO
Colorado Mesa,Food/Hospitality,2004,5,26,52,.5,CO
Colorado Mesa,Food/Hospitality,2004,10,32,59,.54237288,CO
Colorado Mesa,Food/Hospitality,2007,1,74,95,.77894735,CO
Colorado Mesa,Food/Hospitality,2007,5,34,72,.47222221,CO
Colorado Mesa,Food/Hospitality,2007,10,19,65,.2923077,CO
Colorado Mesa,Food/Hospitality,2010,1,93,127,.73228347,CO
Colorado Mesa,Food/Hospitality,2010,5,46,85,.5411765,CO
Colorado Mesa,Food/Hospitality,2010,10,26,69,.37681159,CO
Colorado Mesa,Food/Hospitality,2013,1,110,137,.80291969,CO
Colorado Mesa,Food/Hospitality,2013,5,51,112,.45535713,CO
Colorado Mesa,Food/Hospitality,2013,10,,,,CO
Colorado Mesa,Food/Hospitality,2016,1,150,230,.65217394,CO
Colorado Mesa,Food/Hospitality,2016,5,64,110,.58181816,CO
Colorado Mesa,Food/Hospitality,2016,10,,,,CO
Colorado Mesa,Food/Hospitality,2019,1,122,157,.77707005,CO
Colorado Mesa,Food/Hospitality,2019,5,,,,CO
Colorado Mesa,Food/Hospitality,2019,10,,,,CO
Colorado Mesa,Other Services,2004,1,20,30,.66666669,CO
Colorado Mesa,Other Services,2004,5,11,15,.73333335,CO
Colorado Mesa,Other Services,2004,10,9,13,.69230771,CO
Colorado Mesa,Other Services,2007,1,5,8,.625,CO
Colorado Mesa,Other Services,2007,5,11,28,.39285713,CO
Colorado Mesa,Other Services,2007,10,13,20,.64999998,CO
Colorado Mesa,Other Services,2010,1,24,32,.75,CO
Colorado Mesa,Other Services,2010,5,20,24,.83333331,CO
Colorado Mesa,Other Services,2010,10,11,17,.64705884,CO
Colorado Mesa,Other Services,2013,1,10,19,.52631581,CO
Colorado Mesa,Other Services,2013,5,16,25,.63999999,CO
Colorado Mesa,Other Services,2013,10,,,,CO
Colorado Mesa,Other Services,2016,1,38,48,.79166669,CO
Colorado Mesa,Other Services,2016,5,34,42,.80952382,CO
Colorado Mesa,Other Services,2016,10,,,,CO
Colorado Mesa,Other Services,2019,1,27,31,.87096775,CO
Colorado Mesa,Other Services,2019,5,,,,CO
Colorado Mesa,Other Services,2019,10,,,,CO
Colorado Mesa,Public Admin,2004,1,73,104,.70192307,CO
Colorado Mesa,Public Admin,2004,5,97,134,.72388059,CO
Colorado Mesa,Public Admin,2004,10,87,114,.7631579,CO
Colorado Mesa,Public Admin,2007,1,67,82,.81707317,CO
Colorado Mesa,Public Admin,2007,5,93,150,.62,CO
Colorado Mesa,Public Admin,2007,10,96,121,.79338843,CO
Colorado Mesa,Public Admin,2010,1,81,115,.70434785,CO
Colorado Mesa,Public Admin,2010,5,113,136,.83088237,CO
Colorado Mesa,Public Admin,2010,10,97,140,.69285715,CO
Colorado Mesa,Public Admin,2013,1,124,153,.81045753,CO
Colorado Mesa,Public Admin,2013,5,168,220,.76363635,CO
Colorado Mesa,Public Admin,2013,10,,,,CO
Colorado Mesa,Public Admin,2016,1,161,222,.72522521,CO
Colorado Mesa,Public Admin,2016,5,202,239,.84518826,CO
Colorado Mesa,Public Admin,2016,10,,,,CO
Colorado Mesa,Public Admin,2019,1,153,183,.83606559,CO
Colorado Mesa,Public Admin,2019,5,,,,CO
Colorado Mesa,Public Admin,2019,10,,,,CO
Colorado State,Agriculture,2004,1,24,33,.72727275,CO
Colorado State,Agriculture,2004,5,20,34,.58823532,CO
Colorado State,Agriculture,2004,10,19,36,.52777779,CO
Colorado State,Agriculture,2007,1,40,57,.70175439,CO
Colorado State,Agriculture,2007,5,42,52,.80769229,CO
Colorado State,Agriculture,2007,10,39,53,.73584908,CO
Colorado State,Agriculture,2010,1,34,46,.73913044,CO
Colorado State,Agriculture,2010,5,32,52,.61538464,CO
Colorado State,Agriculture,2010,10,22,39,.56410259,CO
Colorado State,Agriculture,2013,1,52,82,.63414633,CO
Colorado State,Agriculture,2013,5,45,62,.72580647,CO
Colorado State,Agriculture,2013,10,,,,CO
Colorado State,Agriculture,2016,1,63,79,.79746836,CO
Colorado State,Agriculture,2016,5,39,51,.7647059,CO
Colorado State,Agriculture,2016,10,,,,CO
Colorado State,Agriculture,2019,1,68,89,.76404494,CO
Colorado State,Agriculture,2019,5,,,,CO
Colorado State,Agriculture,2019,10,,,,CO
Colorado State,Mining,2004,1,23,35,.65714288,CO
Colorado State,Mining,2004,5,44,65,.6769231,CO
Colorado State,Mining,2004,10,78,94,.82978725,CO
Colorado State,Mining,2007,1,28,39,.71794873,CO
Colorado State,Mining,2007,5,71,85,.83529413,CO
Colorado State,Mining,2007,10,74,83,.89156628,CO
Colorado State,Mining,2010,1,42,68,.61764705,CO
Colorado State,Mining,2010,5,72,90,.80000001,CO
Colorado State,Mining,2010,10,65,72,.90277779,CO
Colorado State,Mining,2013,1,47,64,.734375,CO
Colorado State,Mining,2013,5,51,61,.83606559,CO
Colorado State,Mining,2013,10,,,,CO
Colorado State,Mining,2016,1,30,35,.85714287,CO
Colorado State,Mining,2016,5,23,29,.79310346,CO
Colorado State,Mining,2016,10,,,,CO
Colorado State,Mining,2019,1,17,19,.89473683,CO
Colorado State,Mining,2019,5,,,,CO
Colorado State,Mining,2019,10,,,,CO
Colorado State,Utilities,2004,1,11,14,.78571427,CO
Colorado State,Utilities,2004,5,19,23,.82608694,CO
Colorado State,Utilities,2004,10,35,39,.8974359,CO
Colorado State,Utilities,2007,1,12,16,.75,CO
Colorado State,Utilities,2007,5,21,22,.95454544,CO
Colorado State,Utilities,2007,10,30,35,.85714287,CO
Colorado State,Utilities,2010,1,14,19,.7368421,CO
Colorado State,Utilities,2010,5,25,26,.96153843,CO
Colorado State,Utilities,2010,10,39,42,.9285714,CO
Colorado State,Utilities,2013,1,7,13,.53846157,CO
Colorado State,Utilities,2013,5,25,28,.89285713,CO
Colorado State,Utilities,2013,10,,,,CO
Colorado State,Utilities,2016,1,19,23,.82608694,CO
Colorado State,Utilities,2016,5,29,32,.90625,CO
Colorado State,Utilities,2016,10,,,,CO
Colorado State,Utilities,2019,1,6,8,.75,CO
Colorado State,Utilities,2019,5,,,,CO
Colorado State,Utilities,2019,10,,,,CO
Colorado State,Construction,2004,1,396,556,.71223021,CO
Colorado State,Construction,2004,5,317,470,.6744681,CO
Colorado State,Construction,2004,10,320,469,.68230277,CO
Colorado State,Construction,2007,1,393,580,.6775862,CO
Colorado State,Construction,2007,5,398,593,.67116356,CO
Colorado State,Construction,2007,10,456,631,.72266245,CO
Colorado State,Construction,2010,1,359,581,.61790019,CO
Colorado State,Construction,2010,5,451,654,.68960243,CO
Colorado State,Construction,2010,10,453,616,.73538959,CO
Colorado State,Construction,2013,1,377,522,.72222221,CO
Colorado State,Construction,2013,5,436,601,.72545755,CO
Colorado State,Construction,2013,10,,,,CO
Colorado State,Construction,2016,1,461,622,.74115753,CO
Colorado State,Construction,2016,5,438,636,.68867922,CO
Colorado State,Construction,2016,10,,,,CO
Colorado State,Construction,2019,1,495,661,.74886537,CO
Colorado State,Construction,2019,5,,,,CO
Colorado State,Construction,2019,10,,,,CO
Colorado State,Manufacturing,2004,1,305,472,.64618641,CO
Colorado State,Manufacturing,2004,5,338,568,.59507042,CO
Colorado State,Manufacturing,2004,10,326,617,.52836305,CO
Colorado State,Manufacturing,2007,1,304,472,.64406782,CO
Colorado State,Manufacturing,2007,5,390,606,.64356434,CO
Colorado State,Manufacturing,2007,10,400,650,.61538464,CO
Colorado State,Manufacturing,2010,1,365,531,.68738228,CO
Colorado State,Manufacturing,2010,5,464,720,.64444447,CO
Colorado State,Manufacturing,2010,10,469,701,.6690442,CO
Colorado State,Manufacturing,2013,1,455,672,.67708331,CO
Colorado State,Manufacturing,2013,5,555,806,.68858558,CO
Colorado State,Manufacturing,2013,10,,,,CO
Colorado State,Manufacturing,2016,1,565,805,.70186335,CO
Colorado State,Manufacturing,2016,5,658,948,.69409281,CO
Colorado State,Manufacturing,2016,10,,,,CO
Colorado State,Manufacturing,2019,1,654,911,.71789241,CO
Colorado State,Manufacturing,2019,5,,,,CO
Colorado State,Manufacturing,2019,10,,,,CO
Colorado State,Wholesale,2004,1,245,326,.75153375,CO
Colorado State,Wholesale,2004,5,239,372,.6424731,CO
Colorado State,Wholesale,2004,10,285,435,.65517241,CO
Colorado State,Wholesale,2007,1,182,252,.72222221,CO
Colorado State,Wholesale,2007,5,255,368,.69293481,CO
Colorado State,Wholesale,2007,10,276,395,.69873416,CO
Colorado State,Wholesale,2010,1,255,361,.70637119,CO
Colorado State,Wholesale,2010,5,349,490,.71224487,CO
Colorado State,Wholesale,2010,10,341,468,.72863245,CO
Colorado State,Wholesale,2013,1,305,444,.68693691,CO
Colorado State,Wholesale,2013,5,380,555,.68468469,CO
Colorado State,Wholesale,2013,10,,,,CO
Colorado State,Wholesale,2016,1,308,433,.71131641,CO
Colorado State,Wholesale,2016,5,417,565,.73805308,CO
Colorado State,Wholesale,2016,10,,,,CO
Colorado State,Wholesale,2019,1,284,411,.69099754,CO
Colorado State,Wholesale,2019,5,,,,CO
Colorado State,Wholesale,2019,10,,,,CO
Colorado State,Retail,2004,1,632,839,.75327772,CO
Colorado State,Retail,2004,5,346,575,.60173911,CO
Colorado State,Retail,2004,10,226,430,.52558142,CO
Colorado State,Retail,2007,1,643,809,.79480839,CO
Colorado State,Retail,2007,5,359,570,.62982458,CO
Colorado State,Retail,2007,10,233,441,.52834469,CO
Colorado State,Retail,2010,1,659,812,.81157637,CO
Colorado State,Retail,2010,5,384,588,.65306121,CO
Colorado State,Retail,2010,10,232,434,.53456223,CO
Colorado State,Retail,2013,1,608,781,.77848911,CO
Colorado State,Retail,2013,5,335,558,.60035843,CO
Colorado State,Retail,2013,10,,,,CO
Colorado State,Retail,2016,1,593,772,.76813471,CO
Colorado State,Retail,2016,5,327,500,.65399998,CO
Colorado State,Retail,2016,10,,,,CO
Colorado State,Retail,2019,1,557,717,.77684796,CO
Colorado State,Retail,2019,5,,,,CO
Colorado State,Retail,2019,10,,,,CO
Colorado State,Transportation,2004,1,67,80,.83749998,CO
Colorado State,Transportation,2004,5,43,59,.72881359,CO
Colorado State,Transportation,2004,10,49,84,.58333331,CO
Colorado State,Transportation,2007,1,58,79,.73417723,CO
Colorado State,Transportation,2007,5,52,74,.7027027,CO
Colorado State,Transportation,2007,10,45,78,.57692307,CO
Colorado State,Transportation,2010,1,50,77,.64935064,CO
Colorado State,Transportation,2010,5,50,81,.61728394,CO
Colorado State,Transportation,2010,10,55,91,.60439563,CO
Colorado State,Transportation,2013,1,70,95,.7368421,CO
Colorado State,Transportation,2013,5,80,118,.67796612,CO
Colorado State,Transportation,2013,10,,,,CO
Colorado State,Transportation,2016,1,69,95,.7263158,CO
Colorado State,Transportation,2016,5,82,131,.62595421,CO
Colorado State,Transportation,2016,10,,,,CO
Colorado State,Transportation,2019,1,102,134,.76119405,CO
Colorado State,Transportation,2019,5,,,,CO
Colorado State,Transportation,2019,10,,,,CO
Colorado State,Information,2004,1,216,273,.7912088,CO
Colorado State,Information,2004,5,228,316,.72151899,CO
Colorado State,Information,2004,10,210,297,.70707071,CO
Colorado State,Information,2007,1,154,196,.78571427,CO
Colorado State,Information,2007,5,188,265,.70943397,CO
Colorado State,Information,2007,10,222,317,.70031548,CO
Colorado State,Information,2010,1,248,297,.83501685,CO
Colorado State,Information,2010,5,338,409,.82640588,CO
Colorado State,Information,2010,10,333,411,.81021899,CO
Colorado State,Information,2013,1,261,329,.79331309,CO
Colorado State,Information,2013,5,367,490,.74897957,CO
Colorado State,Information,2013,10,,,,CO
Colorado State,Information,2016,1,332,402,.82587063,CO
Colorado State,Information,2016,5,401,538,.74535316,CO
Colorado State,Information,2016,10,,,,CO
Colorado State,Information,2019,1,239,295,.81016952,CO
Colorado State,Information,2019,5,,,,CO
Colorado State,Information,2019,10,,,,CO
Colorado State,Finance,2004,1,587,724,.81077349,CO
Colorado State,Finance,2004,5,513,683,.7510981,CO
Colorado State,Finance,2004,10,449,660,.68030304,CO
Colorado State,Finance,2007,1,429,505,.84950495,CO
Colorado State,Finance,2007,5,458,594,.77104378,CO
Colorado State,Finance,2007,10,413,580,.71206897,CO
Colorado State,Finance,2010,1,425,536,.79291046,CO
Colorado State,Finance,2010,5,502,639,.78560251,CO
Colorado State,Finance,2010,10,445,564,.78900707,CO
Colorado State,Finance,2013,1,506,579,.87392056,CO
Colorado State,Finance,2013,5,526,685,.76788324,CO
Colorado State,Finance,2013,10,,,,CO
Colorado State,Finance,2016,1,426,571,.74605954,CO
Colorado State,Finance,2016,5,439,630,.69682539,CO
Colorado State,Finance,2016,10,,,,CO
Colorado State,Finance,2019,1,380,499,.76152307,CO
Colorado State,Finance,2019,5,,,,CO
Colorado State,Finance,2019,10,,,,CO
Colorado State,Real Estate,2004,1,184,213,.86384976,CO
Colorado State,Real Estate,2004,5,127,150,.84666669,CO
Colorado State,Real Estate,2004,10,103,146,.70547944,CO
Colorado State,Real Estate,2007,1,147,160,.91874999,CO
Colorado State,Real Estate,2007,5,133,165,.80606061,CO
Colorado State,Real Estate,2007,10,152,187,.8128342,CO
Colorado State,Real Estate,2010,1,118,132,.89393938,CO
Colorado State,Real Estate,2010,5,151,176,.85795456,CO
Colorado State,Real Estate,2010,10,152,189,.80423278,CO
Colorado State,Real Estate,2013,1,169,189,.89417988,CO
Colorado State,Real Estate,2013,5,157,192,.81770831,CO
Colorado State,Real Estate,2013,10,,,,CO
Colorado State,Real Estate,2016,1,180,216,.83333331,CO
Colorado State,Real Estate,2016,5,186,229,.81222707,CO
Colorado State,Real Estate,2016,10,,,,CO
Colorado State,Real Estate,2019,1,130,157,.82802546,CO
Colorado State,Real Estate,2019,5,,,,CO
Colorado State,Real Estate,2019,10,,,,CO
Colorado State,Professional Services,2004,1,956,1268,.7539432,CO
Colorado State,Professional Services,2004,5,919,1355,.6782288,CO
Colorado State,Professional Services,2004,10,971,1474,.65875167,CO
Colorado State,Professional Services,2007,1,829,1080,.76759261,CO
Colorado State,Professional Services,2007,5,948,1406,.67425323,CO
Colorado State,Professional Services,2007,10,896,1452,.61707991,CO
Colorado State,Professional Services,2010,1,887,1118,.79338104,CO
Colorado State,Professional Services,2010,5,1099,1579,.69601011,CO
Colorado State,Professional Services,2010,10,1141,1652,.69067794,CO
Colorado State,Professional Services,2013,1,1133,1485,.76296294,CO
Colorado State,Professional Services,2013,5,1309,1897,.69003689,CO
Colorado State,Professional Services,2013,10,,,,CO
Colorado State,Professional Services,2016,1,1293,1723,.75043529,CO
Colorado State,Professional Services,2016,5,1462,2153,.67905247,CO
Colorado State,Professional Services,2016,10,,,,CO
Colorado State,Professional Services,2019,1,1469,1902,.77234489,CO
Colorado State,Professional Services,2019,5,,,,CO
Colorado State,Professional Services,2019,10,,,,CO
Colorado State,Management,2004,1,97,119,.81512606,CO
Colorado State,Management,2004,5,142,186,.76344085,CO
Colorado State,Management,2004,10,150,187,.80213904,CO
Colorado State,Management,2007,1,72,96,.75,CO
Colorado State,Management,2007,5,132,173,.76300579,CO
Colorado State,Management,2007,10,141,177,.79661018,CO
Colorado State,Management,2010,1,123,136,.90441179,CO
Colorado State,Management,2010,5,161,195,.82564104,CO
Colorado State,Management,2010,10,163,203,.80295569,CO
Colorado State,Management,2013,1,135,166,.81325299,CO
Colorado State,Management,2013,5,168,204,.82352942,CO
Colorado State,Management,2013,10,,,,CO
Colorado State,Management,2016,1,116,133,.87218046,CO
Colorado State,Management,2016,5,144,189,.76190478,CO
Colorado State,Management,2016,10,,,,CO
Colorado State,Management,2019,1,136,164,.82926828,CO
Colorado State,Management,2019,5,,,,CO
Colorado State,Management,2019,10,,,,CO
Colorado State,Admin/Waste,2004,1,354,497,.71227366,CO
Colorado State,Admin/Waste,2004,5,233,388,.60051548,CO
Colorado State,Admin/Waste,2004,10,209,391,.53452682,CO
Colorado State,Admin/Waste,2007,1,321,449,.71492207,CO
Colorado State,Admin/Waste,2007,5,289,425,.68000001,CO
Colorado State,Admin/Waste,2007,10,225,398,.56532663,CO
Colorado State,Admin/Waste,2010,1,370,491,.75356418,CO
Colorado State,Admin/Waste,2010,5,299,460,.64999998,CO
Colorado State,Admin/Waste,2010,10,221,343,.64431489,CO
Colorado State,Admin/Waste,2013,1,425,569,.7469244,CO
Colorado State,Admin/Waste,2013,5,327,464,.70474136,CO
Colorado State,Admin/Waste,2013,10,,,,CO
Colorado State,Admin/Waste,2016,1,481,618,.77831715,CO
Colorado State,Admin/Waste,2016,5,268,428,.62616825,CO
Colorado State,Admin/Waste,2016,10,,,,CO
Colorado State,Admin/Waste,2019,1,442,570,.77543861,CO
Colorado State,Admin/Waste,2019,5,,,,CO
Colorado State,Admin/Waste,2019,10,,,,CO
Colorado State,Education,2004,1,636,845,.75266272,CO
Colorado State,Education,2004,5,783,1156,.67733562,CO
Colorado State,Education,2004,10,859,1301,.66026133,CO
Colorado State,Education,2007,1,571,725,.78758621,CO
Colorado State,Education,2007,5,801,1131,.70822281,CO
Colorado State,Education,2007,10,861,1269,.678487,CO
Colorado State,Education,2010,1,657,858,.76573426,CO
Colorado State,Education,2010,5,922,1280,.72031248,CO
Colorado State,Education,2010,10,776,1157,.67070007,CO
Colorado State,Education,2013,1,760,995,.7638191,CO
Colorado State,Education,2013,5,924,1338,.69058293,CO
Colorado State,Education,2013,10,,,,CO
Colorado State,Education,2016,1,704,917,.76772082,CO
Colorado State,Education,2016,5,764,1198,.63772953,CO
Colorado State,Education,2016,10,,,,CO
Colorado State,Education,2019,1,653,893,.73124301,CO
Colorado State,Education,2019,5,,,,CO
Colorado State,Education,2019,10,,,,CO
Colorado State,Health Care,2004,1,665,854,.77868855,CO
Colorado State,Health Care,2004,5,671,983,.68260425,CO
Colorado State,Health Care,2004,10,718,1109,.64743012,CO
Colorado State,Health Care,2007,1,752,961,.78251821,CO
Colorado State,Health Care,2007,5,823,1204,.68355483,CO
Colorado State,Health Care,2007,10,867,1356,.63938051,CO
Colorado State,Health Care,2010,1,722,924,.7813853,CO
Colorado State,Health Care,2010,5,838,1253,.66879487,CO
Colorado State,Health Care,2010,10,802,1253,.64006382,CO
Colorado State,Health Care,2013,1,1000,1225,.81632656,CO
Colorado State,Health Care,2013,5,1026,1489,.68905306,CO
Colorado State,Health Care,2013,10,,,,CO
Colorado State,Health Care,2016,1,1009,1244,.81109327,CO
Colorado State,Health Care,2016,5,892,1378,.64731497,CO
Colorado State,Health Care,2016,10,,,,CO
Colorado State,Health Care,2019,1,1076,1362,.79001468,CO
Colorado State,Health Care,2019,5,,,,CO
Colorado State,Health Care,2019,10,,,,CO
Colorado State,Arts/Entertainment,2004,1,212,251,.84462154,CO
Colorado State,Arts/Entertainment,2004,5,145,209,.69377989,CO
Colorado State,Arts/Entertainment,2004,10,93,146,.63698632,CO
Colorado State,Arts/Entertainment,2007,1,165,201,.82089549,CO
Colorado State,Arts/Entertainment,2007,5,125,177,.70621467,CO
Colorado State,Arts/Entertainment,2007,10,89,147,.60544217,CO
Colorado State,Arts/Entertainment,2010,1,197,235,.83829784,CO
Colorado State,Arts/Entertainment,2010,5,152,212,.71698111,CO
Colorado State,Arts/Entertainment,2010,10,107,150,.71333331,CO
Colorado State,Arts/Entertainment,2013,1,227,283,.80212015,CO
Colorado State,Arts/Entertainment,2013,5,184,266,.69172931,CO
Colorado State,Arts/Entertainment,2013,10,,,,CO
Colorado State,Arts/Entertainment,2016,1,217,268,.8097015,CO
Colorado State,Arts/Entertainment,2016,5,148,223,.66367716,CO
