institution_cat,industry_cat,grad_cohort,horizon,emp_instate_,emp_n_,SI_by_cohort,state
U Montana Western,Retail,2016,10,,,,MT
U Montana Western,Retail,2019,1,15,34,.44117647,MT
U Montana Western,Retail,2019,5,,,,MT
U Montana Western,Retail,2019,10,,,,MT
U Montana Western,Transportation,2004,1,0,0,,MT
U Montana Western,Transportation,2004,5,0,6,0,MT
U Montana Western,Transportation,2004,10,0,0,,MT
U Montana Western,Transportation,2007,1,1,2,.5,MT
U Montana Western,Transportation,2007,5,1,2,.5,MT
U Montana Western,Transportation,2007,10,1,2,.5,MT
U Montana Western,Transportation,2010,1,0,3,0,MT
U Montana Western,Transportation,2010,5,1,4,.25,MT
U Montana Western,Transportation,2010,10,4,7,.5714286,MT
U Montana Western,Transportation,2013,1,0,1,0,MT
U Montana Western,Transportation,2013,5,6,8,.75,MT
U Montana Western,Transportation,2013,10,,,,MT
U Montana Western,Transportation,2016,1,0,9,0,MT
U Montana Western,Transportation,2016,5,3,9,.33333334,MT
U Montana Western,Transportation,2016,10,,,,MT
U Montana Western,Transportation,2019,1,4,4,1,MT
U Montana Western,Transportation,2019,5,,,,MT
U Montana Western,Transportation,2019,10,,,,MT
U Montana Western,Utilities,2004,1,0,0,,MT
U Montana Western,Utilities,2004,5,0,0,,MT
U Montana Western,Utilities,2004,10,0,0,,MT
U Montana Western,Utilities,2007,1,0,0,,MT
U Montana Western,Utilities,2007,5,0,0,,MT
U Montana Western,Utilities,2007,10,0,0,,MT
U Montana Western,Utilities,2010,1,0,1,0,MT
U Montana Western,Utilities,2010,5,0,2,0,MT
U Montana Western,Utilities,2010,10,1,1,1,MT
U Montana Western,Utilities,2013,1,1,1,1,MT
U Montana Western,Utilities,2013,5,0,0,,MT
U Montana Western,Utilities,2013,10,,,,MT
U Montana Western,Utilities,2016,1,0,1,0,MT
U Montana Western,Utilities,2016,5,0,0,,MT
U Montana Western,Utilities,2016,10,,,,MT
U Montana Western,Utilities,2019,1,1,2,.5,MT
U Montana Western,Utilities,2019,5,,,,MT
U Montana Western,Utilities,2019,10,,,,MT
U Montana Western,Wholesale,2004,1,1,4,.25,MT
U Montana Western,Wholesale,2004,5,5,11,.45454547,MT
U Montana Western,Wholesale,2004,10,3,8,.375,MT
U Montana Western,Wholesale,2007,1,3,11,.27272728,MT
U Montana Western,Wholesale,2007,5,3,5,.60000002,MT
U Montana Western,Wholesale,2007,10,5,14,.35714287,MT
U Montana Western,Wholesale,2010,1,6,19,.31578946,MT
U Montana Western,Wholesale,2010,5,10,24,.41666666,MT
U Montana Western,Wholesale,2010,10,7,10,.69999999,MT
U Montana Western,Wholesale,2013,1,7,19,.36842105,MT
U Montana Western,Wholesale,2013,5,8,21,.38095239,MT
U Montana Western,Wholesale,2013,10,,,,MT
U Montana Western,Wholesale,2016,1,8,22,.36363637,MT
U Montana Western,Wholesale,2016,5,0,3,0,MT
U Montana Western,Wholesale,2016,10,,,,MT
U Montana Western,Wholesale,2019,1,3,11,.27272728,MT
U Montana Western,Wholesale,2019,5,,,,MT
U Montana Western,Wholesale,2019,10,,,,MT
University of Montana,Admin/Waste,2004,1,110,173,.63583815,MT
University of Montana,Admin/Waste,2004,5,60,147,.40816328,MT
University of Montana,Admin/Waste,2004,10,59,147,.40136054,MT
University of Montana,Admin/Waste,2007,1,101,178,.56741571,MT
University of Montana,Admin/Waste,2007,5,70,168,.41666666,MT
University of Montana,Admin/Waste,2007,10,45,130,.34615386,MT
University of Montana,Admin/Waste,2010,1,116,199,.58291459,MT
University of Montana,Admin/Waste,2010,5,84,173,.48554912,MT
University of Montana,Admin/Waste,2010,10,54,143,.37762237,MT
University of Montana,Admin/Waste,2013,1,126,235,.53617018,MT
University of Montana,Admin/Waste,2013,5,95,191,.49738219,MT
University of Montana,Admin/Waste,2013,10,,,,MT
University of Montana,Admin/Waste,2016,1,74,142,.52112675,MT
University of Montana,Admin/Waste,2016,5,80,148,.54054052,MT
University of Montana,Admin/Waste,2016,10,,,,MT
University of Montana,Admin/Waste,2019,1,80,141,.5673759,MT
University of Montana,Admin/Waste,2019,5,,,,MT
University of Montana,Admin/Waste,2019,10,,,,MT
University of Montana,Agriculture,2004,1,20,32,.625,MT
University of Montana,Agriculture,2004,5,9,15,.60000002,MT
University of Montana,Agriculture,2004,10,8,16,.5,MT
University of Montana,Agriculture,2007,1,14,24,.58333331,MT
University of Montana,Agriculture,2007,5,16,25,.63999999,MT
University of Montana,Agriculture,2007,10,11,21,.52380955,MT
University of Montana,Agriculture,2010,1,13,24,.54166669,MT
University of Montana,Agriculture,2010,5,15,27,.55555558,MT
University of Montana,Agriculture,2010,10,11,24,.45833334,MT
University of Montana,Agriculture,2013,1,9,14,.64285713,MT
University of Montana,Agriculture,2013,5,11,19,.57894737,MT
University of Montana,Agriculture,2013,10,,,,MT
University of Montana,Agriculture,2016,1,10,21,.47619048,MT
University of Montana,Agriculture,2016,5,19,25,.75999999,MT
University of Montana,Agriculture,2016,10,,,,MT
University of Montana,Agriculture,2019,1,12,19,.63157892,MT
University of Montana,Agriculture,2019,5,,,,MT
University of Montana,Agriculture,2019,10,,,,MT
University of Montana,Arts/Entertainment,2004,1,46,69,.66666669,MT
University of Montana,Arts/Entertainment,2004,5,32,58,.55172414,MT
University of Montana,Arts/Entertainment,2004,10,21,46,.45652175,MT
University of Montana,Arts/Entertainment,2007,1,46,76,.60526317,MT
University of Montana,Arts/Entertainment,2007,5,48,81,.5925926,MT
University of Montana,Arts/Entertainment,2007,10,25,90,.27777779,MT
University of Montana,Arts/Entertainment,2010,1,44,71,.61971831,MT
University of Montana,Arts/Entertainment,2010,5,42,86,.48837209,MT
University of Montana,Arts/Entertainment,2010,10,31,63,.49206349,MT
University of Montana,Arts/Entertainment,2013,1,62,90,.68888891,MT
University of Montana,Arts/Entertainment,2013,5,47,82,.57317072,MT
University of Montana,Arts/Entertainment,2013,10,,,,MT
University of Montana,Arts/Entertainment,2016,1,46,61,.75409836,MT
University of Montana,Arts/Entertainment,2016,5,40,66,.60606062,MT
University of Montana,Arts/Entertainment,2016,10,,,,MT
University of Montana,Arts/Entertainment,2019,1,36,53,.67924529,MT
University of Montana,Arts/Entertainment,2019,5,,,,MT
University of Montana,Arts/Entertainment,2019,10,,,,MT
University of Montana,Construction,2004,1,61,105,.58095241,MT
University of Montana,Construction,2004,5,34,82,.41463414,MT
University of Montana,Construction,2004,10,46,96,.47916666,MT
University of Montana,Construction,2007,1,34,67,.50746268,MT
University of Montana,Construction,2007,5,31,84,.36904761,MT
University of Montana,Construction,2007,10,32,81,.39506173,MT
University of Montana,Construction,2010,1,30,61,.49180329,MT
University of Montana,Construction,2010,5,34,64,.53125,MT
University of Montana,Construction,2010,10,38,86,.44186047,MT
University of Montana,Construction,2013,1,35,78,.44871795,MT
University of Montana,Construction,2013,5,36,106,.33962265,MT
University of Montana,Construction,2013,10,,,,MT
University of Montana,Construction,2016,1,43,76,.56578946,MT
University of Montana,Construction,2016,5,44,92,.47826087,MT
University of Montana,Construction,2016,10,,,,MT
University of Montana,Construction,2019,1,49,83,.59036142,MT
University of Montana,Construction,2019,5,,,,MT
University of Montana,Construction,2019,10,,,,MT
University of Montana,Education,2004,1,329,550,.59818184,MT
University of Montana,Education,2004,5,342,698,.48997134,MT
University of Montana,Education,2004,10,367,738,.49728999,MT
University of Montana,Education,2007,1,306,490,.62448978,MT
University of Montana,Education,2007,5,323,584,.55308217,MT
University of Montana,Education,2007,10,328,676,.48520711,MT
University of Montana,Education,2010,1,283,433,.65357965,MT
University of Montana,Education,2010,5,354,679,.52135491,MT
University of Montana,Education,2010,10,342,703,.48648649,MT
University of Montana,Education,2013,1,331,532,.62218046,MT
University of Montana,Education,2013,5,394,687,.57350802,MT
University of Montana,Education,2013,10,,,,MT
University of Montana,Education,2016,1,287,473,.60676533,MT
University of Montana,Education,2016,5,330,618,.53398061,MT
University of Montana,Education,2016,10,,,,MT
University of Montana,Education,2019,1,323,479,.67432153,MT
University of Montana,Education,2019,5,,,,MT
University of Montana,Education,2019,10,,,,MT
University of Montana,Finance,2004,1,144,233,.61802578,MT
University of Montana,Finance,2004,5,136,211,.64454979,MT
University of Montana,Finance,2004,10,116,196,.59183675,MT
University of Montana,Finance,2007,1,102,146,.69863015,MT
University of Montana,Finance,2007,5,114,189,.60317463,MT
University of Montana,Finance,2007,10,105,186,.56451613,MT
University of Montana,Finance,2010,1,106,163,.65030676,MT
University of Montana,Finance,2010,5,123,192,.640625,MT
University of Montana,Finance,2010,10,124,212,.58490568,MT
University of Montana,Finance,2013,1,110,166,.66265059,MT
University of Montana,Finance,2013,5,119,192,.61979169,MT
University of Montana,Finance,2013,10,,,,MT
University of Montana,Finance,2016,1,88,152,.57894737,MT
University of Montana,Finance,2016,5,110,190,.57894737,MT
University of Montana,Finance,2016,10,,,,MT
University of Montana,Finance,2019,1,73,114,.64035088,MT
University of Montana,Finance,2019,5,,,,MT
University of Montana,Finance,2019,10,,,,MT
University of Montana,Food/Hospitality,2004,1,194,306,.63398695,MT
University of Montana,Food/Hospitality,2004,5,79,191,.41361257,MT
University of Montana,Food/Hospitality,2004,10,49,151,.3245033,MT
University of Montana,Food/Hospitality,2007,1,204,331,.61631417,MT
University of Montana,Food/Hospitality,2007,5,112,231,.4848485,MT
University of Montana,Food/Hospitality,2007,10,74,204,.36274511,MT
University of Montana,Food/Hospitality,2010,1,201,313,.64217252,MT
University of Montana,Food/Hospitality,2010,5,109,224,.48660713,MT
University of Montana,Food/Hospitality,2010,10,67,153,.4379085,MT
University of Montana,Food/Hospitality,2013,1,205,313,.65495205,MT
University of Montana,Food/Hospitality,2013,5,84,198,.42424244,MT
University of Montana,Food/Hospitality,2013,10,,,,MT
University of Montana,Food/Hospitality,2016,1,219,312,.70192307,MT
University of Montana,Food/Hospitality,2016,5,86,166,.51807231,MT
University of Montana,Food/Hospitality,2016,10,,,,MT
University of Montana,Food/Hospitality,2019,1,163,243,.67078191,MT
University of Montana,Food/Hospitality,2019,5,,,,MT
University of Montana,Food/Hospitality,2019,10,,,,MT
University of Montana,Health Care,2004,1,277,415,.66746986,MT
University of Montana,Health Care,2004,5,234,514,.45525292,MT
University of Montana,Health Care,2004,10,275,543,.50644565,MT
University of Montana,Health Care,2007,1,315,491,.64154786,MT
University of Montana,Health Care,2007,5,359,575,.62434781,MT
University of Montana,Health Care,2007,10,335,640,.5234375,MT
University of Montana,Health Care,2010,1,343,485,.7072165,MT
University of Montana,Health Care,2010,5,358,649,.55161786,MT
University of Montana,Health Care,2010,10,324,629,.51510334,MT
University of Montana,Health Care,2013,1,407,591,.6886633,MT
University of Montana,Health Care,2013,5,331,619,.53473341,MT
University of Montana,Health Care,2013,10,,,,MT
University of Montana,Health Care,2016,1,351,510,.68823528,MT
University of Montana,Health Care,2016,5,341,604,.56456953,MT
University of Montana,Health Care,2016,10,,,,MT
University of Montana,Health Care,2019,1,296,420,.70476192,MT
University of Montana,Health Care,2019,5,,,,MT
University of Montana,Health Care,2019,10,,,,MT
University of Montana,Information,2004,1,82,129,.63565892,MT
University of Montana,Information,2004,5,62,137,.45255473,MT
University of Montana,Information,2004,10,41,115,.35652173,MT
University of Montana,Information,2007,1,71,116,.61206895,MT
University of Montana,Information,2007,5,37,104,.35576922,MT
University of Montana,Information,2007,10,33,105,.31428573,MT
University of Montana,Information,2010,1,75,128,.5859375,MT
University of Montana,Information,2010,5,63,150,.41999999,MT
University of Montana,Information,2010,10,48,130,.36923078,MT
University of Montana,Information,2013,1,75,145,.51724136,MT
University of Montana,Information,2013,5,61,137,.44525549,MT
University of Montana,Information,2013,10,,,,MT
University of Montana,Information,2016,1,65,109,.59633029,MT
University of Montana,Information,2016,5,52,103,.50485438,MT
University of Montana,Information,2016,10,,,,MT
University of Montana,Information,2019,1,47,78,.6025641,MT
University of Montana,Information,2019,5,,,,MT
University of Montana,Information,2019,10,,,,MT
University of Montana,Management,2004,1,4,9,.44444445,MT
University of Montana,Management,2004,5,8,19,.42105263,MT
University of Montana,Management,2004,10,8,20,.40000001,MT
University of Montana,Management,2007,1,6,16,.375,MT
University of Montana,Management,2007,5,12,23,.52173913,MT
University of Montana,Management,2007,10,7,23,.30434781,MT
University of Montana,Management,2010,1,9,15,.60000002,MT
University of Montana,Management,2010,5,8,30,.26666668,MT
University of Montana,Management,2010,10,11,34,.32352942,MT
University of Montana,Management,2013,1,3,4,.75,MT
University of Montana,Management,2013,5,5,21,.23809524,MT
University of Montana,Management,2013,10,,,,MT
University of Montana,Management,2016,1,4,12,.33333334,MT
University of Montana,Management,2016,5,5,17,.29411766,MT
University of Montana,Management,2016,10,,,,MT
University of Montana,Management,2019,1,3,6,.5,MT
University of Montana,Management,2019,5,,,,MT
University of Montana,Management,2019,10,,,,MT
University of Montana,Manufacturing,2004,1,47,109,.43119267,MT
University of Montana,Manufacturing,2004,5,37,117,.31623933,MT
University of Montana,Manufacturing,2004,10,40,127,.31496063,MT
University of Montana,Manufacturing,2007,1,37,89,.41573033,MT
University of Montana,Manufacturing,2007,5,39,137,.28467155,MT
University of Montana,Manufacturing,2007,10,41,139,.29496402,MT
University of Montana,Manufacturing,2010,1,42,93,.45161289,MT
University of Montana,Manufacturing,2010,5,52,153,.33986929,MT
University of Montana,Manufacturing,2010,10,52,158,.32911393,MT
University of Montana,Manufacturing,2013,1,36,101,.35643566,MT
University of Montana,Manufacturing,2013,5,57,126,.45238096,MT
University of Montana,Manufacturing,2013,10,,,,MT
University of Montana,Manufacturing,2016,1,42,93,.45161289,MT
University of Montana,Manufacturing,2016,5,39,94,.41489363,MT
University of Montana,Manufacturing,2016,10,,,,MT
University of Montana,Manufacturing,2019,1,41,67,.61194032,MT
University of Montana,Manufacturing,2019,5,,,,MT
University of Montana,Manufacturing,2019,10,,,,MT
University of Montana,Mining,2004,1,1,3,.33333334,MT
University of Montana,Mining,2004,5,6,11,.54545456,MT
University of Montana,Mining,2004,10,10,14,.71428573,MT
University of Montana,Mining,2007,1,8,10,.80000001,MT
University of Montana,Mining,2007,5,10,16,.625,MT
University of Montana,Mining,2007,10,7,13,.53846157,MT
University of Montana,Mining,2010,1,5,12,.41666666,MT
University of Montana,Mining,2010,5,11,17,.64705884,MT
University of Montana,Mining,2010,10,9,14,.64285713,MT
University of Montana,Mining,2013,1,0,2,0,MT
University of Montana,Mining,2013,5,3,6,.5,MT
University of Montana,Mining,2013,10,,,,MT
University of Montana,Mining,2016,1,5,5,1,MT
University of Montana,Mining,2016,5,3,8,.375,MT
University of Montana,Mining,2016,10,,,,MT
University of Montana,Mining,2019,1,0,4,0,MT
University of Montana,Mining,2019,5,,,,MT
University of Montana,Mining,2019,10,,,,MT
University of Montana,Other Services,2004,1,53,82,.64634144,MT
University of Montana,Other Services,2004,5,53,93,.56989247,MT
University of Montana,Other Services,2004,10,52,91,.5714286,MT
University of Montana,Other Services,2007,1,53,86,.61627907,MT
University of Montana,Other Services,2007,5,49,89,.55056179,MT
University of Montana,Other Services,2007,10,68,127,.53543305,MT
University of Montana,Other Services,2010,1,57,76,.75,MT
University of Montana,Other Services,2010,5,63,109,.57798165,MT
University of Montana,Other Services,2010,10,69,107,.64485979,MT
University of Montana,Other Services,2013,1,59,101,.58415842,MT
University of Montana,Other Services,2013,5,69,127,.54330707,MT
University of Montana,Other Services,2013,10,,,,MT
University of Montana,Other Services,2016,1,43,67,.64179105,MT
University of Montana,Other Services,2016,5,62,98,.63265306,MT
University of Montana,Other Services,2016,10,,,,MT
University of Montana,Other Services,2019,1,60,91,.65934068,MT
University of Montana,Other Services,2019,5,,,,MT
University of Montana,Other Services,2019,10,,,,MT
University of Montana,Professional Services,2004,1,164,295,.55593222,MT
University of Montana,Professional Services,2004,5,147,358,.41061452,MT
University of Montana,Professional Services,2004,10,141,336,.41964287,MT
University of Montana,Professional Services,2007,1,144,308,.46753246,MT
University of Montana,Professional Services,2007,5,159,352,.45170453,MT
University of Montana,Professional Services,2007,10,218,466,.46781117,MT
University of Montana,Professional Services,2010,1,143,305,.46885246,MT
University of Montana,Professional Services,2010,5,199,445,.447191,MT
University of Montana,Professional Services,2010,10,253,534,.47378278,MT
University of Montana,Professional Services,2013,1,162,366,.44262296,MT
University of Montana,Professional Services,2013,5,215,471,.45647559,MT
University of Montana,Professional Services,2013,10,,,,MT
University of Montana,Professional Services,2016,1,186,363,.51239669,MT
University of Montana,Professional Services,2016,5,236,448,.52678573,MT
University of Montana,Professional Services,2016,10,,,,MT
University of Montana,Professional Services,2019,1,195,357,.54621851,MT
University of Montana,Professional Services,2019,5,,,,MT
University of Montana,Professional Services,2019,10,,,,MT
University of Montana,Public Admin,2004,1,168,273,.61538464,MT
University of Montana,Public Admin,2004,5,226,396,.57070708,MT
University of Montana,Public Admin,2004,10,241,405,.59506172,MT
University of Montana,Public Admin,2007,1,188,298,.63087249,MT
University of Montana,Public Admin,2007,5,232,371,.62533695,MT
University of Montana,Public Admin,2007,10,254,433,.58660507,MT
University of Montana,Public Admin,2010,1,154,230,.6695652,MT
University of Montana,Public Admin,2010,5,246,377,.65251988,MT
University of Montana,Public Admin,2010,10,264,433,.60969979,MT
University of Montana,Public Admin,2013,1,205,318,.6446541,MT
University of Montana,Public Admin,2013,5,266,413,.64406782,MT
University of Montana,Public Admin,2013,10,,,,MT
University of Montana,Public Admin,2016,1,155,228,.67982459,MT
University of Montana,Public Admin,2016,5,217,348,.62356323,MT
University of Montana,Public Admin,2016,10,,,,MT
University of Montana,Public Admin,2019,1,172,257,.66926068,MT
University of Montana,Public Admin,2019,5,,,,MT
University of Montana,Public Admin,2019,10,,,,MT
University of Montana,Real Estate,2004,1,27,35,.77142859,MT
University of Montana,Real Estate,2004,5,19,32,.59375,MT
University of Montana,Real Estate,2004,10,20,28,.71428573,MT
University of Montana,Real Estate,2007,1,18,34,.52941179,MT
University of Montana,Real Estate,2007,5,10,18,.55555558,MT
University of Montana,Real Estate,2007,10,8,24,.33333334,MT
University of Montana,Real Estate,2010,1,16,23,.69565219,MT
University of Montana,Real Estate,2010,5,12,32,.375,MT
University of Montana,Real Estate,2010,10,22,40,.55000001,MT
University of Montana,Real Estate,2013,1,23,34,.67647058,MT
University of Montana,Real Estate,2013,5,19,37,.51351351,MT
University of Montana,Real Estate,2013,10,,,,MT
University of Montana,Real Estate,2016,1,25,39,.64102566,MT
University of Montana,Real Estate,2016,5,11,23,.47826087,MT
University of Montana,Real Estate,2016,10,,,,MT
University of Montana,Real Estate,2019,1,16,16,1,MT
University of Montana,Real Estate,2019,5,,,,MT
University of Montana,Real Estate,2019,10,,,,MT
University of Montana,Retail,2004,1,223,369,.60433602,MT
University of Montana,Retail,2004,5,124,268,.46268657,MT
University of Montana,Retail,2004,10,91,240,.37916666,MT
University of Montana,Retail,2007,1,220,368,.59782606,MT
University of Montana,Retail,2007,5,129,285,.45263159,MT
University of Montana,Retail,2007,10,104,260,.40000001,MT
University of Montana,Retail,2010,1,206,326,.63190186,MT
University of Montana,Retail,2010,5,145,295,.49152541,MT
University of Montana,Retail,2010,10,115,286,.40209791,MT
University of Montana,Retail,2013,1,206,367,.56130791,MT
University of Montana,Retail,2013,5,147,313,.46964857,MT
University of Montana,Retail,2013,10,,,,MT
University of Montana,Retail,2016,1,164,248,.66129035,MT
University of Montana,Retail,2016,5,123,246,.5,MT
University of Montana,Retail,2016,10,,,,MT
University of Montana,Retail,2019,1,178,268,.66417909,MT
University of Montana,Retail,2019,5,,,,MT
University of Montana,Retail,2019,10,,,,MT
University of Montana,Transportation,2004,1,30,43,.69767439,MT
University of Montana,Transportation,2004,5,22,40,.55000001,MT
University of Montana,Transportation,2004,10,22,39,.56410259,MT
University of Montana,Transportation,2007,1,19,41,.46341464,MT
University of Montana,Transportation,2007,5,18,48,.375,MT
University of Montana,Transportation,2007,10,10,47,.21276596,MT
University of Montana,Transportation,2010,1,18,36,.5,MT
University of Montana,Transportation,2010,5,19,49,.3877551,MT
University of Montana,Transportation,2010,10,14,34,.41176471,MT
University of Montana,Transportation,2013,1,29,52,.55769229,MT
University of Montana,Transportation,2013,5,22,55,.40000001,MT
University of Montana,Transportation,2013,10,,,,MT
University of Montana,Transportation,2016,1,18,37,.48648649,MT
University of Montana,Transportation,2016,5,23,46,.5,MT
University of Montana,Transportation,2016,10,,,,MT
University of Montana,Transportation,2019,1,17,29,.58620691,MT
University of Montana,Transportation,2019,5,,,,MT
University of Montana,Transportation,2019,10,,,,MT
University of Montana,Utilities,2004,1,0,0,,MT
University of Montana,Utilities,2004,5,1,1,1,MT
University of Montana,Utilities,2004,10,1,2,.5,MT
University of Montana,Utilities,2007,1,2,3,.66666669,MT
University of Montana,Utilities,2007,5,1,1,1,MT
University of Montana,Utilities,2007,10,7,7,1,MT
University of Montana,Utilities,2010,1,1,1,1,MT
University of Montana,Utilities,2010,5,0,0,,MT
University of Montana,Utilities,2010,10,1,6,.16666667,MT
University of Montana,Utilities,2013,1,1,1,1,MT
University of Montana,Utilities,2013,5,1,4,.25,MT
University of Montana,Utilities,2013,10,,,,MT
University of Montana,Utilities,2016,1,0,1,0,MT
University of Montana,Utilities,2016,5,2,2,1,MT
University of Montana,Utilities,2016,10,,,,MT
University of Montana,Utilities,2019,1,1,3,.33333334,MT
University of Montana,Utilities,2019,5,,,,MT
University of Montana,Utilities,2019,10,,,,MT
University of Montana,Wholesale,2004,1,40,74,.54054052,MT
University of Montana,Wholesale,2004,5,40,95,.42105263,MT
University of Montana,Wholesale,2004,10,46,115,.40000001,MT
University of Montana,Wholesale,2007,1,40,71,.5633803,MT
University of Montana,Wholesale,2007,5,36,106,.33962265,MT
University of Montana,Wholesale,2007,10,42,94,.44680852,MT
University of Montana,Wholesale,2010,1,33,75,.44,MT
University of Montana,Wholesale,2010,5,44,110,.40000001,MT
University of Montana,Wholesale,2010,10,45,106,.4245283,MT
University of Montana,Wholesale,2013,1,42,89,.47191012,MT
University of Montana,Wholesale,2013,5,41,97,.42268041,MT
University of Montana,Wholesale,2013,10,,,,MT
University of Montana,Wholesale,2016,1,24,51,.47058824,MT
University of Montana,Wholesale,2016,5,34,63,.53968257,MT
University of Montana,Wholesale,2016,10,,,,MT
University of Montana,Wholesale,2019,1,15,39,.38461539,MT
University of Montana,Wholesale,2019,5,,,,MT
University of Montana,Wholesale,2019,10,,,,MT
