institution_cat,industry_cat,grad_cohort,region_cat,horizon,emp_instate_,emp_n_,state
MSU Billings,Admin/Waste,2004,East North Central,1,0,3,MT
MSU Billings,Admin/Waste,2004,East North Central,5,0,2,MT
MSU Billings,Admin/Waste,2004,East North Central,10,0,3,MT
MSU Billings,Admin/Waste,2004,East South Central,1,0,0,MT
MSU Billings,Admin/Waste,2004,East South Central,5,0,3,MT
MSU Billings,Admin/Waste,2004,East South Central,10,0,0,MT
MSU Billings,Admin/Waste,2004,Middle Atlantic,1,0,1,MT
MSU Billings,Admin/Waste,2004,Middle Atlantic,5,0,3,MT
MSU Billings,Admin/Waste,2004,Middle Atlantic,10,0,1,MT
MSU Billings,Admin/Waste,2004,Mountain,1,11,12,MT
MSU Billings,Admin/Waste,2004,Mountain,5,17,22,MT
MSU Billings,Admin/Waste,2004,Mountain,10,6,10,MT
MSU Billings,Admin/Waste,2004,New England,1,0,1,MT
MSU Billings,Admin/Waste,2004,New England,5,0,0,MT
MSU Billings,Admin/Waste,2004,New England,10,0,0,MT
MSU Billings,Admin/Waste,2004,Pacific,1,0,4,MT
MSU Billings,Admin/Waste,2004,Pacific,5,0,7,MT
MSU Billings,Admin/Waste,2004,Pacific,10,0,6,MT
MSU Billings,Admin/Waste,2004,South Atlantic,1,0,2,MT
MSU Billings,Admin/Waste,2004,South Atlantic,5,0,1,MT
MSU Billings,Admin/Waste,2004,South Atlantic,10,0,1,MT
MSU Billings,Admin/Waste,2004,West North Central,1,0,0,MT
MSU Billings,Admin/Waste,2004,West North Central,5,0,0,MT
MSU Billings,Admin/Waste,2004,West North Central,10,0,0,MT
MSU Billings,Admin/Waste,2004,West South Central,1,0,5,MT
MSU Billings,Admin/Waste,2004,West South Central,5,0,1,MT
MSU Billings,Admin/Waste,2004,West South Central,10,0,2,MT
MSU Billings,Admin/Waste,2007,East North Central,1,0,5,MT
MSU Billings,Admin/Waste,2007,East North Central,5,0,0,MT
MSU Billings,Admin/Waste,2007,East North Central,10,0,0,MT
MSU Billings,Admin/Waste,2007,East South Central,1,0,0,MT
MSU Billings,Admin/Waste,2007,East South Central,5,0,0,MT
MSU Billings,Admin/Waste,2007,East South Central,10,0,0,MT
MSU Billings,Admin/Waste,2007,Middle Atlantic,1,0,1,MT
MSU Billings,Admin/Waste,2007,Middle Atlantic,5,0,1,MT
MSU Billings,Admin/Waste,2007,Middle Atlantic,10,0,1,MT
MSU Billings,Admin/Waste,2007,Mountain,1,31,32,MT
MSU Billings,Admin/Waste,2007,Mountain,5,17,23,MT
MSU Billings,Admin/Waste,2007,Mountain,10,13,20,MT
MSU Billings,Admin/Waste,2007,New England,1,0,0,MT
MSU Billings,Admin/Waste,2007,New England,5,0,0,MT
MSU Billings,Admin/Waste,2007,New England,10,0,0,MT
MSU Billings,Admin/Waste,2007,Pacific,1,0,7,MT
MSU Billings,Admin/Waste,2007,Pacific,5,0,3,MT
MSU Billings,Admin/Waste,2007,Pacific,10,0,2,MT
MSU Billings,Admin/Waste,2007,South Atlantic,1,0,5,MT
MSU Billings,Admin/Waste,2007,South Atlantic,5,0,1,MT
MSU Billings,Admin/Waste,2007,South Atlantic,10,0,5,MT
MSU Billings,Admin/Waste,2007,West North Central,1,0,0,MT
MSU Billings,Admin/Waste,2007,West North Central,5,0,1,MT
MSU Billings,Admin/Waste,2007,West North Central,10,0,1,MT
MSU Billings,Admin/Waste,2007,West South Central,1,0,1,MT
MSU Billings,Admin/Waste,2007,West South Central,5,0,1,MT
MSU Billings,Admin/Waste,2007,West South Central,10,0,0,MT
MSU Billings,Admin/Waste,2010,East North Central,1,0,2,MT
MSU Billings,Admin/Waste,2010,East North Central,5,0,1,MT
MSU Billings,Admin/Waste,2010,East North Central,10,0,2,MT
MSU Billings,Admin/Waste,2010,East South Central,1,0,0,MT
MSU Billings,Admin/Waste,2010,East South Central,5,0,1,MT
MSU Billings,Admin/Waste,2010,East South Central,10,0,0,MT
MSU Billings,Admin/Waste,2010,Middle Atlantic,1,0,2,MT
MSU Billings,Admin/Waste,2010,Middle Atlantic,5,0,2,MT
MSU Billings,Admin/Waste,2010,Middle Atlantic,10,0,0,MT
MSU Billings,Admin/Waste,2010,Mountain,1,29,31,MT
MSU Billings,Admin/Waste,2010,Mountain,5,17,20,MT
MSU Billings,Admin/Waste,2010,Mountain,10,15,22,MT
MSU Billings,Admin/Waste,2010,New England,1,0,0,MT
MSU Billings,Admin/Waste,2010,New England,5,0,0,MT
MSU Billings,Admin/Waste,2010,New England,10,0,0,MT
MSU Billings,Admin/Waste,2010,Pacific,1,0,3,MT
MSU Billings,Admin/Waste,2010,Pacific,5,0,2,MT
MSU Billings,Admin/Waste,2010,Pacific,10,0,5,MT
MSU Billings,Admin/Waste,2010,South Atlantic,1,0,2,MT
MSU Billings,Admin/Waste,2010,South Atlantic,5,0,1,MT
MSU Billings,Admin/Waste,2010,South Atlantic,10,0,2,MT
MSU Billings,Admin/Waste,2010,West North Central,1,0,0,MT
MSU Billings,Admin/Waste,2010,West North Central,5,0,0,MT
MSU Billings,Admin/Waste,2010,West North Central,10,0,3,MT
MSU Billings,Admin/Waste,2010,West South Central,1,0,2,MT
MSU Billings,Admin/Waste,2010,West South Central,5,0,0,MT
MSU Billings,Admin/Waste,2010,West South Central,10,0,1,MT
MSU Billings,Admin/Waste,2013,East North Central,1,0,4,MT
MSU Billings,Admin/Waste,2013,East North Central,5,0,2,MT
MSU Billings,Admin/Waste,2013,East North Central,10,,,MT
MSU Billings,Admin/Waste,2013,East South Central,1,0,0,MT
MSU Billings,Admin/Waste,2013,East South Central,5,0,0,MT
MSU Billings,Admin/Waste,2013,East South Central,10,,,MT
MSU Billings,Admin/Waste,2013,Middle Atlantic,1,0,0,MT
MSU Billings,Admin/Waste,2013,Middle Atlantic,5,0,1,MT
MSU Billings,Admin/Waste,2013,Middle Atlantic,10,,,MT
MSU Billings,Admin/Waste,2013,Mountain,1,20,28,MT
MSU Billings,Admin/Waste,2013,Mountain,5,19,20,MT
MSU Billings,Admin/Waste,2013,Mountain,10,,,MT
MSU Billings,Admin/Waste,2013,New England,1,0,0,MT
MSU Billings,Admin/Waste,2013,New England,5,0,0,MT
MSU Billings,Admin/Waste,2013,New England,10,,,MT
MSU Billings,Admin/Waste,2013,Pacific,1,0,8,MT
MSU Billings,Admin/Waste,2013,Pacific,5,0,4,MT
MSU Billings,Admin/Waste,2013,Pacific,10,,,MT
MSU Billings,Admin/Waste,2013,South Atlantic,1,0,1,MT
MSU Billings,Admin/Waste,2013,South Atlantic,5,0,1,MT
MSU Billings,Admin/Waste,2013,South Atlantic,10,,,MT
MSU Billings,Admin/Waste,2013,West North Central,1,0,0,MT
MSU Billings,Admin/Waste,2013,West North Central,5,0,1,MT
MSU Billings,Admin/Waste,2013,West North Central,10,,,MT
MSU Billings,Admin/Waste,2013,West South Central,1,0,2,MT
MSU Billings,Admin/Waste,2013,West South Central,5,0,2,MT
MSU Billings,Admin/Waste,2013,West South Central,10,,,MT
MSU Billings,Admin/Waste,2016,East North Central,1,0,1,MT
MSU Billings,Admin/Waste,2016,East North Central,5,0,5,MT
MSU Billings,Admin/Waste,2016,East North Central,10,,,MT
MSU Billings,Admin/Waste,2016,East South Central,1,0,0,MT
MSU Billings,Admin/Waste,2016,East South Central,5,0,0,MT
MSU Billings,Admin/Waste,2016,East South Central,10,,,MT
MSU Billings,Admin/Waste,2016,Middle Atlantic,1,0,1,MT
MSU Billings,Admin/Waste,2016,Middle Atlantic,5,0,1,MT
MSU Billings,Admin/Waste,2016,Middle Atlantic,10,,,MT
MSU Billings,Admin/Waste,2016,Mountain,1,30,37,MT
MSU Billings,Admin/Waste,2016,Mountain,5,26,28,MT
MSU Billings,Admin/Waste,2016,Mountain,10,,,MT
MSU Billings,Admin/Waste,2016,New England,1,0,0,MT
MSU Billings,Admin/Waste,2016,New England,5,0,0,MT
MSU Billings,Admin/Waste,2016,New England,10,,,MT
MSU Billings,Admin/Waste,2016,Pacific,1,0,4,MT
MSU Billings,Admin/Waste,2016,Pacific,5,0,9,MT
MSU Billings,Admin/Waste,2016,Pacific,10,,,MT
MSU Billings,Admin/Waste,2016,South Atlantic,1,0,2,MT
MSU Billings,Admin/Waste,2016,South Atlantic,5,0,3,MT
MSU Billings,Admin/Waste,2016,South Atlantic,10,,,MT
MSU Billings,Admin/Waste,2016,West North Central,1,0,2,MT
MSU Billings,Admin/Waste,2016,West North Central,5,0,1,MT
MSU Billings,Admin/Waste,2016,West North Central,10,,,MT
MSU Billings,Admin/Waste,2016,West South Central,1,0,1,MT
MSU Billings,Admin/Waste,2016,West South Central,5,0,2,MT
MSU Billings,Admin/Waste,2016,West South Central,10,,,MT
MSU Billings,Admin/Waste,2019,East North Central,1,0,2,MT
MSU Billings,Admin/Waste,2019,East North Central,5,,,MT
MSU Billings,Admin/Waste,2019,East North Central,10,,,MT
MSU Billings,Admin/Waste,2019,East South Central,1,0,0,MT
MSU Billings,Admin/Waste,2019,East South Central,5,,,MT
MSU Billings,Admin/Waste,2019,East South Central,10,,,MT
MSU Billings,Admin/Waste,2019,Middle Atlantic,1,0,0,MT
MSU Billings,Admin/Waste,2019,Middle Atlantic,5,,,MT
MSU Billings,Admin/Waste,2019,Middle Atlantic,10,,,MT
MSU Billings,Admin/Waste,2019,Mountain,1,22,29,MT
MSU Billings,Admin/Waste,2019,Mountain,5,,,MT
MSU Billings,Admin/Waste,2019,Mountain,10,,,MT
MSU Billings,Admin/Waste,2019,New England,1,0,0,MT
MSU Billings,Admin/Waste,2019,New England,5,,,MT
MSU Billings,Admin/Waste,2019,New England,10,,,MT
MSU Billings,Admin/Waste,2019,Pacific,1,0,6,MT
MSU Billings,Admin/Waste,2019,Pacific,5,,,MT
MSU Billings,Admin/Waste,2019,Pacific,10,,,MT
MSU Billings,Admin/Waste,2019,South Atlantic,1,0,2,MT
MSU Billings,Admin/Waste,2019,South Atlantic,5,,,MT
MSU Billings,Admin/Waste,2019,South Atlantic,10,,,MT
MSU Billings,Admin/Waste,2019,West North Central,1,0,1,MT
MSU Billings,Admin/Waste,2019,West North Central,5,,,MT
MSU Billings,Admin/Waste,2019,West North Central,10,,,MT
MSU Billings,Admin/Waste,2019,West South Central,1,0,4,MT
MSU Billings,Admin/Waste,2019,West South Central,5,,,MT
MSU Billings,Admin/Waste,2019,West South Central,10,,,MT
MSU Billings,Agriculture,2004,East North Central,1,0,0,MT
MSU Billings,Agriculture,2004,East North Central,5,0,0,MT
MSU Billings,Agriculture,2004,East North Central,10,0,0,MT
MSU Billings,Agriculture,2004,East South Central,1,0,0,MT
MSU Billings,Agriculture,2004,East South Central,5,0,0,MT
MSU Billings,Agriculture,2004,East South Central,10,0,0,MT
MSU Billings,Agriculture,2004,Middle Atlantic,1,0,0,MT
MSU Billings,Agriculture,2004,Middle Atlantic,5,0,0,MT
MSU Billings,Agriculture,2004,Middle Atlantic,10,0,0,MT
MSU Billings,Agriculture,2004,Mountain,1,3,3,MT
MSU Billings,Agriculture,2004,Mountain,5,3,3,MT
MSU Billings,Agriculture,2004,Mountain,10,1,1,MT
MSU Billings,Agriculture,2004,New England,1,0,0,MT
MSU Billings,Agriculture,2004,New England,5,0,0,MT
MSU Billings,Agriculture,2004,New England,10,0,0,MT
MSU Billings,Agriculture,2004,Pacific,1,0,2,MT
MSU Billings,Agriculture,2004,Pacific,5,0,1,MT
MSU Billings,Agriculture,2004,Pacific,10,0,1,MT
MSU Billings,Agriculture,2004,South Atlantic,1,0,0,MT
MSU Billings,Agriculture,2004,South Atlantic,5,0,2,MT
MSU Billings,Agriculture,2004,South Atlantic,10,0,1,MT
MSU Billings,Agriculture,2004,West North Central,1,0,0,MT
MSU Billings,Agriculture,2004,West North Central,5,0,0,MT
MSU Billings,Agriculture,2004,West North Central,10,0,0,MT
MSU Billings,Agriculture,2004,West South Central,1,0,1,MT
MSU Billings,Agriculture,2004,West South Central,5,0,1,MT
MSU Billings,Agriculture,2004,West South Central,10,0,2,MT
MSU Billings,Agriculture,2007,East North Central,1,0,0,MT
MSU Billings,Agriculture,2007,East North Central,5,0,0,MT
MSU Billings,Agriculture,2007,East North Central,10,0,0,MT
MSU Billings,Agriculture,2007,East South Central,1,0,0,MT
MSU Billings,Agriculture,2007,East South Central,5,0,0,MT
MSU Billings,Agriculture,2007,East South Central,10,0,0,MT
MSU Billings,Agriculture,2007,Middle Atlantic,1,0,0,MT
MSU Billings,Agriculture,2007,Middle Atlantic,5,0,0,MT
MSU Billings,Agriculture,2007,Middle Atlantic,10,0,0,MT
MSU Billings,Agriculture,2007,Mountain,1,1,1,MT
MSU Billings,Agriculture,2007,Mountain,5,2,2,MT
MSU Billings,Agriculture,2007,Mountain,10,4,4,MT
MSU Billings,Agriculture,2007,New England,1,0,0,MT
MSU Billings,Agriculture,2007,New England,5,0,0,MT
MSU Billings,Agriculture,2007,New England,10,0,0,MT
MSU Billings,Agriculture,2007,Pacific,1,0,0,MT
MSU Billings,Agriculture,2007,Pacific,5,0,3,MT
MSU Billings,Agriculture,2007,Pacific,10,0,3,MT
MSU Billings,Agriculture,2007,South Atlantic,1,0,0,MT
MSU Billings,Agriculture,2007,South Atlantic,5,0,1,MT
MSU Billings,Agriculture,2007,South Atlantic,10,0,0,MT
MSU Billings,Agriculture,2007,West North Central,1,0,0,MT
MSU Billings,Agriculture,2007,West North Central,5,0,0,MT
MSU Billings,Agriculture,2007,West North Central,10,0,0,MT
MSU Billings,Agriculture,2007,West South Central,1,0,0,MT
MSU Billings,Agriculture,2007,West South Central,5,0,0,MT
MSU Billings,Agriculture,2007,West South Central,10,0,0,MT
MSU Billings,Agriculture,2010,East North Central,1,0,0,MT
MSU Billings,Agriculture,2010,East North Central,5,0,0,MT
MSU Billings,Agriculture,2010,East North Central,10,0,0,MT
MSU Billings,Agriculture,2010,East South Central,1,0,0,MT
MSU Billings,Agriculture,2010,East South Central,5,0,0,MT
MSU Billings,Agriculture,2010,East South Central,10,0,0,MT
MSU Billings,Agriculture,2010,Middle Atlantic,1,0,0,MT
MSU Billings,Agriculture,2010,Middle Atlantic,5,0,0,MT
MSU Billings,Agriculture,2010,Middle Atlantic,10,0,0,MT
MSU Billings,Agriculture,2010,Mountain,1,5,5,MT
MSU Billings,Agriculture,2010,Mountain,5,0,0,MT
MSU Billings,Agriculture,2010,Mountain,10,1,1,MT
MSU Billings,Agriculture,2010,New England,1,0,0,MT
MSU Billings,Agriculture,2010,New England,5,0,0,MT
MSU Billings,Agriculture,2010,New England,10,0,0,MT
MSU Billings,Agriculture,2010,Pacific,1,0,1,MT
MSU Billings,Agriculture,2010,Pacific,5,0,0,MT
MSU Billings,Agriculture,2010,Pacific,10,0,1,MT
MSU Billings,Agriculture,2010,South Atlantic,1,0,0,MT
MSU Billings,Agriculture,2010,South Atlantic,5,0,0,MT
MSU Billings,Agriculture,2010,South Atlantic,10,0,0,MT
MSU Billings,Agriculture,2010,West North Central,1,0,0,MT
MSU Billings,Agriculture,2010,West North Central,5,0,0,MT
MSU Billings,Agriculture,2010,West North Central,10,0,0,MT
MSU Billings,Agriculture,2010,West South Central,1,0,0,MT
MSU Billings,Agriculture,2010,West South Central,5,0,0,MT
MSU Billings,Agriculture,2010,West South Central,10,0,0,MT
MSU Billings,Agriculture,2013,East North Central,1,0,0,MT
MSU Billings,Agriculture,2013,East North Central,5,0,0,MT
MSU Billings,Agriculture,2013,East North Central,10,,,MT
MSU Billings,Agriculture,2013,East South Central,1,0,0,MT
MSU Billings,Agriculture,2013,East South Central,5,0,0,MT
MSU Billings,Agriculture,2013,East South Central,10,,,MT
MSU Billings,Agriculture,2013,Middle Atlantic,1,0,0,MT
MSU Billings,Agriculture,2013,Middle Atlantic,5,0,0,MT
MSU Billings,Agriculture,2013,Middle Atlantic,10,,,MT
MSU Billings,Agriculture,2013,Mountain,1,1,1,MT
MSU Billings,Agriculture,2013,Mountain,5,2,2,MT
MSU Billings,Agriculture,2013,Mountain,10,,,MT
MSU Billings,Agriculture,2013,New England,1,0,0,MT
MSU Billings,Agriculture,2013,New England,5,0,0,MT
MSU Billings,Agriculture,2013,New England,10,,,MT
MSU Billings,Agriculture,2013,Pacific,1,0,1,MT
MSU Billings,Agriculture,2013,Pacific,5,0,5,MT
MSU Billings,Agriculture,2013,Pacific,10,,,MT
MSU Billings,Agriculture,2013,South Atlantic,1,0,0,MT
MSU Billings,Agriculture,2013,South Atlantic,5,0,0,MT
MSU Billings,Agriculture,2013,South Atlantic,10,,,MT
MSU Billings,Agriculture,2013,West North Central,1,0,0,MT
MSU Billings,Agriculture,2013,West North Central,5,0,1,MT
MSU Billings,Agriculture,2013,West North Central,10,,,MT
MSU Billings,Agriculture,2013,West South Central,1,0,0,MT
MSU Billings,Agriculture,2013,West South Central,5,0,1,MT
MSU Billings,Agriculture,2013,West South Central,10,,,MT
MSU Billings,Agriculture,2016,East North Central,1,0,0,MT
MSU Billings,Agriculture,2016,East North Central,5,0,0,MT
MSU Billings,Agriculture,2016,East North Central,10,,,MT
MSU Billings,Agriculture,2016,East South Central,1,0,0,MT
MSU Billings,Agriculture,2016,East South Central,5,0,0,MT
MSU Billings,Agriculture,2016,East South Central,10,,,MT
MSU Billings,Agriculture,2016,Middle Atlantic,1,0,0,MT
MSU Billings,Agriculture,2016,Middle Atlantic,5,0,0,MT
MSU Billings,Agriculture,2016,Middle Atlantic,10,,,MT
MSU Billings,Agriculture,2016,Mountain,1,0,0,MT
MSU Billings,Agriculture,2016,Mountain,5,0,1,MT
MSU Billings,Agriculture,2016,Mountain,10,,,MT
MSU Billings,Agriculture,2016,New England,1,0,0,MT
MSU Billings,Agriculture,2016,New England,5,0,0,MT
MSU Billings,Agriculture,2016,New England,10,,,MT
MSU Billings,Agriculture,2016,Pacific,1,0,3,MT
MSU Billings,Agriculture,2016,Pacific,5,0,2,MT
MSU Billings,Agriculture,2016,Pacific,10,,,MT
MSU Billings,Agriculture,2016,South Atlantic,1,0,0,MT
MSU Billings,Agriculture,2016,South Atlantic,5,0,0,MT
MSU Billings,Agriculture,2016,South Atlantic,10,,,MT
MSU Billings,Agriculture,2016,West North Central,1,0,0,MT
MSU Billings,Agriculture,2016,West North Central,5,0,0,MT
MSU Billings,Agriculture,2016,West North Central,10,,,MT
MSU Billings,Agriculture,2016,West South Central,1,0,1,MT
MSU Billings,Agriculture,2016,West South Central,5,0,0,MT
MSU Billings,Agriculture,2016,West South Central,10,,,MT
MSU Billings,Agriculture,2019,East North Central,1,0,0,MT
MSU Billings,Agriculture,2019,East North Central,5,,,MT
MSU Billings,Agriculture,2019,East North Central,10,,,MT
MSU Billings,Agriculture,2019,East South Central,1,0,0,MT
MSU Billings,Agriculture,2019,East South Central,5,,,MT
MSU Billings,Agriculture,2019,East South Central,10,,,MT
MSU Billings,Agriculture,2019,Middle Atlantic,1,0,0,MT
MSU Billings,Agriculture,2019,Middle Atlantic,5,,,MT
MSU Billings,Agriculture,2019,Middle Atlantic,10,,,MT
MSU Billings,Agriculture,2019,Mountain,1,1,1,MT
MSU Billings,Agriculture,2019,Mountain,5,,,MT
MSU Billings,Agriculture,2019,Mountain,10,,,MT
MSU Billings,Agriculture,2019,New England,1,0,0,MT
MSU Billings,Agriculture,2019,New England,5,,,MT
MSU Billings,Agriculture,2019,New England,10,,,MT
MSU Billings,Agriculture,2019,Pacific,1,0,0,MT
MSU Billings,Agriculture,2019,Pacific,5,,,MT
MSU Billings,Agriculture,2019,Pacific,10,,,MT
MSU Billings,Agriculture,2019,South Atlantic,1,0,0,MT
MSU Billings,Agriculture,2019,South Atlantic,5,,,MT
MSU Billings,Agriculture,2019,South Atlantic,10,,,MT
MSU Billings,Agriculture,2019,West North Central,1,0,0,MT
MSU Billings,Agriculture,2019,West North Central,5,,,MT
MSU Billings,Agriculture,2019,West North Central,10,,,MT
MSU Billings,Agriculture,2019,West South Central,1,0,0,MT
MSU Billings,Agriculture,2019,West South Central,5,,,MT
MSU Billings,Agriculture,2019,West South Central,10,,,MT
MSU Billings,Arts/Entertainment,2004,East North Central,1,0,3,MT
MSU Billings,Arts/Entertainment,2004,East North Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2004,East North Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2004,East South Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2004,East South Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2004,East South Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2004,Middle Atlantic,1,0,0,MT
MSU Billings,Arts/Entertainment,2004,Middle Atlantic,5,0,0,MT
MSU Billings,Arts/Entertainment,2004,Middle Atlantic,10,0,0,MT
MSU Billings,Arts/Entertainment,2004,Mountain,1,5,5,MT
MSU Billings,Arts/Entertainment,2004,Mountain,5,2,4,MT
MSU Billings,Arts/Entertainment,2004,Mountain,10,6,6,MT
MSU Billings,Arts/Entertainment,2004,New England,1,0,0,MT
MSU Billings,Arts/Entertainment,2004,New England,5,0,0,MT
MSU Billings,Arts/Entertainment,2004,New England,10,0,0,MT
MSU Billings,Arts/Entertainment,2004,Pacific,1,0,3,MT
MSU Billings,Arts/Entertainment,2004,Pacific,5,0,2,MT
MSU Billings,Arts/Entertainment,2004,Pacific,10,0,2,MT
MSU Billings,Arts/Entertainment,2004,South Atlantic,1,0,0,MT
MSU Billings,Arts/Entertainment,2004,South Atlantic,5,0,0,MT
MSU Billings,Arts/Entertainment,2004,South Atlantic,10,0,0,MT
MSU Billings,Arts/Entertainment,2004,West North Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2004,West North Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2004,West North Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2004,West South Central,1,0,1,MT
MSU Billings,Arts/Entertainment,2004,West South Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2004,West South Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2007,East North Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2007,East North Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2007,East North Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2007,East South Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2007,East South Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2007,East South Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2007,Middle Atlantic,1,0,0,MT
MSU Billings,Arts/Entertainment,2007,Middle Atlantic,5,0,0,MT
MSU Billings,Arts/Entertainment,2007,Middle Atlantic,10,0,0,MT
MSU Billings,Arts/Entertainment,2007,Mountain,1,12,13,MT
MSU Billings,Arts/Entertainment,2007,Mountain,5,10,10,MT
MSU Billings,Arts/Entertainment,2007,Mountain,10,11,11,MT
MSU Billings,Arts/Entertainment,2007,New England,1,0,0,MT
MSU Billings,Arts/Entertainment,2007,New England,5,0,0,MT
MSU Billings,Arts/Entertainment,2007,New England,10,0,0,MT
MSU Billings,Arts/Entertainment,2007,Pacific,1,0,0,MT
MSU Billings,Arts/Entertainment,2007,Pacific,5,0,0,MT
MSU Billings,Arts/Entertainment,2007,Pacific,10,0,0,MT
MSU Billings,Arts/Entertainment,2007,South Atlantic,1,0,0,MT
MSU Billings,Arts/Entertainment,2007,South Atlantic,5,0,1,MT
MSU Billings,Arts/Entertainment,2007,South Atlantic,10,0,0,MT
MSU Billings,Arts/Entertainment,2007,West North Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2007,West North Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2007,West North Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2007,West South Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2007,West South Central,5,0,1,MT
MSU Billings,Arts/Entertainment,2007,West South Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2010,East North Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2010,East North Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2010,East North Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2010,East South Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2010,East South Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2010,East South Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2010,Middle Atlantic,1,0,0,MT
MSU Billings,Arts/Entertainment,2010,Middle Atlantic,5,0,0,MT
MSU Billings,Arts/Entertainment,2010,Middle Atlantic,10,0,0,MT
MSU Billings,Arts/Entertainment,2010,Mountain,1,5,7,MT
MSU Billings,Arts/Entertainment,2010,Mountain,5,2,2,MT
MSU Billings,Arts/Entertainment,2010,Mountain,10,6,6,MT
MSU Billings,Arts/Entertainment,2010,New England,1,0,0,MT
MSU Billings,Arts/Entertainment,2010,New England,5,0,0,MT
MSU Billings,Arts/Entertainment,2010,New England,10,0,0,MT
MSU Billings,Arts/Entertainment,2010,Pacific,1,0,5,MT
MSU Billings,Arts/Entertainment,2010,Pacific,5,0,1,MT
MSU Billings,Arts/Entertainment,2010,Pacific,10,0,1,MT
MSU Billings,Arts/Entertainment,2010,South Atlantic,1,0,0,MT
MSU Billings,Arts/Entertainment,2010,South Atlantic,5,0,0,MT
MSU Billings,Arts/Entertainment,2010,South Atlantic,10,0,2,MT
MSU Billings,Arts/Entertainment,2010,West North Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2010,West North Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2010,West North Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2010,West South Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2010,West South Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2010,West South Central,10,0,0,MT
MSU Billings,Arts/Entertainment,2013,East North Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2013,East North Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2013,East North Central,10,,,MT
MSU Billings,Arts/Entertainment,2013,East South Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2013,East South Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2013,East South Central,10,,,MT
MSU Billings,Arts/Entertainment,2013,Middle Atlantic,1,0,0,MT
MSU Billings,Arts/Entertainment,2013,Middle Atlantic,5,0,0,MT
MSU Billings,Arts/Entertainment,2013,Middle Atlantic,10,,,MT
MSU Billings,Arts/Entertainment,2013,Mountain,1,8,11,MT
MSU Billings,Arts/Entertainment,2013,Mountain,5,6,6,MT
MSU Billings,Arts/Entertainment,2013,Mountain,10,,,MT
MSU Billings,Arts/Entertainment,2013,New England,1,0,0,MT
MSU Billings,Arts/Entertainment,2013,New England,5,0,0,MT
MSU Billings,Arts/Entertainment,2013,New England,10,,,MT
MSU Billings,Arts/Entertainment,2013,Pacific,1,0,1,MT
MSU Billings,Arts/Entertainment,2013,Pacific,5,0,0,MT
MSU Billings,Arts/Entertainment,2013,Pacific,10,,,MT
MSU Billings,Arts/Entertainment,2013,South Atlantic,1,0,0,MT
MSU Billings,Arts/Entertainment,2013,South Atlantic,5,0,1,MT
MSU Billings,Arts/Entertainment,2013,South Atlantic,10,,,MT
MSU Billings,Arts/Entertainment,2013,West North Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2013,West North Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2013,West North Central,10,,,MT
MSU Billings,Arts/Entertainment,2013,West South Central,1,0,2,MT
MSU Billings,Arts/Entertainment,2013,West South Central,5,0,1,MT
MSU Billings,Arts/Entertainment,2013,West South Central,10,,,MT
MSU Billings,Arts/Entertainment,2016,East North Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2016,East North Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2016,East North Central,10,,,MT
MSU Billings,Arts/Entertainment,2016,East South Central,1,0,0,MT
MSU Billings,Arts/Entertainment,2016,East South Central,5,0,0,MT
MSU Billings,Arts/Entertainment,2016,East South Central,10,,,MT
