institution_cat,industry_cat,grad_cohort,region_cat,horizon,emp_instate_,emp_n_,state
Angelo State,Agriculture,2004,New England,1,0,0,TX
Angelo State,Agriculture,2004,New England,5,0,0,TX
Angelo State,Agriculture,2004,New England,10,0,0,TX
Angelo State,Agriculture,2004,Middle Atlantic,1,0,0,TX
Angelo State,Agriculture,2004,Middle Atlantic,5,0,0,TX
Angelo State,Agriculture,2004,Middle Atlantic,10,0,0,TX
Angelo State,Agriculture,2004,East North Central,1,0,0,TX
Angelo State,Agriculture,2004,East North Central,5,0,0,TX
Angelo State,Agriculture,2004,East North Central,10,0,0,TX
Angelo State,Agriculture,2004,West North Central,1,0,0,TX
Angelo State,Agriculture,2004,West North Central,5,0,0,TX
Angelo State,Agriculture,2004,West North Central,10,0,0,TX
Angelo State,Agriculture,2004,South Atlantic,1,0,2,TX
Angelo State,Agriculture,2004,South Atlantic,5,0,0,TX
Angelo State,Agriculture,2004,South Atlantic,10,0,0,TX
Angelo State,Agriculture,2004,East South Central,1,0,0,TX
Angelo State,Agriculture,2004,East South Central,5,0,0,TX
Angelo State,Agriculture,2004,East South Central,10,0,0,TX
Angelo State,Agriculture,2004,West South Central,1,16,16,TX
Angelo State,Agriculture,2004,West South Central,5,2,2,TX
Angelo State,Agriculture,2004,West South Central,10,15,15,TX
Angelo State,Agriculture,2004,Mountain,1,0,0,TX
Angelo State,Agriculture,2004,Mountain,5,0,0,TX
Angelo State,Agriculture,2004,Mountain,10,0,0,TX
Angelo State,Agriculture,2004,Pacific,1,0,1,TX
Angelo State,Agriculture,2004,Pacific,5,0,0,TX
Angelo State,Agriculture,2004,Pacific,10,0,2,TX
Angelo State,Agriculture,2007,New England,1,0,0,TX
Angelo State,Agriculture,2007,New England,5,0,0,TX
Angelo State,Agriculture,2007,New England,10,0,0,TX
Angelo State,Agriculture,2007,Middle Atlantic,1,0,0,TX
Angelo State,Agriculture,2007,Middle Atlantic,5,0,0,TX
Angelo State,Agriculture,2007,Middle Atlantic,10,0,0,TX
Angelo State,Agriculture,2007,East North Central,1,0,0,TX
Angelo State,Agriculture,2007,East North Central,5,0,0,TX
Angelo State,Agriculture,2007,East North Central,10,0,0,TX
Angelo State,Agriculture,2007,West North Central,1,0,0,TX
Angelo State,Agriculture,2007,West North Central,5,0,0,TX
Angelo State,Agriculture,2007,West North Central,10,0,0,TX
Angelo State,Agriculture,2007,South Atlantic,1,0,0,TX
Angelo State,Agriculture,2007,South Atlantic,5,0,0,TX
Angelo State,Agriculture,2007,South Atlantic,10,0,0,TX
Angelo State,Agriculture,2007,East South Central,1,0,0,TX
Angelo State,Agriculture,2007,East South Central,5,0,0,TX
Angelo State,Agriculture,2007,East South Central,10,0,0,TX
Angelo State,Agriculture,2007,West South Central,1,6,6,TX
Angelo State,Agriculture,2007,West South Central,5,3,3,TX
Angelo State,Agriculture,2007,West South Central,10,7,7,TX
Angelo State,Agriculture,2007,Mountain,1,0,0,TX
Angelo State,Agriculture,2007,Mountain,5,0,0,TX
Angelo State,Agriculture,2007,Mountain,10,0,0,TX
Angelo State,Agriculture,2007,Pacific,1,0,1,TX
Angelo State,Agriculture,2007,Pacific,5,0,1,TX
Angelo State,Agriculture,2007,Pacific,10,0,1,TX
Angelo State,Agriculture,2010,New England,1,0,0,TX
Angelo State,Agriculture,2010,New England,5,0,0,TX
Angelo State,Agriculture,2010,New England,10,0,0,TX
Angelo State,Agriculture,2010,Middle Atlantic,1,0,0,TX
Angelo State,Agriculture,2010,Middle Atlantic,5,0,0,TX
Angelo State,Agriculture,2010,Middle Atlantic,10,0,0,TX
Angelo State,Agriculture,2010,East North Central,1,0,0,TX
Angelo State,Agriculture,2010,East North Central,5,0,0,TX
Angelo State,Agriculture,2010,East North Central,10,0,0,TX
Angelo State,Agriculture,2010,West North Central,1,0,0,TX
Angelo State,Agriculture,2010,West North Central,5,0,0,TX
Angelo State,Agriculture,2010,West North Central,10,0,0,TX
Angelo State,Agriculture,2010,South Atlantic,1,0,0,TX
Angelo State,Agriculture,2010,South Atlantic,5,0,0,TX
Angelo State,Agriculture,2010,South Atlantic,10,0,0,TX
Angelo State,Agriculture,2010,East South Central,1,0,0,TX
Angelo State,Agriculture,2010,East South Central,5,0,0,TX
Angelo State,Agriculture,2010,East South Central,10,0,0,TX
Angelo State,Agriculture,2010,West South Central,1,9,9,TX
Angelo State,Agriculture,2010,West South Central,5,12,12,TX
Angelo State,Agriculture,2010,West South Central,10,1,1,TX
Angelo State,Agriculture,2010,Mountain,1,0,0,TX
Angelo State,Agriculture,2010,Mountain,5,0,0,TX
Angelo State,Agriculture,2010,Mountain,10,0,0,TX
Angelo State,Agriculture,2010,Pacific,1,0,0,TX
Angelo State,Agriculture,2010,Pacific,5,0,0,TX
Angelo State,Agriculture,2010,Pacific,10,0,1,TX
Angelo State,Agriculture,2013,New England,1,0,0,TX
Angelo State,Agriculture,2013,New England,5,0,0,TX
Angelo State,Agriculture,2013,New England,10,,,TX
Angelo State,Agriculture,2013,Middle Atlantic,1,0,0,TX
Angelo State,Agriculture,2013,Middle Atlantic,5,0,0,TX
Angelo State,Agriculture,2013,Middle Atlantic,10,,,TX
Angelo State,Agriculture,2013,East North Central,1,0,0,TX
Angelo State,Agriculture,2013,East North Central,5,0,0,TX
Angelo State,Agriculture,2013,East North Central,10,,,TX
Angelo State,Agriculture,2013,West North Central,1,0,0,TX
Angelo State,Agriculture,2013,West North Central,5,0,0,TX
Angelo State,Agriculture,2013,West North Central,10,,,TX
Angelo State,Agriculture,2013,South Atlantic,1,0,0,TX
Angelo State,Agriculture,2013,South Atlantic,5,0,0,TX
Angelo State,Agriculture,2013,South Atlantic,10,,,TX
Angelo State,Agriculture,2013,East South Central,1,0,0,TX
Angelo State,Agriculture,2013,East South Central,5,0,0,TX
Angelo State,Agriculture,2013,East South Central,10,,,TX
Angelo State,Agriculture,2013,West South Central,1,5,5,TX
Angelo State,Agriculture,2013,West South Central,5,14,20,TX
Angelo State,Agriculture,2013,West South Central,10,,,TX
Angelo State,Agriculture,2013,Mountain,1,0,0,TX
Angelo State,Agriculture,2013,Mountain,5,0,0,TX
Angelo State,Agriculture,2013,Mountain,10,,,TX
Angelo State,Agriculture,2013,Pacific,1,0,3,TX
Angelo State,Agriculture,2013,Pacific,5,0,1,TX
Angelo State,Agriculture,2013,Pacific,10,,,TX
Angelo State,Agriculture,2016,New England,1,0,0,TX
Angelo State,Agriculture,2016,New England,5,0,0,TX
Angelo State,Agriculture,2016,New England,10,,,TX
Angelo State,Agriculture,2016,Middle Atlantic,1,0,0,TX
Angelo State,Agriculture,2016,Middle Atlantic,5,0,0,TX
Angelo State,Agriculture,2016,Middle Atlantic,10,,,TX
Angelo State,Agriculture,2016,East North Central,1,0,0,TX
Angelo State,Agriculture,2016,East North Central,5,0,0,TX
Angelo State,Agriculture,2016,East North Central,10,,,TX
Angelo State,Agriculture,2016,West North Central,1,0,0,TX
Angelo State,Agriculture,2016,West North Central,5,0,0,TX
Angelo State,Agriculture,2016,West North Central,10,,,TX
Angelo State,Agriculture,2016,South Atlantic,1,0,1,TX
Angelo State,Agriculture,2016,South Atlantic,5,0,0,TX
Angelo State,Agriculture,2016,South Atlantic,10,,,TX
Angelo State,Agriculture,2016,East South Central,1,0,0,TX
Angelo State,Agriculture,2016,East South Central,5,0,0,TX
Angelo State,Agriculture,2016,East South Central,10,,,TX
Angelo State,Agriculture,2016,West South Central,1,15,15,TX
Angelo State,Agriculture,2016,West South Central,5,14,14,TX
Angelo State,Agriculture,2016,West South Central,10,,,TX
Angelo State,Agriculture,2016,Mountain,1,0,0,TX
Angelo State,Agriculture,2016,Mountain,5,0,0,TX
Angelo State,Agriculture,2016,Mountain,10,,,TX
Angelo State,Agriculture,2016,Pacific,1,0,1,TX
Angelo State,Agriculture,2016,Pacific,5,0,3,TX
Angelo State,Agriculture,2016,Pacific,10,,,TX
Angelo State,Agriculture,2019,New England,1,0,0,TX
Angelo State,Agriculture,2019,New England,5,,,TX
Angelo State,Agriculture,2019,New England,10,,,TX
Angelo State,Agriculture,2019,Middle Atlantic,1,0,0,TX
Angelo State,Agriculture,2019,Middle Atlantic,5,,,TX
Angelo State,Agriculture,2019,Middle Atlantic,10,,,TX
Angelo State,Agriculture,2019,East North Central,1,0,0,TX
Angelo State,Agriculture,2019,East North Central,5,,,TX
Angelo State,Agriculture,2019,East North Central,10,,,TX
Angelo State,Agriculture,2019,West North Central,1,0,0,TX
Angelo State,Agriculture,2019,West North Central,5,,,TX
Angelo State,Agriculture,2019,West North Central,10,,,TX
Angelo State,Agriculture,2019,South Atlantic,1,0,0,TX
Angelo State,Agriculture,2019,South Atlantic,5,,,TX
Angelo State,Agriculture,2019,South Atlantic,10,,,TX
Angelo State,Agriculture,2019,East South Central,1,0,0,TX
Angelo State,Agriculture,2019,East South Central,5,,,TX
Angelo State,Agriculture,2019,East South Central,10,,,TX
Angelo State,Agriculture,2019,West South Central,1,9,9,TX
Angelo State,Agriculture,2019,West South Central,5,,,TX
Angelo State,Agriculture,2019,West South Central,10,,,TX
Angelo State,Agriculture,2019,Mountain,1,0,0,TX
Angelo State,Agriculture,2019,Mountain,5,,,TX
Angelo State,Agriculture,2019,Mountain,10,,,TX
Angelo State,Agriculture,2019,Pacific,1,0,0,TX
Angelo State,Agriculture,2019,Pacific,5,,,TX
Angelo State,Agriculture,2019,Pacific,10,,,TX
Angelo State,Mining,2004,New England,1,0,0,TX
Angelo State,Mining,2004,New England,5,0,0,TX
Angelo State,Mining,2004,New England,10,0,0,TX
Angelo State,Mining,2004,Middle Atlantic,1,0,0,TX
Angelo State,Mining,2004,Middle Atlantic,5,0,0,TX
Angelo State,Mining,2004,Middle Atlantic,10,0,0,TX
Angelo State,Mining,2004,East North Central,1,0,0,TX
Angelo State,Mining,2004,East North Central,5,0,0,TX
Angelo State,Mining,2004,East North Central,10,0,0,TX
Angelo State,Mining,2004,West North Central,1,0,0,TX
Angelo State,Mining,2004,West North Central,5,0,0,TX
Angelo State,Mining,2004,West North Central,10,0,0,TX
Angelo State,Mining,2004,South Atlantic,1,0,0,TX
Angelo State,Mining,2004,South Atlantic,5,0,0,TX
Angelo State,Mining,2004,South Atlantic,10,0,0,TX
Angelo State,Mining,2004,East South Central,1,0,0,TX
Angelo State,Mining,2004,East South Central,5,0,0,TX
Angelo State,Mining,2004,East South Central,10,0,0,TX
Angelo State,Mining,2004,West South Central,1,24,24,TX
Angelo State,Mining,2004,West South Central,5,33,33,TX
Angelo State,Mining,2004,West South Central,10,80,81,TX
Angelo State,Mining,2004,Mountain,1,0,0,TX
Angelo State,Mining,2004,Mountain,5,0,0,TX
Angelo State,Mining,2004,Mountain,10,0,0,TX
Angelo State,Mining,2004,Pacific,1,0,0,TX
Angelo State,Mining,2004,Pacific,5,0,0,TX
Angelo State,Mining,2004,Pacific,10,0,0,TX
Angelo State,Mining,2007,New England,1,0,0,TX
Angelo State,Mining,2007,New England,5,0,0,TX
Angelo State,Mining,2007,New England,10,0,0,TX
Angelo State,Mining,2007,Middle Atlantic,1,0,0,TX
Angelo State,Mining,2007,Middle Atlantic,5,0,0,TX
Angelo State,Mining,2007,Middle Atlantic,10,0,0,TX
Angelo State,Mining,2007,East North Central,1,0,0,TX
Angelo State,Mining,2007,East North Central,5,0,0,TX
Angelo State,Mining,2007,East North Central,10,0,0,TX
Angelo State,Mining,2007,West North Central,1,0,0,TX
Angelo State,Mining,2007,West North Central,5,0,0,TX
Angelo State,Mining,2007,West North Central,10,0,0,TX
Angelo State,Mining,2007,South Atlantic,1,0,0,TX
Angelo State,Mining,2007,South Atlantic,5,0,0,TX
Angelo State,Mining,2007,South Atlantic,10,0,0,TX
Angelo State,Mining,2007,East South Central,1,0,0,TX
Angelo State,Mining,2007,East South Central,5,0,0,TX
Angelo State,Mining,2007,East South Central,10,0,0,TX
Angelo State,Mining,2007,West South Central,1,26,27,TX
Angelo State,Mining,2007,West South Central,5,64,64,TX
Angelo State,Mining,2007,West South Central,10,50,50,TX
Angelo State,Mining,2007,Mountain,1,0,0,TX
Angelo State,Mining,2007,Mountain,5,0,0,TX
Angelo State,Mining,2007,Mountain,10,0,0,TX
Angelo State,Mining,2007,Pacific,1,0,0,TX
Angelo State,Mining,2007,Pacific,5,0,0,TX
Angelo State,Mining,2007,Pacific,10,0,0,TX
Angelo State,Mining,2010,New England,1,0,0,TX
Angelo State,Mining,2010,New England,5,0,0,TX
Angelo State,Mining,2010,New England,10,0,0,TX
Angelo State,Mining,2010,Middle Atlantic,1,0,0,TX
Angelo State,Mining,2010,Middle Atlantic,5,0,0,TX
Angelo State,Mining,2010,Middle Atlantic,10,0,0,TX
Angelo State,Mining,2010,East North Central,1,0,0,TX
Angelo State,Mining,2010,East North Central,5,0,0,TX
Angelo State,Mining,2010,East North Central,10,0,0,TX
Angelo State,Mining,2010,West North Central,1,0,0,TX
Angelo State,Mining,2010,West North Central,5,0,0,TX
Angelo State,Mining,2010,West North Central,10,0,0,TX
Angelo State,Mining,2010,South Atlantic,1,0,0,TX
Angelo State,Mining,2010,South Atlantic,5,0,0,TX
Angelo State,Mining,2010,South Atlantic,10,0,0,TX
Angelo State,Mining,2010,East South Central,1,0,0,TX
Angelo State,Mining,2010,East South Central,5,0,0,TX
Angelo State,Mining,2010,East South Central,10,0,0,TX
Angelo State,Mining,2010,West South Central,1,34,34,TX
Angelo State,Mining,2010,West South Central,5,54,54,TX
Angelo State,Mining,2010,West South Central,10,44,44,TX
Angelo State,Mining,2010,Mountain,1,0,0,TX
Angelo State,Mining,2010,Mountain,5,0,0,TX
Angelo State,Mining,2010,Mountain,10,0,0,TX
Angelo State,Mining,2010,Pacific,1,0,0,TX
Angelo State,Mining,2010,Pacific,5,0,0,TX
Angelo State,Mining,2010,Pacific,10,0,0,TX
Angelo State,Mining,2013,New England,1,0,0,TX
Angelo State,Mining,2013,New England,5,0,0,TX
Angelo State,Mining,2013,New England,10,,,TX
Angelo State,Mining,2013,Middle Atlantic,1,0,0,TX
Angelo State,Mining,2013,Middle Atlantic,5,0,0,TX
Angelo State,Mining,2013,Middle Atlantic,10,,,TX
Angelo State,Mining,2013,East North Central,1,0,0,TX
Angelo State,Mining,2013,East North Central,5,0,0,TX
Angelo State,Mining,2013,East North Central,10,,,TX
Angelo State,Mining,2013,West North Central,1,0,0,TX
Angelo State,Mining,2013,West North Central,5,0,0,TX
Angelo State,Mining,2013,West North Central,10,,,TX
Angelo State,Mining,2013,South Atlantic,1,0,0,TX
Angelo State,Mining,2013,South Atlantic,5,0,0,TX
Angelo State,Mining,2013,South Atlantic,10,,,TX
Angelo State,Mining,2013,East South Central,1,0,0,TX
Angelo State,Mining,2013,East South Central,5,0,0,TX
Angelo State,Mining,2013,East South Central,10,,,TX
Angelo State,Mining,2013,West South Central,1,24,24,TX
Angelo State,Mining,2013,West South Central,5,33,33,TX
Angelo State,Mining,2013,West South Central,10,,,TX
Angelo State,Mining,2013,Mountain,1,0,0,TX
Angelo State,Mining,2013,Mountain,5,0,0,TX
Angelo State,Mining,2013,Mountain,10,,,TX
Angelo State,Mining,2013,Pacific,1,0,0,TX
Angelo State,Mining,2013,Pacific,5,0,0,TX
Angelo State,Mining,2013,Pacific,10,,,TX
Angelo State,Mining,2016,New England,1,0,0,TX
Angelo State,Mining,2016,New England,5,0,0,TX
Angelo State,Mining,2016,New England,10,,,TX
Angelo State,Mining,2016,Middle Atlantic,1,0,0,TX
Angelo State,Mining,2016,Middle Atlantic,5,0,0,TX
Angelo State,Mining,2016,Middle Atlantic,10,,,TX
Angelo State,Mining,2016,East North Central,1,0,0,TX
Angelo State,Mining,2016,East North Central,5,0,0,TX
Angelo State,Mining,2016,East North Central,10,,,TX
Angelo State,Mining,2016,West North Central,1,0,0,TX
Angelo State,Mining,2016,West North Central,5,0,0,TX
Angelo State,Mining,2016,West North Central,10,,,TX
Angelo State,Mining,2016,South Atlantic,1,0,1,TX
Angelo State,Mining,2016,South Atlantic,5,0,0,TX
Angelo State,Mining,2016,South Atlantic,10,,,TX
Angelo State,Mining,2016,East South Central,1,0,0,TX
Angelo State,Mining,2016,East South Central,5,0,0,TX
Angelo State,Mining,2016,East South Central,10,,,TX
Angelo State,Mining,2016,West South Central,1,29,29,TX
Angelo State,Mining,2016,West South Central,5,35,36,TX
Angelo State,Mining,2016,West South Central,10,,,TX
Angelo State,Mining,2016,Mountain,1,0,0,TX
Angelo State,Mining,2016,Mountain,5,0,0,TX
Angelo State,Mining,2016,Mountain,10,,,TX
Angelo State,Mining,2016,Pacific,1,0,0,TX
Angelo State,Mining,2016,Pacific,5,0,0,TX
Angelo State,Mining,2016,Pacific,10,,,TX
Angelo State,Mining,2019,New England,1,0,0,TX
Angelo State,Mining,2019,New England,5,,,TX
Angelo State,Mining,2019,New England,10,,,TX
Angelo State,Mining,2019,Middle Atlantic,1,0,0,TX
Angelo State,Mining,2019,Middle Atlantic,5,,,TX
Angelo State,Mining,2019,Middle Atlantic,10,,,TX
Angelo State,Mining,2019,East North Central,1,0,0,TX
Angelo State,Mining,2019,East North Central,5,,,TX
Angelo State,Mining,2019,East North Central,10,,,TX
Angelo State,Mining,2019,West North Central,1,0,0,TX
Angelo State,Mining,2019,West North Central,5,,,TX
Angelo State,Mining,2019,West North Central,10,,,TX
Angelo State,Mining,2019,South Atlantic,1,0,0,TX
Angelo State,Mining,2019,South Atlantic,5,,,TX
Angelo State,Mining,2019,South Atlantic,10,,,TX
Angelo State,Mining,2019,East South Central,1,0,0,TX
Angelo State,Mining,2019,East South Central,5,,,TX
Angelo State,Mining,2019,East South Central,10,,,TX
Angelo State,Mining,2019,West South Central,1,22,22,TX
Angelo State,Mining,2019,West South Central,5,,,TX
Angelo State,Mining,2019,West South Central,10,,,TX
Angelo State,Mining,2019,Mountain,1,0,0,TX
Angelo State,Mining,2019,Mountain,5,,,TX
Angelo State,Mining,2019,Mountain,10,,,TX
Angelo State,Mining,2019,Pacific,1,0,0,TX
Angelo State,Mining,2019,Pacific,5,,,TX
Angelo State,Mining,2019,Pacific,10,,,TX
Angelo State,Utilities,2004,New England,1,0,0,TX
Angelo State,Utilities,2004,New England,5,0,0,TX
Angelo State,Utilities,2004,New England,10,0,0,TX
Angelo State,Utilities,2004,Middle Atlantic,1,0,0,TX
Angelo State,Utilities,2004,Middle Atlantic,5,0,0,TX
Angelo State,Utilities,2004,Middle Atlantic,10,0,0,TX
Angelo State,Utilities,2004,East North Central,1,0,0,TX
Angelo State,Utilities,2004,East North Central,5,0,0,TX
Angelo State,Utilities,2004,East North Central,10,0,0,TX
Angelo State,Utilities,2004,West North Central,1,0,0,TX
Angelo State,Utilities,2004,West North Central,5,0,0,TX
Angelo State,Utilities,2004,West North Central,10,0,0,TX
Angelo State,Utilities,2004,South Atlantic,1,0,0,TX
Angelo State,Utilities,2004,South Atlantic,5,0,0,TX
Angelo State,Utilities,2004,South Atlantic,10,0,0,TX
Angelo State,Utilities,2004,East South Central,1,0,0,TX
Angelo State,Utilities,2004,East South Central,5,0,0,TX
Angelo State,Utilities,2004,East South Central,10,0,0,TX
Angelo State,Utilities,2004,West South Central,1,6,6,TX
Angelo State,Utilities,2004,West South Central,5,18,18,TX
Angelo State,Utilities,2004,West South Central,10,11,11,TX
Angelo State,Utilities,2004,Mountain,1,0,0,TX
Angelo State,Utilities,2004,Mountain,5,0,0,TX
Angelo State,Utilities,2004,Mountain,10,0,0,TX
Angelo State,Utilities,2004,Pacific,1,0,0,TX
Angelo State,Utilities,2004,Pacific,5,0,0,TX
Angelo State,Utilities,2004,Pacific,10,0,0,TX
Angelo State,Utilities,2007,New England,1,0,0,TX
Angelo State,Utilities,2007,New England,5,0,0,TX
Angelo State,Utilities,2007,New England,10,0,0,TX
Angelo State,Utilities,2007,Middle Atlantic,1,0,0,TX
Angelo State,Utilities,2007,Middle Atlantic,5,0,0,TX
Angelo State,Utilities,2007,Middle Atlantic,10,0,0,TX
Angelo State,Utilities,2007,East North Central,1,0,0,TX
Angelo State,Utilities,2007,East North Central,5,0,0,TX
Angelo State,Utilities,2007,East North Central,10,0,0,TX
Angelo State,Utilities,2007,West North Central,1,0,0,TX
Angelo State,Utilities,2007,West North Central,5,0,0,TX
Angelo State,Utilities,2007,West North Central,10,0,0,TX
Angelo State,Utilities,2007,South Atlantic,1,0,0,TX
Angelo State,Utilities,2007,South Atlantic,5,0,0,TX
Angelo State,Utilities,2007,South Atlantic,10,0,0,TX
Angelo State,Utilities,2007,East South Central,1,0,0,TX
Angelo State,Utilities,2007,East South Central,5,0,0,TX
Angelo State,Utilities,2007,East South Central,10,0,0,TX
Angelo State,Utilities,2007,West South Central,1,2,2,TX
Angelo State,Utilities,2007,West South Central,5,8,8,TX
Angelo State,Utilities,2007,West South Central,10,9,10,TX
Angelo State,Utilities,2007,Mountain,1,0,0,TX
Angelo State,Utilities,2007,Mountain,5,0,0,TX
Angelo State,Utilities,2007,Mountain,10,0,0,TX
Angelo State,Utilities,2007,Pacific,1,0,0,TX
Angelo State,Utilities,2007,Pacific,5,0,0,TX
Angelo State,Utilities,2007,Pacific,10,0,0,TX
Angelo State,Utilities,2010,New England,1,0,0,TX
Angelo State,Utilities,2010,New England,5,0,0,TX
Angelo State,Utilities,2010,New England,10,0,0,TX
Angelo State,Utilities,2010,Middle Atlantic,1,0,0,TX
Angelo State,Utilities,2010,Middle Atlantic,5,0,0,TX
Angelo State,Utilities,2010,Middle Atlantic,10,0,0,TX
Angelo State,Utilities,2010,East North Central,1,0,0,TX
Angelo State,Utilities,2010,East North Central,5,0,0,TX
Angelo State,Utilities,2010,East North Central,10,0,0,TX
Angelo State,Utilities,2010,West North Central,1,0,0,TX
Angelo State,Utilities,2010,West North Central,5,0,0,TX
Angelo State,Utilities,2010,West North Central,10,0,0,TX
Angelo State,Utilities,2010,South Atlantic,1,0,0,TX
Angelo State,Utilities,2010,South Atlantic,5,0,0,TX
Angelo State,Utilities,2010,South Atlantic,10,0,0,TX
Angelo State,Utilities,2010,East South Central,1,0,0,TX
Angelo State,Utilities,2010,East South Central,5,0,0,TX
Angelo State,Utilities,2010,East South Central,10,0,0,TX
Angelo State,Utilities,2010,West South Central,1,4,4,TX
Angelo State,Utilities,2010,West South Central,5,11,11,TX
Angelo State,Utilities,2010,West South Central,10,9,9,TX
Angelo State,Utilities,2010,Mountain,1,0,0,TX
Angelo State,Utilities,2010,Mountain,5,0,0,TX
Angelo State,Utilities,2010,Mountain,10,0,0,TX
Angelo State,Utilities,2010,Pacific,1,0,0,TX
Angelo State,Utilities,2010,Pacific,5,0,0,TX
Angelo State,Utilities,2010,Pacific,10,0,0,TX
Angelo State,Utilities,2013,New England,1,0,0,TX
Angelo State,Utilities,2013,New England,5,0,0,TX
Angelo State,Utilities,2013,New England,10,,,TX
Angelo State,Utilities,2013,Middle Atlantic,1,0,0,TX
Angelo State,Utilities,2013,Middle Atlantic,5,0,0,TX
Angelo State,Utilities,2013,Middle Atlantic,10,,,TX
Angelo State,Utilities,2013,East North Central,1,0,0,TX
Angelo State,Utilities,2013,East North Central,5,0,0,TX
Angelo State,Utilities,2013,East North Central,10,,,TX
Angelo State,Utilities,2013,West North Central,1,0,0,TX
Angelo State,Utilities,2013,West North Central,5,0,0,TX
Angelo State,Utilities,2013,West North Central,10,,,TX
Angelo State,Utilities,2013,South Atlantic,1,0,0,TX
Angelo State,Utilities,2013,South Atlantic,5,0,0,TX
Angelo State,Utilities,2013,South Atlantic,10,,,TX
Angelo State,Utilities,2013,East South Central,1,0,0,TX
Angelo State,Utilities,2013,East South Central,5,0,0,TX
Angelo State,Utilities,2013,East South Central,10,,,TX
Angelo State,Utilities,2013,West South Central,1,1,1,TX
Angelo State,Utilities,2013,West South Central,5,5,5,TX
Angelo State,Utilities,2013,West South Central,10,,,TX
Angelo State,Utilities,2013,Mountain,1,0,0,TX
Angelo State,Utilities,2013,Mountain,5,0,0,TX
Angelo State,Utilities,2013,Mountain,10,,,TX
Angelo State,Utilities,2013,Pacific,1,0,0,TX
Angelo State,Utilities,2013,Pacific,5,0,0,TX
Angelo State,Utilities,2013,Pacific,10,,,TX
Angelo State,Utilities,2016,New England,1,0,0,TX
Angelo State,Utilities,2016,New England,5,0,0,TX
Angelo State,Utilities,2016,New England,10,,,TX
Angelo State,Utilities,2016,Middle Atlantic,1,0,0,TX
Angelo State,Utilities,2016,Middle Atlantic,5,0,0,TX
Angelo State,Utilities,2016,Middle Atlantic,10,,,TX
Angelo State,Utilities,2016,East North Central,1,0,0,TX
Angelo State,Utilities,2016,East North Central,5,0,0,TX
Angelo State,Utilities,2016,East North Central,10,,,TX
Angelo State,Utilities,2016,West North Central,1,0,0,TX
Angelo State,Utilities,2016,West North Central,5,0,0,TX
Angelo State,Utilities,2016,West North Central,10,,,TX
Angelo State,Utilities,2016,South Atlantic,1,0,0,TX
Angelo State,Utilities,2016,South Atlantic,5,0,0,TX
Angelo State,Utilities,2016,South Atlantic,10,,,TX
Angelo State,Utilities,2016,East South Central,1,0,0,TX
Angelo State,Utilities,2016,East South Central,5,0,0,TX
Angelo State,Utilities,2016,East South Central,10,,,TX
Angelo State,Utilities,2016,West South Central,1,4,4,TX
Angelo State,Utilities,2016,West South Central,5,7,7,TX
Angelo State,Utilities,2016,West South Central,10,,,TX
Angelo State,Utilities,2016,Mountain,1,0,0,TX
Angelo State,Utilities,2016,Mountain,5,0,0,TX
Angelo State,Utilities,2016,Mountain,10,,,TX
Angelo State,Utilities,2016,Pacific,1,0,0,TX
Angelo State,Utilities,2016,Pacific,5,0,0,TX
Angelo State,Utilities,2016,Pacific,10,,,TX
Angelo State,Utilities,2019,New England,1,0,0,TX
Angelo State,Utilities,2019,New England,5,,,TX
Angelo State,Utilities,2019,New England,10,,,TX
Angelo State,Utilities,2019,Middle Atlantic,1,0,0,TX
Angelo State,Utilities,2019,Middle Atlantic,5,,,TX
Angelo State,Utilities,2019,Middle Atlantic,10,,,TX
Angelo State,Utilities,2019,East North Central,1,0,0,TX
Angelo State,Utilities,2019,East North Central,5,,,TX
Angelo State,Utilities,2019,East North Central,10,,,TX
Angelo State,Utilities,2019,West North Central,1,0,0,TX
Angelo State,Utilities,2019,West North Central,5,,,TX
Angelo State,Utilities,2019,West North Central,10,,,TX
Angelo State,Utilities,2019,South Atlantic,1,0,0,TX
Angelo State,Utilities,2019,South Atlantic,5,,,TX
Angelo State,Utilities,2019,South Atlantic,10,,,TX
Angelo State,Utilities,2019,East South Central,1,0,0,TX
Angelo State,Utilities,2019,East South Central,5,,,TX
Angelo State,Utilities,2019,East South Central,10,,,TX
Angelo State,Utilities,2019,West South Central,1,1,1,TX
Angelo State,Utilities,2019,West South Central,5,,,TX
Angelo State,Utilities,2019,West South Central,10,,,TX
Angelo State,Utilities,2019,Mountain,1,0,0,TX
Angelo State,Utilities,2019,Mountain,5,,,TX
Angelo State,Utilities,2019,Mountain,10,,,TX
Angelo State,Utilities,2019,Pacific,1,0,0,TX
Angelo State,Utilities,2019,Pacific,5,,,TX
Angelo State,Utilities,2019,Pacific,10,,,TX
Angelo State,Construction,2004,New England,1,0,0,TX
Angelo State,Construction,2004,New England,5,0,1,TX
Angelo State,Construction,2004,New England,10,0,0,TX
Angelo State,Construction,2004,Middle Atlantic,1,0,1,TX
Angelo State,Construction,2004,Middle Atlantic,5,0,1,TX
Angelo State,Construction,2004,Middle Atlantic,10,0,0,TX
Angelo State,Construction,2004,East North Central,1,0,5,TX
Angelo State,Construction,2004,East North Central,5,0,1,TX
Angelo State,Construction,2004,East North Central,10,0,0,TX
Angelo State,Construction,2004,West North Central,1,0,0,TX
Angelo State,Construction,2004,West North Central,5,0,0,TX
Angelo State,Construction,2004,West North Central,10,0,0,TX
