institution_cat,industry_cat,grad_cohort,region_cat,horizon,emp_instate_,emp_n_,state
Eastern Oregon,Admin/Waste,2004,East North Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2004,East North Central,5,0,1,OR
Eastern Oregon,Admin/Waste,2004,East North Central,10,0,0,OR
Eastern Oregon,Admin/Waste,2004,East South Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2004,East South Central,5,0,0,OR
Eastern Oregon,Admin/Waste,2004,East South Central,10,0,0,OR
Eastern Oregon,Admin/Waste,2004,Middle Atlantic,1,0,6,OR
Eastern Oregon,Admin/Waste,2004,Middle Atlantic,5,0,0,OR
Eastern Oregon,Admin/Waste,2004,Middle Atlantic,10,0,0,OR
Eastern Oregon,Admin/Waste,2004,Mountain,1,0,4,OR
Eastern Oregon,Admin/Waste,2004,Mountain,5,0,11,OR
Eastern Oregon,Admin/Waste,2004,Mountain,10,0,1,OR
Eastern Oregon,Admin/Waste,2004,New England,1,0,0,OR
Eastern Oregon,Admin/Waste,2004,New England,5,0,0,OR
Eastern Oregon,Admin/Waste,2004,New England,10,0,0,OR
Eastern Oregon,Admin/Waste,2004,Pacific,1,31,39,OR
Eastern Oregon,Admin/Waste,2004,Pacific,5,16,27,OR
Eastern Oregon,Admin/Waste,2004,Pacific,10,11,20,OR
Eastern Oregon,Admin/Waste,2004,South Atlantic,1,0,3,OR
Eastern Oregon,Admin/Waste,2004,South Atlantic,5,0,5,OR
Eastern Oregon,Admin/Waste,2004,South Atlantic,10,0,3,OR
Eastern Oregon,Admin/Waste,2004,West North Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2004,West North Central,5,0,1,OR
Eastern Oregon,Admin/Waste,2004,West North Central,10,0,0,OR
Eastern Oregon,Admin/Waste,2004,West South Central,1,0,1,OR
Eastern Oregon,Admin/Waste,2004,West South Central,5,0,3,OR
Eastern Oregon,Admin/Waste,2004,West South Central,10,0,0,OR
Eastern Oregon,Admin/Waste,2007,East North Central,1,0,3,OR
Eastern Oregon,Admin/Waste,2007,East North Central,5,0,1,OR
Eastern Oregon,Admin/Waste,2007,East North Central,10,0,2,OR
Eastern Oregon,Admin/Waste,2007,East South Central,1,0,1,OR
Eastern Oregon,Admin/Waste,2007,East South Central,5,0,0,OR
Eastern Oregon,Admin/Waste,2007,East South Central,10,0,0,OR
Eastern Oregon,Admin/Waste,2007,Middle Atlantic,1,0,2,OR
Eastern Oregon,Admin/Waste,2007,Middle Atlantic,5,0,0,OR
Eastern Oregon,Admin/Waste,2007,Middle Atlantic,10,0,1,OR
Eastern Oregon,Admin/Waste,2007,Mountain,1,0,6,OR
Eastern Oregon,Admin/Waste,2007,Mountain,5,0,1,OR
Eastern Oregon,Admin/Waste,2007,Mountain,10,0,2,OR
Eastern Oregon,Admin/Waste,2007,New England,1,0,0,OR
Eastern Oregon,Admin/Waste,2007,New England,5,0,0,OR
Eastern Oregon,Admin/Waste,2007,New England,10,0,0,OR
Eastern Oregon,Admin/Waste,2007,Pacific,1,18,23,OR
Eastern Oregon,Admin/Waste,2007,Pacific,5,13,25,OR
Eastern Oregon,Admin/Waste,2007,Pacific,10,16,19,OR
Eastern Oregon,Admin/Waste,2007,South Atlantic,1,0,2,OR
Eastern Oregon,Admin/Waste,2007,South Atlantic,5,0,1,OR
Eastern Oregon,Admin/Waste,2007,South Atlantic,10,0,3,OR
Eastern Oregon,Admin/Waste,2007,West North Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2007,West North Central,5,0,2,OR
Eastern Oregon,Admin/Waste,2007,West North Central,10,0,0,OR
Eastern Oregon,Admin/Waste,2007,West South Central,1,0,1,OR
Eastern Oregon,Admin/Waste,2007,West South Central,5,0,2,OR
Eastern Oregon,Admin/Waste,2007,West South Central,10,0,1,OR
Eastern Oregon,Admin/Waste,2010,East North Central,1,0,6,OR
Eastern Oregon,Admin/Waste,2010,East North Central,5,0,1,OR
Eastern Oregon,Admin/Waste,2010,East North Central,10,0,4,OR
Eastern Oregon,Admin/Waste,2010,East South Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2010,East South Central,5,0,0,OR
Eastern Oregon,Admin/Waste,2010,East South Central,10,0,0,OR
Eastern Oregon,Admin/Waste,2010,Middle Atlantic,1,0,2,OR
Eastern Oregon,Admin/Waste,2010,Middle Atlantic,5,0,0,OR
Eastern Oregon,Admin/Waste,2010,Middle Atlantic,10,0,1,OR
Eastern Oregon,Admin/Waste,2010,Mountain,1,0,0,OR
Eastern Oregon,Admin/Waste,2010,Mountain,5,0,4,OR
Eastern Oregon,Admin/Waste,2010,Mountain,10,0,3,OR
Eastern Oregon,Admin/Waste,2010,New England,1,0,0,OR
Eastern Oregon,Admin/Waste,2010,New England,5,0,0,OR
Eastern Oregon,Admin/Waste,2010,New England,10,0,0,OR
Eastern Oregon,Admin/Waste,2010,Pacific,1,33,43,OR
Eastern Oregon,Admin/Waste,2010,Pacific,5,19,26,OR
Eastern Oregon,Admin/Waste,2010,Pacific,10,18,34,OR
Eastern Oregon,Admin/Waste,2010,South Atlantic,1,0,3,OR
Eastern Oregon,Admin/Waste,2010,South Atlantic,5,0,1,OR
Eastern Oregon,Admin/Waste,2010,South Atlantic,10,0,2,OR
Eastern Oregon,Admin/Waste,2010,West North Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2010,West North Central,5,0,0,OR
Eastern Oregon,Admin/Waste,2010,West North Central,10,0,0,OR
Eastern Oregon,Admin/Waste,2010,West South Central,1,0,3,OR
Eastern Oregon,Admin/Waste,2010,West South Central,5,0,7,OR
Eastern Oregon,Admin/Waste,2010,West South Central,10,0,6,OR
Eastern Oregon,Admin/Waste,2013,East North Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2013,East North Central,5,0,1,OR
Eastern Oregon,Admin/Waste,2013,East North Central,10,,,OR
Eastern Oregon,Admin/Waste,2013,East South Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2013,East South Central,5,0,1,OR
Eastern Oregon,Admin/Waste,2013,East South Central,10,,,OR
Eastern Oregon,Admin/Waste,2013,Middle Atlantic,1,0,2,OR
Eastern Oregon,Admin/Waste,2013,Middle Atlantic,5,0,1,OR
Eastern Oregon,Admin/Waste,2013,Middle Atlantic,10,,,OR
Eastern Oregon,Admin/Waste,2013,Mountain,1,0,2,OR
Eastern Oregon,Admin/Waste,2013,Mountain,5,0,7,OR
Eastern Oregon,Admin/Waste,2013,Mountain,10,,,OR
Eastern Oregon,Admin/Waste,2013,New England,1,0,0,OR
Eastern Oregon,Admin/Waste,2013,New England,5,0,0,OR
Eastern Oregon,Admin/Waste,2013,New England,10,,,OR
Eastern Oregon,Admin/Waste,2013,Pacific,1,28,45,OR
Eastern Oregon,Admin/Waste,2013,Pacific,5,30,44,OR
Eastern Oregon,Admin/Waste,2013,Pacific,10,,,OR
Eastern Oregon,Admin/Waste,2013,South Atlantic,1,0,2,OR
Eastern Oregon,Admin/Waste,2013,South Atlantic,5,0,8,OR
Eastern Oregon,Admin/Waste,2013,South Atlantic,10,,,OR
Eastern Oregon,Admin/Waste,2013,West North Central,1,0,2,OR
Eastern Oregon,Admin/Waste,2013,West North Central,5,0,0,OR
Eastern Oregon,Admin/Waste,2013,West North Central,10,,,OR
Eastern Oregon,Admin/Waste,2013,West South Central,1,0,1,OR
Eastern Oregon,Admin/Waste,2013,West South Central,5,0,1,OR
Eastern Oregon,Admin/Waste,2013,West South Central,10,,,OR
Eastern Oregon,Admin/Waste,2016,East North Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2016,East North Central,5,0,3,OR
Eastern Oregon,Admin/Waste,2016,East North Central,10,,,OR
Eastern Oregon,Admin/Waste,2016,East South Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2016,East South Central,5,0,0,OR
Eastern Oregon,Admin/Waste,2016,East South Central,10,,,OR
Eastern Oregon,Admin/Waste,2016,Middle Atlantic,1,0,0,OR
Eastern Oregon,Admin/Waste,2016,Middle Atlantic,5,0,1,OR
Eastern Oregon,Admin/Waste,2016,Middle Atlantic,10,,,OR
Eastern Oregon,Admin/Waste,2016,Mountain,1,0,1,OR
Eastern Oregon,Admin/Waste,2016,Mountain,5,0,2,OR
Eastern Oregon,Admin/Waste,2016,Mountain,10,,,OR
Eastern Oregon,Admin/Waste,2016,New England,1,0,0,OR
Eastern Oregon,Admin/Waste,2016,New England,5,0,1,OR
Eastern Oregon,Admin/Waste,2016,New England,10,,,OR
Eastern Oregon,Admin/Waste,2016,Pacific,1,27,40,OR
Eastern Oregon,Admin/Waste,2016,Pacific,5,28,41,OR
Eastern Oregon,Admin/Waste,2016,Pacific,10,,,OR
Eastern Oregon,Admin/Waste,2016,South Atlantic,1,0,0,OR
Eastern Oregon,Admin/Waste,2016,South Atlantic,5,0,4,OR
Eastern Oregon,Admin/Waste,2016,South Atlantic,10,,,OR
Eastern Oregon,Admin/Waste,2016,West North Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2016,West North Central,5,0,0,OR
Eastern Oregon,Admin/Waste,2016,West North Central,10,,,OR
Eastern Oregon,Admin/Waste,2016,West South Central,1,0,5,OR
Eastern Oregon,Admin/Waste,2016,West South Central,5,0,0,OR
Eastern Oregon,Admin/Waste,2016,West South Central,10,,,OR
Eastern Oregon,Admin/Waste,2019,East North Central,1,0,1,OR
Eastern Oregon,Admin/Waste,2019,East North Central,5,,,OR
Eastern Oregon,Admin/Waste,2019,East North Central,10,,,OR
Eastern Oregon,Admin/Waste,2019,East South Central,1,0,1,OR
Eastern Oregon,Admin/Waste,2019,East South Central,5,,,OR
Eastern Oregon,Admin/Waste,2019,East South Central,10,,,OR
Eastern Oregon,Admin/Waste,2019,Middle Atlantic,1,0,3,OR
Eastern Oregon,Admin/Waste,2019,Middle Atlantic,5,,,OR
Eastern Oregon,Admin/Waste,2019,Middle Atlantic,10,,,OR
Eastern Oregon,Admin/Waste,2019,Mountain,1,0,10,OR
Eastern Oregon,Admin/Waste,2019,Mountain,5,,,OR
Eastern Oregon,Admin/Waste,2019,Mountain,10,,,OR
Eastern Oregon,Admin/Waste,2019,New England,1,0,0,OR
Eastern Oregon,Admin/Waste,2019,New England,5,,,OR
Eastern Oregon,Admin/Waste,2019,New England,10,,,OR
Eastern Oregon,Admin/Waste,2019,Pacific,1,22,33,OR
Eastern Oregon,Admin/Waste,2019,Pacific,5,,,OR
Eastern Oregon,Admin/Waste,2019,Pacific,10,,,OR
Eastern Oregon,Admin/Waste,2019,South Atlantic,1,0,2,OR
Eastern Oregon,Admin/Waste,2019,South Atlantic,5,,,OR
Eastern Oregon,Admin/Waste,2019,South Atlantic,10,,,OR
Eastern Oregon,Admin/Waste,2019,West North Central,1,0,0,OR
Eastern Oregon,Admin/Waste,2019,West North Central,5,,,OR
Eastern Oregon,Admin/Waste,2019,West North Central,10,,,OR
Eastern Oregon,Admin/Waste,2019,West South Central,1,0,1,OR
Eastern Oregon,Admin/Waste,2019,West South Central,5,,,OR
Eastern Oregon,Admin/Waste,2019,West South Central,10,,,OR
Eastern Oregon,Agriculture,2004,East North Central,1,0,0,OR
Eastern Oregon,Agriculture,2004,East North Central,5,0,0,OR
Eastern Oregon,Agriculture,2004,East North Central,10,0,0,OR
Eastern Oregon,Agriculture,2004,East South Central,1,0,0,OR
Eastern Oregon,Agriculture,2004,East South Central,5,0,0,OR
Eastern Oregon,Agriculture,2004,East South Central,10,0,0,OR
Eastern Oregon,Agriculture,2004,Middle Atlantic,1,0,0,OR
Eastern Oregon,Agriculture,2004,Middle Atlantic,5,0,0,OR
Eastern Oregon,Agriculture,2004,Middle Atlantic,10,0,0,OR
Eastern Oregon,Agriculture,2004,Mountain,1,0,0,OR
Eastern Oregon,Agriculture,2004,Mountain,5,0,0,OR
Eastern Oregon,Agriculture,2004,Mountain,10,0,0,OR
Eastern Oregon,Agriculture,2004,New England,1,0,0,OR
Eastern Oregon,Agriculture,2004,New England,5,0,0,OR
Eastern Oregon,Agriculture,2004,New England,10,0,0,OR
Eastern Oregon,Agriculture,2004,Pacific,1,9,12,OR
Eastern Oregon,Agriculture,2004,Pacific,5,10,18,OR
Eastern Oregon,Agriculture,2004,Pacific,10,13,15,OR
Eastern Oregon,Agriculture,2004,South Atlantic,1,0,0,OR
Eastern Oregon,Agriculture,2004,South Atlantic,5,0,0,OR
Eastern Oregon,Agriculture,2004,South Atlantic,10,0,0,OR
Eastern Oregon,Agriculture,2004,West North Central,1,0,0,OR
Eastern Oregon,Agriculture,2004,West North Central,5,0,0,OR
Eastern Oregon,Agriculture,2004,West North Central,10,0,0,OR
Eastern Oregon,Agriculture,2004,West South Central,1,0,0,OR
Eastern Oregon,Agriculture,2004,West South Central,5,0,0,OR
Eastern Oregon,Agriculture,2004,West South Central,10,0,0,OR
Eastern Oregon,Agriculture,2007,East North Central,1,0,0,OR
Eastern Oregon,Agriculture,2007,East North Central,5,0,0,OR
Eastern Oregon,Agriculture,2007,East North Central,10,0,0,OR
Eastern Oregon,Agriculture,2007,East South Central,1,0,0,OR
Eastern Oregon,Agriculture,2007,East South Central,5,0,0,OR
Eastern Oregon,Agriculture,2007,East South Central,10,0,0,OR
Eastern Oregon,Agriculture,2007,Middle Atlantic,1,0,0,OR
Eastern Oregon,Agriculture,2007,Middle Atlantic,5,0,0,OR
Eastern Oregon,Agriculture,2007,Middle Atlantic,10,0,0,OR
Eastern Oregon,Agriculture,2007,Mountain,1,0,0,OR
Eastern Oregon,Agriculture,2007,Mountain,5,0,0,OR
Eastern Oregon,Agriculture,2007,Mountain,10,0,3,OR
Eastern Oregon,Agriculture,2007,New England,1,0,0,OR
Eastern Oregon,Agriculture,2007,New England,5,0,0,OR
Eastern Oregon,Agriculture,2007,New England,10,0,0,OR
Eastern Oregon,Agriculture,2007,Pacific,1,14,19,OR
Eastern Oregon,Agriculture,2007,Pacific,5,16,24,OR
Eastern Oregon,Agriculture,2007,Pacific,10,11,18,OR
Eastern Oregon,Agriculture,2007,South Atlantic,1,0,0,OR
Eastern Oregon,Agriculture,2007,South Atlantic,5,0,0,OR
Eastern Oregon,Agriculture,2007,South Atlantic,10,0,0,OR
Eastern Oregon,Agriculture,2007,West North Central,1,0,0,OR
Eastern Oregon,Agriculture,2007,West North Central,5,0,0,OR
Eastern Oregon,Agriculture,2007,West North Central,10,0,0,OR
Eastern Oregon,Agriculture,2007,West South Central,1,0,0,OR
Eastern Oregon,Agriculture,2007,West South Central,5,0,0,OR
Eastern Oregon,Agriculture,2007,West South Central,10,0,2,OR
Eastern Oregon,Agriculture,2010,East North Central,1,0,0,OR
Eastern Oregon,Agriculture,2010,East North Central,5,0,0,OR
Eastern Oregon,Agriculture,2010,East North Central,10,0,0,OR
Eastern Oregon,Agriculture,2010,East South Central,1,0,0,OR
Eastern Oregon,Agriculture,2010,East South Central,5,0,0,OR
Eastern Oregon,Agriculture,2010,East South Central,10,0,0,OR
Eastern Oregon,Agriculture,2010,Middle Atlantic,1,0,0,OR
Eastern Oregon,Agriculture,2010,Middle Atlantic,5,0,0,OR
Eastern Oregon,Agriculture,2010,Middle Atlantic,10,0,0,OR
Eastern Oregon,Agriculture,2010,Mountain,1,0,3,OR
Eastern Oregon,Agriculture,2010,Mountain,5,0,0,OR
Eastern Oregon,Agriculture,2010,Mountain,10,0,0,OR
Eastern Oregon,Agriculture,2010,New England,1,0,0,OR
Eastern Oregon,Agriculture,2010,New England,5,0,0,OR
Eastern Oregon,Agriculture,2010,New England,10,0,0,OR
Eastern Oregon,Agriculture,2010,Pacific,1,19,26,OR
Eastern Oregon,Agriculture,2010,Pacific,5,12,16,OR
Eastern Oregon,Agriculture,2010,Pacific,10,15,17,OR
Eastern Oregon,Agriculture,2010,South Atlantic,1,0,1,OR
Eastern Oregon,Agriculture,2010,South Atlantic,5,0,0,OR
Eastern Oregon,Agriculture,2010,South Atlantic,10,0,0,OR
Eastern Oregon,Agriculture,2010,West North Central,1,0,0,OR
Eastern Oregon,Agriculture,2010,West North Central,5,0,0,OR
Eastern Oregon,Agriculture,2010,West North Central,10,0,0,OR
Eastern Oregon,Agriculture,2010,West South Central,1,0,2,OR
Eastern Oregon,Agriculture,2010,West South Central,5,0,0,OR
Eastern Oregon,Agriculture,2010,West South Central,10,0,0,OR
Eastern Oregon,Agriculture,2013,East North Central,1,0,2,OR
Eastern Oregon,Agriculture,2013,East North Central,5,0,0,OR
Eastern Oregon,Agriculture,2013,East North Central,10,,,OR
Eastern Oregon,Agriculture,2013,East South Central,1,0,0,OR
Eastern Oregon,Agriculture,2013,East South Central,5,0,0,OR
Eastern Oregon,Agriculture,2013,East South Central,10,,,OR
Eastern Oregon,Agriculture,2013,Middle Atlantic,1,0,0,OR
Eastern Oregon,Agriculture,2013,Middle Atlantic,5,0,0,OR
Eastern Oregon,Agriculture,2013,Middle Atlantic,10,,,OR
Eastern Oregon,Agriculture,2013,Mountain,1,0,2,OR
Eastern Oregon,Agriculture,2013,Mountain,5,0,0,OR
Eastern Oregon,Agriculture,2013,Mountain,10,,,OR
Eastern Oregon,Agriculture,2013,New England,1,0,0,OR
Eastern Oregon,Agriculture,2013,New England,5,0,0,OR
Eastern Oregon,Agriculture,2013,New England,10,,,OR
Eastern Oregon,Agriculture,2013,Pacific,1,17,19,OR
Eastern Oregon,Agriculture,2013,Pacific,5,12,17,OR
Eastern Oregon,Agriculture,2013,Pacific,10,,,OR
Eastern Oregon,Agriculture,2013,South Atlantic,1,0,1,OR
Eastern Oregon,Agriculture,2013,South Atlantic,5,0,0,OR
Eastern Oregon,Agriculture,2013,South Atlantic,10,,,OR
Eastern Oregon,Agriculture,2013,West North Central,1,0,0,OR
Eastern Oregon,Agriculture,2013,West North Central,5,0,0,OR
Eastern Oregon,Agriculture,2013,West North Central,10,,,OR
Eastern Oregon,Agriculture,2013,West South Central,1,0,0,OR
Eastern Oregon,Agriculture,2013,West South Central,5,0,0,OR
Eastern Oregon,Agriculture,2013,West South Central,10,,,OR
Eastern Oregon,Agriculture,2016,East North Central,1,0,0,OR
Eastern Oregon,Agriculture,2016,East North Central,5,0,0,OR
Eastern Oregon,Agriculture,2016,East North Central,10,,,OR
Eastern Oregon,Agriculture,2016,East South Central,1,0,0,OR
Eastern Oregon,Agriculture,2016,East South Central,5,0,0,OR
Eastern Oregon,Agriculture,2016,East South Central,10,,,OR
Eastern Oregon,Agriculture,2016,Middle Atlantic,1,0,0,OR
Eastern Oregon,Agriculture,2016,Middle Atlantic,5,0,0,OR
Eastern Oregon,Agriculture,2016,Middle Atlantic,10,,,OR
Eastern Oregon,Agriculture,2016,Mountain,1,0,0,OR
Eastern Oregon,Agriculture,2016,Mountain,5,0,1,OR
Eastern Oregon,Agriculture,2016,Mountain,10,,,OR
Eastern Oregon,Agriculture,2016,New England,1,0,0,OR
Eastern Oregon,Agriculture,2016,New England,5,0,0,OR
Eastern Oregon,Agriculture,2016,New England,10,,,OR
Eastern Oregon,Agriculture,2016,Pacific,1,7,11,OR
Eastern Oregon,Agriculture,2016,Pacific,5,16,22,OR
Eastern Oregon,Agriculture,2016,Pacific,10,,,OR
Eastern Oregon,Agriculture,2016,South Atlantic,1,0,0,OR
Eastern Oregon,Agriculture,2016,South Atlantic,5,0,0,OR
Eastern Oregon,Agriculture,2016,South Atlantic,10,,,OR
Eastern Oregon,Agriculture,2016,West North Central,1,0,0,OR
Eastern Oregon,Agriculture,2016,West North Central,5,0,0,OR
Eastern Oregon,Agriculture,2016,West North Central,10,,,OR
Eastern Oregon,Agriculture,2016,West South Central,1,0,0,OR
Eastern Oregon,Agriculture,2016,West South Central,5,0,0,OR
Eastern Oregon,Agriculture,2016,West South Central,10,,,OR
Eastern Oregon,Agriculture,2019,East North Central,1,0,0,OR
Eastern Oregon,Agriculture,2019,East North Central,5,,,OR
Eastern Oregon,Agriculture,2019,East North Central,10,,,OR
Eastern Oregon,Agriculture,2019,East South Central,1,0,0,OR
Eastern Oregon,Agriculture,2019,East South Central,5,,,OR
Eastern Oregon,Agriculture,2019,East South Central,10,,,OR
Eastern Oregon,Agriculture,2019,Middle Atlantic,1,0,0,OR
Eastern Oregon,Agriculture,2019,Middle Atlantic,5,,,OR
Eastern Oregon,Agriculture,2019,Middle Atlantic,10,,,OR
Eastern Oregon,Agriculture,2019,Mountain,1,0,0,OR
Eastern Oregon,Agriculture,2019,Mountain,5,,,OR
Eastern Oregon,Agriculture,2019,Mountain,10,,,OR
Eastern Oregon,Agriculture,2019,New England,1,0,0,OR
Eastern Oregon,Agriculture,2019,New England,5,,,OR
Eastern Oregon,Agriculture,2019,New England,10,,,OR
Eastern Oregon,Agriculture,2019,Pacific,1,10,17,OR
Eastern Oregon,Agriculture,2019,Pacific,5,,,OR
Eastern Oregon,Agriculture,2019,Pacific,10,,,OR
Eastern Oregon,Agriculture,2019,South Atlantic,1,0,0,OR
Eastern Oregon,Agriculture,2019,South Atlantic,5,,,OR
Eastern Oregon,Agriculture,2019,South Atlantic,10,,,OR
Eastern Oregon,Agriculture,2019,West North Central,1,0,0,OR
Eastern Oregon,Agriculture,2019,West North Central,5,,,OR
Eastern Oregon,Agriculture,2019,West North Central,10,,,OR
Eastern Oregon,Agriculture,2019,West South Central,1,0,0,OR
Eastern Oregon,Agriculture,2019,West South Central,5,,,OR
Eastern Oregon,Agriculture,2019,West South Central,10,,,OR
Eastern Oregon,Arts/Entertainment,2004,East North Central,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,East North Central,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,East North Central,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,East South Central,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,East South Central,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,East South Central,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,Middle Atlantic,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,Middle Atlantic,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,Middle Atlantic,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,Mountain,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,Mountain,5,0,1,OR
Eastern Oregon,Arts/Entertainment,2004,Mountain,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,New England,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,New England,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,New England,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,Pacific,1,9,13,OR
Eastern Oregon,Arts/Entertainment,2004,Pacific,5,5,8,OR
Eastern Oregon,Arts/Entertainment,2004,Pacific,10,6,10,OR
Eastern Oregon,Arts/Entertainment,2004,South Atlantic,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,South Atlantic,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,South Atlantic,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,West North Central,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,West North Central,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,West North Central,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,West South Central,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,West South Central,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2004,West South Central,10,0,1,OR
Eastern Oregon,Arts/Entertainment,2007,East North Central,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,East North Central,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,East North Central,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,East South Central,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,East South Central,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,East South Central,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,Middle Atlantic,1,0,1,OR
Eastern Oregon,Arts/Entertainment,2007,Middle Atlantic,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,Middle Atlantic,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,Mountain,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,Mountain,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,Mountain,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,New England,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,New England,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,New England,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,Pacific,1,4,11,OR
Eastern Oregon,Arts/Entertainment,2007,Pacific,5,6,12,OR
Eastern Oregon,Arts/Entertainment,2007,Pacific,10,2,13,OR
Eastern Oregon,Arts/Entertainment,2007,South Atlantic,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,South Atlantic,5,0,1,OR
Eastern Oregon,Arts/Entertainment,2007,South Atlantic,10,0,1,OR
Eastern Oregon,Arts/Entertainment,2007,West North Central,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,West North Central,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,West North Central,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2007,West South Central,1,0,1,OR
Eastern Oregon,Arts/Entertainment,2007,West South Central,5,0,1,OR
Eastern Oregon,Arts/Entertainment,2007,West South Central,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,East North Central,1,0,2,OR
Eastern Oregon,Arts/Entertainment,2010,East North Central,5,0,2,OR
Eastern Oregon,Arts/Entertainment,2010,East North Central,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,East South Central,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,East South Central,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,East South Central,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,Middle Atlantic,1,0,1,OR
Eastern Oregon,Arts/Entertainment,2010,Middle Atlantic,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,Middle Atlantic,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,Mountain,1,0,1,OR
Eastern Oregon,Arts/Entertainment,2010,Mountain,5,0,2,OR
Eastern Oregon,Arts/Entertainment,2010,Mountain,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,New England,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,New England,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,New England,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,Pacific,1,9,12,OR
Eastern Oregon,Arts/Entertainment,2010,Pacific,5,6,16,OR
Eastern Oregon,Arts/Entertainment,2010,Pacific,10,7,13,OR
Eastern Oregon,Arts/Entertainment,2010,South Atlantic,1,0,1,OR
Eastern Oregon,Arts/Entertainment,2010,South Atlantic,5,0,3,OR
Eastern Oregon,Arts/Entertainment,2010,South Atlantic,10,0,2,OR
Eastern Oregon,Arts/Entertainment,2010,West North Central,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,West North Central,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,West North Central,10,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,West South Central,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2010,West South Central,5,0,1,OR
Eastern Oregon,Arts/Entertainment,2010,West South Central,10,0,1,OR
Eastern Oregon,Arts/Entertainment,2013,East North Central,1,0,2,OR
Eastern Oregon,Arts/Entertainment,2013,East North Central,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2013,East North Central,10,,,OR
Eastern Oregon,Arts/Entertainment,2013,East South Central,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2013,East South Central,5,0,0,OR
Eastern Oregon,Arts/Entertainment,2013,East South Central,10,,,OR
Eastern Oregon,Arts/Entertainment,2013,Middle Atlantic,1,0,0,OR
Eastern Oregon,Arts/Entertainment,2013,Middle Atlantic,5,0,0,OR
